player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Austin Hooper,1.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,14,2016,ATL,LAR,False,378.0,582.0,64.9,3732.0,6.7,233.3,64.0,32.0,10.0,31.0,196.0,95.5,424.0,1660.0,3.9,103.8,61.0,12.0,3.0,1.0,378.0,3928.0,10.4,245.5,64.0,32.0,5.0,4.0,325.0,91.0,194.0,40.0,82.0,220.0,37.3,12.0,14.0,85.7,108.0,920.0
Luke Willson,3.0,3.0,19.0,6.3,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,TE,15,2016,SEA,LAR,True,378.0,582.0,64.9,3732.0,6.7,233.3,64.0,32.0,10.0,31.0,196.0,95.5,424.0,1660.0,3.9,103.8,61.0,12.0,3.0,1.0,378.0,3928.0,10.4,245.5,64.0,32.0,5.0,4.0,325.0,91.0,194.0,40.0,82.0,220.0,37.3,12.0,14.0,85.7,108.0,920.0
Jimmy Graham,1.0,2.0,31.0,31.0,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.1,TE,15,2016,SEA,LAR,True,378.0,582.0,64.9,3732.0,6.7,233.3,64.0,32.0,10.0,31.0,196.0,95.5,424.0,1660.0,3.9,103.8,61.0,12.0,3.0,1.0,378.0,3928.0,10.4,245.5,64.0,32.0,5.0,4.0,325.0,91.0,194.0,40.0,82.0,220.0,37.3,12.0,14.0,85.7,108.0,920.0
Garrett Celek,4.0,7.0,39.0,9.8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,TE,16,2016,SF,LAR,False,378.0,582.0,64.9,3732.0,6.7,233.3,64.0,32.0,10.0,31.0,196.0,95.5,424.0,1660.0,3.9,103.8,61.0,12.0,3.0,1.0,378.0,3928.0,10.4,245.5,64.0,32.0,5.0,4.0,325.0,91.0,194.0,40.0,82.0,220.0,37.3,12.0,14.0,85.7,108.0,920.0
Darren Fells,1.0,2.0,37.0,37.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.7,TE,17,2016,ARI,LAR,False,378.0,582.0,64.9,3732.0,6.7,233.3,64.0,32.0,10.0,31.0,196.0,95.5,424.0,1660.0,3.9,103.8,61.0,12.0,3.0,1.0,378.0,3928.0,10.4,245.5,64.0,32.0,5.0,4.0,325.0,91.0,194.0,40.0,82.0,220.0,37.3,12.0,14.0,85.7,108.0,920.0
Travis Kelce,6.0,7.0,74.0,12.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,TE,1,2016,KC,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Demetrius Harris,2.0,3.0,20.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,TE,1,2016,KC,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Marcedes Lewis,2.0,3.0,17.0,8.5,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,TE,2,2016,JAC,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Julius Thomas,4.0,7.0,71.0,17.8,24.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,TE,2,2016,JAC,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Jack Doyle,6.0,6.0,65.0,10.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,TE,3,2016,IND,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Dwayne Allen,3.0,5.0,35.0,11.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,TE,3,2016,IND,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Coby Fleener,3.0,5.0,19.0,6.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,TE,4,2016,NO,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
John Phillips,3.0,3.0,31.0,10.3,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,TE,6,2016,DEN,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Virgil Green,3.0,4.0,21.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,TE,6,2016,DEN,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Jacob Tamme,1.0,3.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.7,TE,7,2016,ATL,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Levine Toilolo,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,7,2016,ATL,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Virgil Green,4.0,6.0,55.0,13.8,31.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,TE,8,2016,DEN,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Delanie Walker,5.0,9.0,42.0,8.4,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.2,TE,9,2016,TEN,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Anthony Fasano,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,TE,9,2016,TEN,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
MarQueis Gray,2.0,2.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,TE,10,2016,MIA,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
C.J. Fiedorowicz,4.0,6.0,42.0,10.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,TE,12,2016,HOU,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Ryan Griffin,4.0,5.0,36.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,TE,12,2016,HOU,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Stephen Anderson,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,12,2016,HOU,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Cameron Brate,6.0,9.0,86.0,14.3,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,14.6,TE,13,2016,TB,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Alan Cross,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2016,TB,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Greg Olsen,4.0,7.0,87.0,21.8,36.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,TE,14,2016,CAR,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Mychal Rivera,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,TE,15,2016,LV,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Clive Walford,1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,15,2016,LV,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Gary Barnidge,5.0,6.0,42.0,8.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,TE,16,2016,CLE,LAC,True,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Travis Kelce,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,TE,17,2016,KC,LAC,False,364.0,580.0,62.8,3987.0,7.3,249.2,64.0,21.0,18.0,35.0,230.0,83.8,410.0,1567.0,3.8,97.9,40.0,20.0,6.0,3.0,364.0,4217.0,11.6,263.6,64.0,21.0,3.0,3.0,330.0,98.0,204.0,28.0,83.0,208.0,39.9,11.0,16.0,68.8,118.0,837.0
Greg Olsen,7.0,9.0,73.0,10.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,TE,1,2016,CAR,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Jack Doyle,4.0,5.0,37.0,9.3,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,TE,2,2016,IND,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Dwayne Allen,2.0,4.0,25.0,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,TE,2,2016,IND,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
C.J. Uzomah,2.0,4.0,31.0,15.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,TE,3,2016,CIN,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Cameron Brate,5.0,8.0,67.0,13.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,TE,4,2016,TB,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Austin Hooper,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,5,2016,ATL,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Jacob Tamme,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,TE,5,2016,ATL,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Hunter Henry,6.0,8.0,83.0,13.8,27.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,14.3,TE,6,2016,LAC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Antonio Gates,2.0,6.0,16.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,TE,6,2016,LAC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
C.J. Fiedorowicz,5.0,7.0,35.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,TE,7,2016,HOU,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Ryan Griffin,2.0,5.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,7,2016,HOU,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Antonio Gates,4.0,9.0,33.0,8.3,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.3,TE,8,2016,LAC,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Hunter Henry,2.0,4.0,14.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,TE,8,2016,LAC,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Clive Walford,2.0,3.0,13.0,6.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,9,2016,LV,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Mychal Rivera,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,TE,9,2016,LV,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Coby Fleener,2.0,2.0,26.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,TE,10,2016,NO,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Travis Kelce,8.0,15.0,101.0,12.6,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,TE,12,2016,KC,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
James O'Shaughnessy,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,TE,12,2016,KC,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Ben Koyack,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,TE,13,2016,JAC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Neal Sterling,5.0,6.0,43.0,8.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2016,JAC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Delanie Walker,2.0,7.0,30.0,15.0,23.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,3.8,TE,14,2016,TEN,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Anthony Fasano,1.0,2.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,TE,14,2016,TEN,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Martellus Bennett,2.0,4.0,35.0,17.5,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,TE,15,2016,NE,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Travis Kelce,11.0,12.0,160.0,14.5,80.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,TE,16,2016,KC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Demetrius Harris,6.0,9.0,37.0,6.2,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.7,TE,16,2016,KC,DEN,True,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
Clive Walford,1.0,3.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,TE,17,2016,LV,DEN,False,306.0,552.0,55.4,2972.0,5.8,185.8,80.0,13.0,14.0,42.0,228.0,69.7,482.0,2085.0,4.3,130.3,70.0,15.0,8.0,3.0,306.0,3200.0,10.5,200.0,80.0,13.0,5.0,3.0,306.0,101.0,169.0,36.0,86.0,236.0,36.4,6.0,16.0,37.5,110.0,990.0
