player,position,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,team,opponent,home
Joique Bell,RB,1.0,,,,,,,0.6,,4,2016,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Robert Turbin,RB,1.0,,,,,,,0.5,,4,2016,1.0,2.0,2.0,2.0,0.0,0.0,2.0,3.0,3.0,1.5,0.0,0.0,,,
Andre Ellington,RB,1.0,,,,,,,0.4,,4,2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,0.4,,4,2016,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Anthony Sherman,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Todman,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Denard Robinson,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cory Harkey,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Travaris Cadet,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tyler Ervin,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Benny Cunningham Jr.,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Antonio Andrews,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Corey Grant,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jalston Fowler,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Rod Smith,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fitzgerald Toussaint,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Atkinson III,RB,1.0,,,,,,,0.0,,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Tolbert,RB,1.0,,,,,,,-0.1,,4,2016,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,,,
Cameron Artis-Payne,RB,1.0,,,,,,,20.5,,5,2016,18.0,85.0,4.7,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Matt Asiata,RB,1.0,,,,,,,16.1,,5,2016,14.0,55.0,3.9,8.0,0.0,1.0,3.0,3.0,46.0,15.3,0.0,0.0,,,
DeMarco Murray,RB,1.0,,,,,,,13.7,,5,2016,27.0,121.0,4.5,14.0,0.0,0.0,5.0,6.0,16.0,3.2,0.0,0.0,,,
Jacquizz Rodgers,RB,1.0,,,,,,,12.9,,5,2016,30.0,101.0,3.4,13.0,0.0,0.0,5.0,6.0,28.0,5.6,0.0,0.0,,,
Ryan Mathews,RB,1.0,,,,,,,11.5,,5,2016,11.0,42.0,3.8,10.0,0.0,0.0,5.0,5.0,33.0,6.6,1.0,1.0,,,
LeGarrette Blount,RB,1.0,,,,,,,9.7,,5,2016,18.0,37.0,2.1,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrance West,RB,1.0,,,,,,,8.9,,5,2016,11.0,95.0,8.6,35.0,2.0,0.0,2.0,3.0,-6.0,-3.0,0.0,0.0,,,
Eddie Lacy,RB,1.0,,,,,,,8.4,,5,2016,11.0,81.0,7.4,31.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,,,
Bobby Rainey,RB,1.0,,,,,,,7.4,,5,2016,5.0,22.0,4.4,14.0,0.0,0.0,6.0,6.0,52.0,8.7,0.0,0.0,,,
Mike Gillislee,RB,1.0,,,,,,,6.6,,5,2016,2.0,6.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
C.J. Anderson,RB,1.0,,,,,,,6.2,,5,2016,11.0,41.0,3.7,10.0,0.0,0.0,3.0,4.0,21.0,7.0,0.0,0.0,,,
Matt Forte,RB,1.0,,,,,,,6.0,,5,2016,12.0,53.0,4.4,28.0,1.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,,,
Fozzy Whittaker,RB,1.0,,,,,,,5.4,,5,2016,5.0,45.0,9.0,16.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,,,
James Starks,RB,1.0,,,,,,,5.2,,5,2016,12.0,33.0,2.8,10.0,0.0,0.0,3.0,6.0,19.0,6.3,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,5.1,,5,2016,4.0,10.0,2.5,7.0,0.0,0.0,6.0,8.0,41.0,6.8,0.0,0.0,,,
Isaiah Crowell,RB,1.0,,,,,,,4.0,,5,2016,13.0,22.0,1.7,6.0,0.0,0.0,1.0,3.0,18.0,18.0,0.0,0.0,,,
Alfred Blue,RB,1.0,,,,,,,3.9,,5,2016,6.0,39.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Matt Jones,RB,1.0,,,,,,,3.6,,5,2016,14.0,31.0,2.2,12.0,0.0,0.0,2.0,2.0,25.0,12.5,0.0,1.0,,,
Zach Zenner,RB,1.0,,,,,,,3.2,,5,2016,7.0,9.0,1.3,6.0,0.0,0.0,2.0,2.0,23.0,11.5,0.0,0.0,,,
Andre Ellington,RB,1.0,,,,,,,1.9,,5,2016,6.0,19.0,3.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,1.8,,5,2016,3.0,18.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Javorius Allen,RB,1.0,,,,,,,1.8,,5,2016,4.0,18.0,4.5,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,
Aaron Ripkowski,RB,1.0,,,,,,,1.7,,5,2016,2.0,17.0,8.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ka'Deem Carey,RB,1.0,,,,,,,1.7,,5,2016,1.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,,,
Jeremy Hill,RB,1.0,,,,,,,1.2,,5,2016,4.0,12.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Orleans Darkwa,RB,1.0,,,,,,,1.1,,5,2016,7.0,11.0,1.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jerome Felton,RB,1.0,,,,,,,0.6,,5,2016,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenneth Dixon,RB,1.0,,,,,,,0.5,,5,2016,3.0,-1.0,-0.3,1.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,0.3,,5,2016,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Tolbert,RB,1.0,,,,,,,0.2,,5,2016,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Dexter McCluster,RB,1.0,,,,,,,0.1,,5,2016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Joique Bell,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Todman,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cory Harkey,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Isaiah Pead,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
DeAngelo Williams,RB,1.0,,,,,,,0.0,,5,2016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Russell Hansbrough,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Tyler Ervin,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Antonio Andrews,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kapri Bibbs,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jay Prosch,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jalston Fowler,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Paul Lasike,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fitzgerald Toussaint,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Atkinson III,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Shaun Draughn,RB,1.0,,,,,,,-0.1,,5,2016,2.0,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,-0.2,,5,2016,2.0,-2.0,-1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Nick Bellore,RB,1.0,,,,,,,0.0,,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,BYE,
Ty Montgomery,RB,1.0,,,,,,,0.0,,5,2016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,BYE,
Terrance West,RB,1.0,,,,,,,24.3,,6,2016,23.0,87.0,3.8,33.0,1.0,2.0,4.0,6.0,36.0,9.0,0.0,0.0,,,
Spencer Ware,RB,1.0,,,,,,,22.3,,6,2016,24.0,131.0,5.5,45.0,1.0,1.0,2.0,2.0,32.0,16.0,0.0,0.0,,,
Jonathan Stewart,RB,1.0,,,,,,,20.5,,6,2016,19.0,85.0,4.5,26.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Christine Michael,RB,1.0,,,,,,,20.3,,6,2016,18.0,64.0,3.6,21.0,1.0,2.0,3.0,3.0,19.0,6.3,0.0,0.0,,,
Matt Jones,RB,1.0,,,,,,,19.5,,6,2016,16.0,135.0,8.4,57.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
LeGarrette Blount,RB,1.0,,,,,,,13.0,,6,2016,13.0,50.0,3.8,15.0,0.0,1.0,2.0,2.0,20.0,10.0,0.0,0.0,,,
DeMarco Murray,RB,1.0,,,,,,,12.5,,6,2016,21.0,65.0,3.1,16.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Mike Gillislee,RB,1.0,,,,,,,12.0,,6,2016,6.0,61.0,10.2,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jamaal Charles,RB,1.0,,,,,,,10.7,,6,2016,9.0,33.0,3.7,17.0,0.0,1.0,2.0,2.0,14.0,7.0,0.0,0.0,,,
Chris Ivory,RB,1.0,,,,,,,9.5,,6,2016,11.0,32.0,2.9,9.0,0.0,1.0,2.0,2.0,3.0,1.5,0.0,0.0,,,
Zach Zenner,RB,1.0,,,,,,,7.7,,6,2016,14.0,58.0,4.1,19.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,,,
Eddie Lacy,RB,1.0,,,,,,,7.1,,6,2016,17.0,65.0,3.8,25.0,1.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,,,
C.J. Anderson,RB,1.0,,,,,,,7.1,,6,2016,10.0,37.0,3.7,11.0,0.0,0.0,4.0,5.0,34.0,8.5,0.0,0.0,,,
Ryan Mathews,RB,1.0,,,,,,,6.0,,6,2016,9.0,60.0,6.7,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,5.9,,6,2016,5.0,59.0,11.8,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ka'Deem Carey,RB,1.0,,,,,,,5.0,,6,2016,9.0,50.0,5.6,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Jeremy Hill,RB,1.0,,,,,,,4.1,,6,2016,13.0,38.0,2.9,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,,,
Isaiah Crowell,RB,1.0,,,,,,,3.6,,6,2016,9.0,16.0,1.8,11.0,0.0,0.0,2.0,2.0,20.0,10.0,0.0,0.0,,,
Rashad Jennings,RB,1.0,,,,,,,3.5,,6,2016,9.0,15.0,1.7,5.0,0.0,0.0,4.0,4.0,20.0,5.0,0.0,0.0,,,
C.J. Spiller,RB,1.0,,,,,,,3.5,,6,2016,1.0,-3.0,-3.0,0.0,0.0,0.0,3.0,6.0,38.0,12.7,0.0,0.0,,,
Travaris Cadet,RB,1.0,,,,,,,3.0,,6,2016,1.0,3.0,3.0,3.0,0.0,0.0,4.0,5.0,27.0,6.8,0.0,0.0,,,
Bobby Rainey,RB,1.0,,,,,,,2.9,,6,2016,6.0,13.0,2.2,6.0,0.0,0.0,2.0,3.0,16.0,8.0,0.0,0.0,,,
Andre Ellington,RB,1.0,,,,,,,2.5,,6,2016,5.0,25.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Robert Turbin,RB,1.0,,,,,,,2.4,,6,2016,3.0,2.0,0.7,2.0,0.0,0.0,4.0,4.0,22.0,5.5,0.0,0.0,,,
Benny Cunningham Jr.,RB,1.0,,,,,,,2.3,,6,2016,2.0,9.0,4.5,8.0,0.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,,,
Matt Forte,RB,1.0,,,,,,,2.2,,6,2016,9.0,19.0,2.1,8.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,2.2,,6,2016,3.0,10.0,3.3,5.0,0.0,0.0,3.0,4.0,12.0,4.0,0.0,0.0,,,
Charcandrick West,RB,1.0,,,,,,,1.9,,6,2016,3.0,19.0,6.3,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Arian Foster,RB,1.0,,,,,,,1.5,,6,2016,3.0,3.0,1.0,3.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,,,
Dexter McCluster,RB,1.0,,,,,,,1.5,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,,,
Stepfan Taylor,RB,1.0,,,,,,,1.4,,6,2016,2.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Alfred Blue,RB,1.0,,,,,,,1.3,,6,2016,2.0,13.0,6.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Mike Tolbert,RB,1.0,,,,,,,1.2,,6,2016,3.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenneth Dixon,RB,1.0,,,,,,,1.2,,6,2016,2.0,11.0,5.5,7.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,,,
DeAngelo Williams,RB,1.0,,,,,,,1.0,,6,2016,3.0,10.0,3.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Daniel Lasco,RB,1.0,,,,,,,0.9,,6,2016,2.0,5.0,2.5,5.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,0.6,,6,2016,2.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,0.5,,6,2016,2.0,5.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Justin Forsett,RB,1.0,,,,,,,0.5,,6,2016,5.0,5.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Fozzy Whittaker,RB,1.0,,,,,,,0.3,,6,2016,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,,,
Shaun Draughn,RB,1.0,,,,,,,0.2,,6,2016,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Aaron Ripkowski,RB,1.0,,,,,,,0.2,,6,2016,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,,,
Paul Lasike,RB,1.0,,,,,,,0.1,,6,2016,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Joique Bell,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jordan Todman,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Denard Robinson,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Cory Harkey,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
John Kuhn,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jerome Felton,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
Tim Hightower,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
D.J. Foster,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Antonio Andrews,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Ryan Hewitt,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Kapri Bibbs,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Chase Reynolds,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jay Prosch,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jalston Fowler,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Rod Smith,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
George Atkinson III,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Javorius Allen,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Fitzgerald Toussaint,RB,1.0,,,,,,,0.0,,6,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Matt Forte,RB,1.0,,,,,,,25.4,,7,2016,30.0,100.0,3.3,15.0,0.0,1.0,4.0,4.0,54.0,13.5,1.0,1.0,,,
LeGarrette Blount,RB,1.0,,,,,,,25.4,,7,2016,24.0,127.0,5.3,25.0,1.0,2.0,1.0,1.0,7.0,7.0,0.0,0.0,,,
Jeremy Hill,RB,1.0,,,,,,,25.2,,7,2016,9.0,168.0,18.7,74.0,3.0,1.0,2.0,2.0,24.0,12.0,0.0,0.0,,,
Spencer Ware,RB,1.0,,,,,,,19.1,,7,2016,17.0,77.0,4.5,12.0,0.0,0.0,2.0,2.0,54.0,27.0,1.0,0.0,,,
DeMarco Murray,RB,1.0,,,,,,,18.7,,7,2016,25.0,107.0,4.3,14.0,0.0,1.0,3.0,5.0,20.0,6.7,0.0,0.0,,,
C.J. Anderson,RB,1.0,,,,,,,16.7,,7,2016,16.0,107.0,6.7,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Jacquizz Rodgers,RB,1.0,,,,,,,16.3,,7,2016,26.0,154.0,5.9,45.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,,,
Isaiah Crowell,RB,1.0,,,,,,,13.9,,7,2016,12.0,63.0,5.3,21.0,1.0,1.0,3.0,4.0,16.0,5.3,0.0,0.0,,,
Shaun Draughn,RB,1.0,,,,,,,11.3,,7,2016,1.0,16.0,16.0,16.0,0.0,0.0,5.0,7.0,37.0,7.4,1.0,0.0,,,
Rashad Jennings,RB,1.0,,,,,,,10.9,,7,2016,13.0,25.0,1.9,5.0,0.0,1.0,2.0,3.0,24.0,12.0,0.0,0.0,,,
Reggie Bush,RB,1.0,,,,,,,9.4,,7,2016,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,13.0,13.0,0.0,0.0,,,
Zach Zenner,RB,1.0,,,,,,,8.9,,7,2016,9.0,29.0,3.2,9.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
Matt Asiata,RB,1.0,,,,,,,8.0,,7,2016,12.0,55.0,4.6,29.0,1.0,0.0,6.0,8.0,25.0,4.2,0.0,0.0,,,
Robert Kelley,RB,1.0,,,,,,,7.6,,7,2016,4.0,15.0,3.8,5.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,,,
Ryan Mathews,RB,1.0,,,,,,,6.3,,7,2016,14.0,56.0,4.0,20.0,1.0,0.0,1.0,1.0,27.0,27.0,0.0,1.0,,,
DuJuan Harris,RB,1.0,,,,,,,5.7,,7,2016,11.0,39.0,3.5,18.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,,,
Ka'Deem Carey,RB,1.0,,,,,,,5.7,,7,2016,10.0,48.0,4.8,24.0,1.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,,,
Christine Michael,RB,1.0,,,,,,,5.5,,7,2016,16.0,52.0,3.3,10.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,0.0,,,
Chris Ivory,RB,1.0,,,,,,,5.1,,7,2016,5.0,48.0,9.6,42.0,1.0,0.0,2.0,4.0,3.0,1.5,0.0,0.0,,,
Justin Forsett,RB,1.0,,,,,,,4.8,,7,2016,8.0,33.0,4.1,9.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,,,
Antone Smith,RB,1.0,,,,,,,4.7,,7,2016,1.0,6.0,6.0,6.0,0.0,0.0,2.0,3.0,41.0,20.5,0.0,0.0,,,
Tim Hightower,RB,1.0,,,,,,,4.4,,7,2016,5.0,39.0,7.8,13.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,,,
Alfred Blue,RB,1.0,,,,,,,4.3,,7,2016,11.0,63.0,5.7,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,,
Robert Turbin,RB,1.0,,,,,,,2.2,,7,2016,2.0,3.0,1.5,3.0,0.0,0.0,1.0,1.0,19.0,19.0,0.0,0.0,,,
Mike Gillislee,RB,1.0,,,,,,,2.0,,7,2016,5.0,20.0,4.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Bilal Powell,RB,1.0,,,,,,,1.8,,7,2016,4.0,18.0,4.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Aaron Ripkowski,RB,1.0,,,,,,,1.6,,7,2016,3.0,8.0,2.7,4.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,,,
Kenneth Farrow,RB,1.0,,,,,,,1.3,,7,2016,2.0,13.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Terrance West,RB,1.0,,,,,,,1.0,,7,2016,8.0,10.0,1.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
Lorenzo Taliaferro,RB,1.0,,,,,,,1.0,,7,2016,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,10.0,3.3,0.0,0.0,,,
Arian Foster,RB,1.0,,,,,,,0.9,,7,2016,3.0,5.0,1.7,3.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,,,
Benny Cunningham Jr.,RB,1.0,,,,,,,0.9,,7,2016,3.0,4.0,1.3,2.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,,,
