player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Jeff King,2.0,2.0,36.0,18.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2011,ARI,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Jason Witten,6.0,9.0,60.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,TE,3,2011,DAL,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Martellus Bennett,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2011,DAL,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Lance Kendricks,4.0,9.0,33.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,LAR,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Billy Bajema,2.0,2.0,11.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,LAR,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Brent Celek,4.0,9.0,42.0,10.5,21.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2011,PHI,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Greg Olsen,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,TE,7,2011,CAR,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Scott Chandler,2.0,2.0,35.0,17.5,20.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2011,BUF,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Delanie Walker,2.0,2.0,15.0,7.5,10.0,0.0,0.0,1.0,-3.0,0.0,0.0,1.0,0.0,TE,9,2011,SF,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Vernon Davis,4.0,7.0,41.0,10.3,21.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TE,9,2011,SF,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Anthony Fasano,3.0,4.0,60.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2011,MIA,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Jason Witten,3.0,3.0,85.0,28.3,59.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.5,TE,11,2011,DAL,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
John Phillips,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2011,DAL,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Martellus Bennett,3.0,3.0,31.0,10.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2011,DAL,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Anthony McCoy,1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2011,SEA,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Zach Miller,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2011,SEA,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Dustin Keller,3.0,6.0,12.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2011,NYJ,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Matthew Mulligan,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2011,NYJ,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Rob Gronkowski,6.0,10.0,160.0,26.7,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,28.0,TE,14,2011,NE,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Aaron Hernandez,5.0,7.0,84.0,16.8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2011,NE,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Jake Ballard,1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2011,NYG,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Kyle Rudolph,2.0,2.0,23.0,11.5,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.3,TE,16,2011,MIN,WAS,False,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Clay Harbor,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,17,2011,PHI,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Brent Celek,6.0,10.0,86.0,14.3,30.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,17,2011,PHI,WAS,True,308.0,509.0,60.5,3553.0,7.5,222.1,73.0,22.0,13.0,41.0,251.0,87.4,438.0,1884.0,4.3,117.8,67.0,15.0,5.0,1.0,308.0,3804.0,12.4,237.8,73.0,22.0,5.0,3.0,295.0,95.0,180.0,20.0,77.0,206.0,37.4,4.0,10.0,40.0,123.0,1006.0
Tom Crabtree,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2011,GB,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Jermichael Finley,3.0,4.0,53.0,17.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2011,GB,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Owen Daniels,5.0,9.0,76.0,15.2,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2011,HOU,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Marcedes Lewis,3.0,7.0,38.0,12.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,TE,4,2011,JAC,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zach Miller,1.0,3.0,14.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,JAC,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zach Miller,1.0,3.0,14.0,14.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,JAC,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zach Miller,3.0,6.0,21.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,JAC,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zach Miller,3.0,6.0,21.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,JAC,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Greg Olsen,3.0,5.0,21.0,7.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,TE,5,2011,CAR,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zack Pianalto,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2011,TB,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Kellen Winslow,5.0,10.0,40.0,8.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2011,TB,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Brody Eldridge,2.0,3.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,7,2011,IND,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Lance Kendricks,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2011,LAR,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Billy Bajema,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2011,LAR,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Zack Pianalto,2.0,2.0,24.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2011,TB,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Kellen Winslow,4.0,6.0,29.0,7.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2011,TB,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Tony Gonzalez,6.0,10.0,71.0,11.8,20.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2011,ATL,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Jake Ballard,3.0,5.0,47.0,15.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2011,NYG,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Bear Pascoe,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2011,NYG,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Brandon Pettigrew,2.0,5.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2011,DET,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Tony Scheffler,2.0,4.0,41.0,20.5,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2011,DET,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Will Heller,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2011,DET,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Craig Stevens,1.0,3.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2011,TEN,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Kyle Rudolph,2.0,2.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,TE,15,2011,MIN,NO,True,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Michael Palmer,2.0,2.0,19.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2011,ATL,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Tony Gonzalez,5.0,9.0,41.0,8.2,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2011,ATL,NO,False,362.0,626.0,57.8,4157.0,7.1,259.8,72.0,24.0,9.0,33.0,256.0,86.4,351.0,1738.0,5.0,108.6,69.0,11.0,7.0,3.0,362.0,4413.0,12.2,275.8,72.0,24.0,5.0,2.0,326.0,92.0,196.0,38.0,67.0,202.0,33.2,6.0,22.0,27.3,109.0,912.0
Anthony McCoy,2.0,2.0,12.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2011,SEA,SF,False,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
Zach Miller,2.0,4.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2011,SEA,SF,False,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
Jason Witten,7.0,14.0,102.0,14.6,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,TE,2,2011,DAL,SF,False,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
John Phillips,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2011,DAL,SF,False,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
Jermaine Gresham,4.0,8.0,51.0,12.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2011,CIN,SF,True,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
Clay Harbor,3.0,3.0,55.0,18.3,27.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2011,PHI,SF,True,333.0,579.0,57.5,3695.0,6.9,230.9,77.0,20.0,23.0,42.0,283.0,73.6,353.0,1236.0,3.5,77.3,34.0,3.0,10.0,3.0,333.0,3978.0,11.9,248.6,77.0,20.0,5.0,4.0,267.0,53.0,190.0,24.0,76.0,216.0,35.2,7.0,17.0,41.2,98.0,867.0
