,Player,REC,YDS,TDS,ATT,YDS,TDS,FL,FPTS
117,Ashton DulinIND,0.8,8.3,0.0,0.0,0.1,0.0,0.0,1.0
118,Donovan Peoples-JonesCLE,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
119,Dede WestbrookMIN,0.8,8.7,0.0,0.0,0.0,0.0,0.0,1.0
120,Dezmon PatmonIND,0.6,5.9,0.1,0.0,0.1,0.0,0.0,1.0
121,Penny HartSEA,0.6,7.6,0.0,0.0,0.0,0.0,0.0,1.0
122,Jeff SmithNYJ,0.5,6.4,0.0,0.1,0.4,0.0,0.0,0.8
123,Lawrence CagerNYJ,0.4,6.1,0.0,0.0,0.1,0.0,0.0,0.8
124,Tom KennedyDET,0.5,6.8,0.0,0.0,0.1,0.0,0.0,0.8
125,Mike ThomasCIN,0.5,5.6,0.0,0.0,0.0,0.0,0.0,0.7
126,Laquon TreadwellJAC,0.8,7.0,0.0,0.0,0.0,0.0,0.0,0.7
127,Andy IsabellaARI,0.3,6.2,0.0,0.0,0.2,0.0,0.0,0.7
128,Isaiah CoulterCHI,0.3,4.9,0.0,0.0,0.3,0.0,0.0,0.6
129,Dillon StonerLV,0.4,4.8,0.0,0.0,0.1,0.0,0.0,0.6
130,Travis BenjaminSF,0.4,5.2,0.0,0.0,0.1,0.0,0.0,0.6
131,Greg WardPHI,0.4,4.4,0.0,0.0,0.1,0.0,0.0,0.5
132,Dan ChisenaMIN,0.2,4.0,0.0,0.0,0.1,0.0,0.0,0.5
133,Andre RobertsLAC,0.1,2.7,0.0,0.2,0.8,0.0,0.0,0.4
134,Breshad PerrimanTB,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.4
135,Alex EricksonCAR,0.2,2.5,0.0,0.0,0.3,0.0,0.0,0.3
136,J.J. Arcega-WhitesidePHI,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.3
137,Christian BlakeATL,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.3
138,Greg DortchARI,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.3
139,Tylan WallaceBAL,0.1,2.5,0.0,0.0,0.1,0.0,0.0,0.3
140,Daurice FountainKC,0.1,2.0,0.0,0.0,0.1,0.0,0.0,0.3
141,Matthew SlaterNE,0.1,2.0,0.0,0.0,0.2,0.0,0.0,0.2
142,Maurice FfrenchLAC,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2
143,Stanley Morgan Jr.CIN,0.1,1.5,0.0,0.0,0.1,0.0,0.0,0.2
144,Gunner OlszewskiNE,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.1
145,Marcus KempKC,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.1
