player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,6,K,MIA,True,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,6,K,MIA,True,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,6,K,MIA,True,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,6,K,GB,True,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,6,K,TEN,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,6,K,TEN,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,6,K,TEN,False,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,6,K,HOU,False,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,6,K,HOU,False,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,6,K,HOU,False,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,6,K,NO,False,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,6,K,NO,False,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,6,K,LAR,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,6,K,BYE,,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,6,K,BYE,,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,6,K,NYJ,False,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,6,K,NYJ,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,6,K,BAL,False,2017
Kai Forbath,6,6,100.0,52,0,0,2,2,2,0,1,1,24.0,3.0,LAR,7,K,ARI,True,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,7,K,ARI,True,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,7,K,ARI,True,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,7,K,ARI,True,2017
Chris Boswell,5,5,100.0,49,0,3,0,2,0,2,2,1,19.0,51.0,PIT,7,K,CIN,True,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,7,K,CIN,True,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,7,K,CIN,True,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,7,K,CIN,True,2017
Greg Zuerlein,4,4,100.0,53,0,1,2,0,1,3,3,1,17.0,74.2,DAL,7,K,SF,False,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,7,K,SF,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,7,K,SF,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,7,K,SF,False,2017
Ryan Succop,4,5,80.0,47,0,1,0,3,0,0,0,1,15.0,57.4,TB,7,K,BUF,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,7,K,BUF,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,7,K,BUF,False,2017
Justin Tucker,3,3,100.0,57,0,0,0,2,1,1,1,1,14.0,98.0,BAL,7,K,MIN,False,2017
Harrison Butker,3,3,100.0,53,0,0,2,0,1,3,3,1,14.0,76.6,KC,7,K,LV,False,2017
Stephen Hauschka,3,4,75.0,52,0,1,1,0,1,3,3,1,14.0,0.0,FA,7,K,,,2017
Stephen Gostkowski,3,3,100.0,38,0,2,1,0,0,2,2,1,11.0,0.1,FA,7,K,,,2017
Patrick Murray,2,2,100.0,50,0,1,0,0,1,3,3,1,11.0,1.0,FA,7,K,,,2017
Josh Lambo,2,2,100.0,42,0,0,1,1,0,3,3,1,10.0,3.2,FA,7,K,,,2017
Cody Parkey,1,1,100.0,39,0,0,1,0,0,4,4,1,7.0,0.4,FA,7,K,,,2017
Nick Rose,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,0.0,FA,7,K,,,2017
Blair Walsh,1,1,100.0,39,0,0,1,0,0,3,3,1,6.0,0.1,FA,7,K,,,2017
Connor Barth,1,2,50.0,19,1,0,0,0,0,2,2,1,5.0,0.0,FA,7,K,,,2017
Chandler Catanzaro,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.0,FA,7,K,,,2017
Nick Novak,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.1,FA,7,K,,,2017
Dan Bailey,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,7,K,,,2017
Matt Bryant,0,2,0.0,0,0,0,0,0,0,1,1,1,1.0,1.1,FA,7,K,,,2017
Aldrick Rosas,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,1.8,FA,7,K,,,2017
Phil Dawson,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1,FA,7,K,,,2017
Jake Elliott,2,3,66.7,50,0,0,0,1,1,4,4,1,13.0,22.5,PHI,7,K,WAS,True,2017
Zane Gonzalez,3,3,100.0,54,0,0,1,1,1,0,0,1,12.0,2.6,CAR,7,K,CHI,False,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,7,K,CHI,False,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,7,K,CHI,False,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,7,K,CHI,False,2017
Wil Lutz,2,2,100.0,44,0,1,0,1,0,2,3,1,9.0,3.3,NO,7,K,GB,False,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,7,K,GB,False,2017
Giorgio Tavecchio,1,3,33.3,26,0,1,0,0,0,4,4,1,7.0,1.0,TEN,7,K,CLE,False,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,10.8,TEN,7,K,CLE,False,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,7,K,CLE,False,2017
Mason Crosby,1,2,50.0,46,0,0,0,1,0,2,2,1,6.0,40.7,GB,7,K,NO,True,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,7,K,NO,True,2017
Robbie Gould,1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,22.5,SF,7,K,DAL,True,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,7,K,DAL,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,7,K,DAL,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,7,K,DAL,True,2017
Graham Gano,1,1,100.0,36,0,0,1,0,0,0,0,1,3.0,31.4,NYG,7,K,SEA,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,7,K,SEA,True,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,7,K,JAC,True,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,7,K,JAC,True,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,7,K,JAC,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,7,K,IND,False,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,7,K,BYE,,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,7,K,BYE,,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,7,K,TEN,True,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,7,K,TEN,True,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,7,K,TEN,True,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,7,K,BAL,True,2017
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,7,K,BYE,,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,7,K,DEN,True,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,7,K,DEN,True,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,7,K,MIA,False,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,7,K,MIA,False,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,7,K,MIA,False,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,7,K,MIA,False,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,7,K,MIA,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,7,K,NE,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,7,K,NE,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,7,K,NE,False,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,7,K,PHI,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,7,K,PHI,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,7,K,PHI,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,7,K,PHI,False,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,7,K,KC,True,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,7,K,NYJ,True,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,7,K,NYJ,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,7,K,PIT,False,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,7,K,ATL,True,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,7,K,ATL,True,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,7,K,TB,True,2017
Matt Prater,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,52.8,ARI,7,K,LAR,False,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,7,K,NYG,False,2017
Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,44.3,DEN,7,K,LAC,False,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,7,K,CAR,True,2017
Harrison Butker,5,5,100.0,51,0,1,1,2,1,2,2,1,21.0,76.6,KC,8,K,DEN,True,2017
Matt Prater,5,5,100.0,51,1,0,2,1,1,0,0,1,18.0,52.8,ARI,8,K,BYE,,2017
Kai Forbath,4,4,100.0,51,0,0,2,1,1,1,2,1,16.0,3.0,LAR,8,K,BYE,,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,8,K,BYE,,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,8,K,BYE,,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,8,K,BYE,,2017
Mike Nugent,4,5,80.0,48,0,1,2,1,0,3,3,1,16.0,1.0,FA,8,K,,,2017
Matt Bryant,4,4,100.0,45,0,2,1,1,0,1,1,1,14.0,1.1,FA,8,K,,,2017
Stephen Gostkowski,4,6,66.7,43,0,2,1,1,0,1,1,1,14.0,0.1,FA,8,K,,,2017
Stephen Hauschka,2,2,100.0,44,0,0,1,1,0,4,4,1,11.0,0.0,FA,8,K,,,2017
Blair Walsh,2,2,100.0,21,0,2,0,0,0,5,5,1,11.0,0.1,FA,8,K,,,2017
Adam Vinatieri,3,3,100.0,33,0,2,1,0,0,2,2,1,11.0,0.2,FA,8,K,,,2017
Chandler Catanzaro,2,4,50.0,46,0,0,0,2,0,2,2,1,10.0,0.0,FA,8,K,,,2017
Nick Rose,2,3,66.7,42,0,0,1,1,0,1,2,1,8.0,0.0,FA,8,K,,,2017
Connor Barth,2,3,66.7,44,0,1,0,1,0,0,0,1,7.0,0.0,FA,8,K,,,2017
Patrick Murray,1,1,100.0,41,0,0,0,1,0,0,0,1,4.0,1.0,FA,8,K,,,2017
Nick Novak,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.1,FA,8,K,,,2017
Cody Parkey,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,0.4,FA,8,K,,,2017
Justin Tucker,2,3,66.7,55,0,0,0,1,1,4,4,1,13.0,98.0,BAL,8,K,MIA,True,2017
Jake Elliott,2,2,100.0,51,0,0,0,1,1,1,3,1,10.0,22.5,PHI,8,K,SF,True,2017
Wil Lutz,2,2,100.0,49,0,0,0,2,0,2,2,1,10.0,3.3,NO,8,K,CHI,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,8,K,CHI,True,2017
Ka'imi Fairbairn,1,1,100.0,31,0,0,1,0,0,5,5,1,8.0,0.8,HOU,8,K,SEA,False,2017
Chris Boswell,2,2,100.0,38,0,0,2,0,0,2,2,1,8.0,51.0,PIT,8,K,DET,False,2017
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,DET,False,2017
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,DET,False,2017
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,DET,False,2017
Brandon McManus,2,2,100.0,34,0,1,1,0,0,1,1,1,7.0,44.3,DEN,8,K,KC,False,2017
Robbie Gould,1,2,50.0,50,0,0,0,0,1,1,1,1,6.0,22.5,SF,8,K,PHI,False,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,PHI,False,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,PHI,False,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,PHI,False,2017
Randy Bullock,1,2,50.0,29,0,1,0,0,0,3,3,1,6.0,10.8,TEN,8,K,BYE,,2017
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,1.0,TEN,8,K,BYE,,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,8,K,BYE,,2017
Graham Gano,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,31.4,NYG,8,K,BYE,,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,8,K,BYE,,2017
Zane Gonzalez,1,2,50.0,23,0,1,0,0,0,1,2,1,4.0,2.6,CAR,8,K,TB,False,2017
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,8,K,TB,False,2017
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,8,K,TB,False,2017
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,8,K,TB,False,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,8,K,CIN,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,8,K,CIN,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,8,K,CIN,False,2017
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,8,K,NE,False,2017
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,8,K,NE,False,2017
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,8,K,MIN,True,2017
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,8,K,MIN,True,2017
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,8,K,MIN,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,8,K,PIT,True,2017
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,8,K,PIT,True,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,8,K,BYE,,2017
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,8,K,BUF,False,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,8,K,CLE,False,2017
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,8,K,NYJ,False,2017
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,8,K,NYJ,False,2017
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,8,K,NYJ,False,2017
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,8,K,BAL,False,2017
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,8,K,BAL,False,2017
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,8,K,ATL,True,2017
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,8,K,ATL,True,2017
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,8,K,ATL,True,2017
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,8,K,ATL,True,2017
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,8,K,ATL,True,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,8,K,DAL,True,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,8,K,DAL,True,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,8,K,DAL,True,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,8,K,DAL,True,2017
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,8,K,IND,True,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,8,K,CAR,True,2017
Ryan Succop,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,57.4,TB,8,K,CAR,True,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,8,K,CAR,True,2017
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,8,K,LAC,True,2017
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,8,K,LAC,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,8,K,WAS,False,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,8,K,WAS,False,2017
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.2,DAL,8,K,WAS,False,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,8,K,WAS,False,2017
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,8,K,LV,True,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,8,K,BYE,,2017
Mason Crosby,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.7,GB,8,K,BYE,,2017
Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.1,SEA,8,K,HOU,True,2017
Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.1,CHI,8,K,NO,False,2017
Greg Zuerlein,3,3,100.0,47,0,1,0,2,0,6,6,1,17.0,74.2,DAL,9,K,KC,True,2017
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,9,K,KC,True,2017
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,9,K,KC,True,2017
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,9,K,KC,True,2017
Brandon McManus,3,3,100.0,53,0,1,0,0,2,2,2,1,15.0,44.3,DEN,9,K,PHI,False,2017
Josh Lambo,3,3,100.0,56,0,1,1,0,1,2,2,1,13.0,3.2,FA,9,K,,,2017
Chandler Catanzaro,2,2,100.0,45,0,0,1,1,0,4,4,1,11.0,0.0,FA,9,K,,,2017
Adam Vinatieri,2,2,100.0,53,0,1,0,0,1,2,2,1,10.0,0.2,FA,9,K,,,2017
Phil Dawson,2,3,66.7,32,0,1,1,0,0,2,2,1,8.0,0.1,FA,9,K,,,2017
Matt Bryant,1,1,100.0,53,0,0,0,0,1,2,2,1,7.0,1.1,FA,9,K,,,2017
Aldrick Rosas,1,2,50.0,50,0,0,0,0,1,2,2,1,7.0,1.8,FA,9,K,,,2017
Patrick Murray,1,2,50.0,50,0,0,0,0,1,1,1,1,6.0,1.0,FA,9,K,,,2017
Cody Parkey,1,1,100.0,49,0,0,0,1,0,1,2,1,5.0,0.4,FA,9,K,,,2017
Nick Rose,1,1,100.0,28,0,1,0,0,0,2,2,1,5.0,0.0,FA,9,K,,,2017
Mike Nugent,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,1.0,FA,9,K,,,2017
Stephen Hauschka,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,0.0,FA,9,K,,,2017
Marshall Koehn,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,0.0,FA,9,K,,,2017
Blair Walsh,0,3,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1,FA,9,K,,,2017
Matt Prater,3,4,75.0,44,1,0,1,1,0,3,3,1,13.0,52.8,ARI,9,K,SF,False,2017
Giorgio Tavecchio,2,2,100.0,53,0,0,1,0,1,3,3,1,11.0,1.0,TEN,9,K,BAL,True,2017
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,9,K,BAL,True,2017
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,9,K,BAL,True,2017
Jake Elliott,1,1,100.0,45,0,0,0,1,0,6,7,1,10.0,22.5,PHI,9,K,DEN,True,2017
Justin Tucker,2,2,100.0,49,0,0,1,1,0,2,2,1,9.0,98.0,BAL,9,K,TEN,False,2017
Graham Gano,2,2,100.0,45,0,0,1,1,0,2,2,1,9.0,31.4,NYG,9,K,LAR,True,2017
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,9,K,LAR,True,2017
Wil Lutz,1,2,50.0,40,0,0,0,1,0,3,4,1,7.0,3.3,NO,9,K,TB,True,2017
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,9,K,TB,True,2017
Ryan Succop,1,1,100.0,48,0,0,0,1,0,2,3,1,6.0,57.4,TB,9,K,NO,False,2017
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,9,K,NO,False,2017
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,9,K,NO,False,2017
Mason Crosby,1,2,50.0,35,0,0,1,0,0,2,2,1,5.0,40.7,GB,9,K,DET,True,2017
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,9,K,DET,True,2017
Harrison Butker,1,1,100.0,38,0,0,1,0,0,2,2,1,5.0,76.6,KC,9,K,DAL,False,2017
Robbie Gould,1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,22.5,SF,9,K,ARI,True,2017
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,ARI,True,2017
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,ARI,True,2017
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,ARI,True,2017
Ka'imi Fairbairn,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.8,HOU,9,K,IND,True,2017
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,9,K,BYE,,2017
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,9,K,HOU,False,2017
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,9,K,HOU,False,2017
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,9,K,HOU,False,2017
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,9,K,NYG,False,2017
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,9,K,NYG,False,2017
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,9,K,NYG,False,2017
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,9,K,NYG,False,2017
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,9,K,SEA,False,2017
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,9,K,SEA,False,2017
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,SEA,False,2017
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,SEA,False,2017
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,9,K,CIN,True,2017
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,9,K,GB,False,2017
