player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home
Dan Bailey,4,4,100.0,56,0,2,0,0,2,1,1,1,17.0,0.0,FA,1,K,,
Blair Walsh,4,6,66.7,50,0,0,2,1,1,1,2,1,16.0,0.1,FA,1,K,,
Stephen Gostkowski,3,3,100.0,53,0,0,1,1,1,2,2,1,14.0,0.1,FA,1,K,,
Adam Vinatieri,2,2,100.0,50,0,0,0,1,1,3,3,1,12.0,0.2,FA,1,K,,
Mike Nugent,3,4,75.0,47,0,1,1,1,0,2,2,1,12.0,1.0,FA,1,K,,
Nick Novak,3,3,100.0,38,0,2,1,0,0,2,2,1,11.0,0.1,FA,1,K,,
Matt Bryant,3,3,100.0,34,0,1,2,0,0,1,1,1,10.0,1.1,FA,1,K,,
Caleb Sturgis,2,3,66.7,38,0,1,1,0,0,3,3,1,9.0,0.0,FA,1,K,,
Josh Lambo,2,3,66.7,29,0,2,0,0,0,3,3,1,9.0,3.2,FA,1,K,,
Sebastian Janikowski,2,2,100.0,47,0,0,1,1,0,1,1,1,8.0,20.0,FA,1,K,,
Roberto Aguayo,1,1,100.0,43,0,0,0,1,0,4,4,1,8.0,0.1,FA,1,K,,
Stephen Hauschka,2,2,100.0,39,0,0,2,0,0,0,1,1,6.0,0.0,FA,1,K,,
Andrew Franks,1,2,50.0,41,0,0,0,1,0,1,1,1,5.0,0.0,FA,1,K,,
Phil Dawson,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.1,FA,1,K,,
Patrick Murray,1,1,100.0,35,0,0,1,0,0,1,1,1,4.0,1.0,FA,1,K,,
Chandler Catanzaro,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,0.0,FA,1,K,,
Connor Barth,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,1,K,,
Dan Carpenter,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.2,FA,1,K,,
Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,FA,1,K,,
Jason Myers,3,3,100.0,50,0,1,1,0,1,2,2,1,13.0,22.1,SEA,1,K,MIA,True
Wil Lutz,2,4,50.0,42,0,1,0,1,0,4,4,1,11.0,3.3,NO,1,K,LV,True
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,1,K,LV,True
Dustin Hopkins,3,3,100.0,40,0,0,2,1,0,1,1,1,11.0,14.5,LAC,1,K,KC,False
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,1,K,KC,False
Nick Folk,3,4,75.0,45,0,2,0,1,0,1,2,1,11.0,81.8,NE,1,K,ARI,False
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,1,K,ARI,False
Cairo Santos,2,2,100.0,47,0,0,1,1,0,3,3,1,10.0,2.1,CHI,1,K,HOU,False
Chris Boswell,1,1,100.0,46,0,0,0,1,0,5,5,1,9.0,51.0,PIT,1,K,WAS,False
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,1,K,WAS,False
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,1,K,WAS,False
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,1,K,WAS,False
Graham Gano,2,3,66.7,44,0,0,1,1,0,2,2,1,9.0,31.4,NYG,1,K,DAL,False
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,1,K,DAL,False
Justin Tucker,2,2,100.0,50,0,0,1,0,1,1,1,1,9.0,98.0,BAL,1,K,BUF,True
Mason Crosby,2,2,100.0,25,0,2,0,0,0,3,3,1,9.0,40.7,GB,1,K,JAC,False
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,1,K,JAC,False
Matt Prater,1,1,100.0,43,0,0,0,1,0,4,5,1,8.0,52.8,ARI,1,K,NE,True
Ryan Succop,1,1,100.0,28,0,1,0,0,0,1,1,1,4.0,57.4,TB,1,K,ATL,False
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,1,K,ATL,False
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,1,K,ATL,False
Brandon McManus,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,44.3,DEN,1,K,CAR,True
Randy Bullock,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,10.8,TEN,1,K,MIN,True
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,1,K,MIN,True
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,1,K,MIN,True
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,1,K,SF,False
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,1,K,SF,False
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,1,K,SF,False
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,1,K,SF,False
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,1,K,DET,True
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,1,K,DET,True
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,1,K,DET,True
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,1,K,PHI,False
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,1,K,PHI,False
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,1,K,PHI,False
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,1,K,IND,False
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,1,K,IND,False
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,1,K,GB,True
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,1,K,PIT,True
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,1,K,PIT,True
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,1,K,PIT,True
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,1,K,PIT,True
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,1,K,CLE,True
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,1,K,DEN,False
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,1,K,DEN,False
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,1,K,DEN,False
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,1,K,DEN,False
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,1,K,TEN,False
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,1,K,LAC,True
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,1,K,NO,False
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,1,K,SEA,False
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,1,K,SEA,False
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,1,K,CIN,True
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,1,K,CIN,True
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,1,K,CIN,True
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,1,K,CIN,True
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,1,K,CIN,True
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,1,K,CHI,True
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,1,K,TB,True
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,1,K,TB,True
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,1,K,TB,True
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,1,K,BAL,False
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,1,K,NYJ,False
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,1,K,NYG,True
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,1,K,NYG,True
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,74.2,DAL,1,K,NYG,True
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,1,K,NYG,True
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,1,K,LAR,True
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,1,K,LAR,True
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,1,K,LAR,True
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,1,K,LAR,True
Graham Gano,4,4,100.0,49,0,0,2,2,0,4,5,1,18.0,31.4,NYG,2,K,NO,True
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,2,K,NO,True
Cairo Santos,4,4,100.0,54,0,0,2,1,1,0,0,1,15.0,2.1,CHI,2,K,PHI,True
Brandon McManus,4,5,80.0,43,0,1,2,1,0,2,2,1,15.0,44.3,DEN,2,K,IND,True
Justin Tucker,3,3,100.0,52,0,0,0,2,1,2,2,1,15.0,98.0,BAL,2,K,CLE,False
Nick Novak,4,5,80.0,43,0,1,2,1,0,1,1,1,14.0,0.1,FA,2,K,,
Caleb Sturgis,3,3,100.0,53,0,2,0,0,1,2,3,1,13.0,0.0,FA,2,K,,
Adam Vinatieri,2,2,100.0,52,0,0,0,1,1,2,2,1,11.0,0.2,FA,2,K,,
Chandler Catanzaro,2,2,100.0,40,0,1,0,1,0,4,5,1,11.0,0.0,FA,2,K,,
Josh Brown,3,4,75.0,48,1,1,0,1,0,1,1,1,11.0,0.0,FA,2,K,,
Mike Nugent,3,3,100.0,33,0,2,1,0,0,1,1,1,10.0,1.0,FA,2,K,,
Phil Dawson,2,2,100.0,39,0,1,1,0,0,3,3,1,9.0,0.1,FA,2,K,,
Dan Bailey,2,2,100.0,31,0,1,1,0,0,3,3,1,9.0,0.0,FA,2,K,,
Matt Bryant,2,2,100.0,21,0,2,0,0,0,3,3,1,9.0,1.1,FA,2,K,,
Josh Lambo,1,1,100.0,25,0,1,0,0,0,5,5,1,8.0,3.2,FA,2,K,,
Stephen Gostkowski,1,2,50.0,34,0,0,1,0,0,4,4,1,7.0,0.1,FA,2,K,,
Dan Carpenter,1,1,100.0,39,0,0,1,0,0,4,4,1,7.0,0.2,FA,2,K,,
Blair Walsh,1,1,100.0,46,0,0,0,1,0,2,2,1,6.0,0.1,FA,2,K,,
Andrew Franks,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,0.0,FA,2,K,,
Sebastian Janikowski,0,1,0.0,0,0,0,0,0,0,4,4,1,4.0,20.0,FA,2,K,,
Stephen Hauschka,1,1,100.0,23,0,1,0,0,0,0,0,1,3.0,0.0,FA,2,K,,
Connor Barth,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.0,FA,2,K,,
Patrick Murray,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,1.0,FA,2,K,,
Roberto Aguayo,0,1,0.0,0,0,0,0,0,0,1,1,1,1.0,0.1,FA,2,K,,
Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1,FA,2,K,,
Nick Folk,3,3,100.0,36,0,2,1,0,0,4,4,1,13.0,81.8,NE,2,K,MIA,True
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,2,K,MIA,True
Dustin Hopkins,3,3,100.0,36,0,2,1,0,0,2,2,1,11.0,14.5,LAC,2,K,JAC,True
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,2,K,JAC,True
Greg Zuerlein,3,3,100.0,47,0,1,1,1,0,0,0,1,10.0,74.2,DAL,2,K,WAS,False
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,2,K,WAS,False
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,2,K,WAS,False
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,2,K,WAS,False
Wil Lutz,2,3,66.7,45,0,0,1,1,0,1,1,1,8.0,3.3,NO,2,K,NYG,False
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,2,K,NYG,False
Matt Prater,2,2,100.0,42,0,1,0,1,0,1,1,1,8.0,52.8,ARI,2,K,TB,True
Chris Boswell,1,1,100.0,49,0,0,0,1,0,3,3,1,7.0,51.0,PIT,2,K,CIN,True
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,2,K,CIN,True
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,2,K,CIN,True
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,2,K,CIN,True
Ryan Succop,1,2,50.0,46,0,0,0,1,0,1,1,1,5.0,57.4,TB,2,K,ARI,False
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,2,K,ARI,False
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,2,K,ARI,False
Mason Crosby,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,40.7,GB,2,K,MIN,False
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,2,K,MIN,False
Jason Myers,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,22.1,SEA,2,K,LAR,False
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,2,K,TEN,True
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,2,K,TEN,True
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,2,K,NE,False
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,2,K,NE,False
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,2,K,BUF,False
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,2,K,BUF,False
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,2,K,BUF,False
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,2,K,BUF,False
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,2,K,BUF,False
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,2,K,GB,True
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,2,K,DEN,False
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,2,K,DEN,False
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,2,K,DEN,False
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,2,K,BAL,True
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,2,K,BAL,True
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,2,K,BAL,True
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,2,K,SEA,True
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,2,K,SEA,True
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,2,K,SEA,True
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,2,K,SEA,True
Daniel Carlson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,74.3,LV,2,K,ATL,True
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,2,K,SF,True
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,2,K,SF,True
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,2,K,SF,True
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,2,K,SF,True
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,2,K,KC,True
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,40.9,ATL,2,K,LV,False
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,2,K,LV,False
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,2,K,LV,False
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,2,K,DET,False
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,2,K,DET,False
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,2,K,DET,False
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,2,K,CHI,False
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,2,K,HOU,False
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,2,K,LAC,False
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,2,K,DAL,True
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,2,K,DAL,True
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,2,K,DAL,True
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,2,K,DAL,True
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,2,K,PIT,False
Tyler Bass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,84.8,BUF,2,K,NYJ,True
Robbie Gould,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,SF,2,K,CAR,False
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,2,K,CAR,False
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,2,K,CAR,False
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,2,K,CAR,False
Dustin Hopkins,5,5,100.0,49,0,1,2,2,0,2,2,1,19.0,14.5,LAC,3,K,IND,False
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,3,K,IND,False
Justin Tucker,4,4,100.0,53,0,0,1,2,1,1,1,1,17.0,98.0,BAL,3,K,JAC,False
Stephen Hauschka,3,3,100.0,33,0,1,2,0,0,4,4,1,13.0,0.0,FA,3,K,,
Cody Parkey,3,6,50.0,48,0,0,1,2,0,1,1,1,12.0,0.4,FA,3,K,,
Josh Lambo,3,3,100.0,42,0,1,1,1,0,1,2,1,11.0,3.2,FA,3,K,,
Caleb Sturgis,2,2,100.0,38,0,1,1,0,0,4,4,1,10.0,0.0,FA,3,K,,
Dan Carpenter,2,2,100.0,45,1,0,0,1,0,3,4,1,10.0,0.2,FA,3,K,,
Josh Brown,2,2,100.0,30,0,1,1,0,0,3,3,1,9.0,0.0,FA,3,K,,
Stephen Gostkowski,2,2,100.0,25,0,2,0,0,0,3,3,1,9.0,0.1,FA,3,K,,
Matt Bryant,1,1,100.0,21,0,1,0,0,0,6,6,1,9.0,1.1,FA,3,K,,
Adam Vinatieri,2,2,100.0,38,0,0,2,0,0,2,2,1,8.0,0.2,FA,3,K,,
Dan Bailey,1,2,50.0,49,0,0,0,1,0,4,4,1,8.0,0.0,FA,3,K,,
Sebastian Janikowski,1,1,100.0,52,0,0,0,0,1,2,2,1,7.0,20.0,FA,3,K,,
Chandler Catanzaro,1,1,100.0,60,0,0,0,0,1,1,1,1,6.0,0.0,FA,3,K,,
Andrew Franks,1,1,100.0,37,0,0,1,0,0,3,3,1,6.0,0.0,FA,3,K,,
Blair Walsh,2,2,100.0,31,0,1,1,0,0,0,1,1,6.0,0.1,FA,3,K,,
Connor Barth,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,0.0,FA,3,K,,
Mike Nugent,1,1,100.0,34,0,0,1,0,0,2,2,1,5.0,1.0,FA,3,K,,
Phil Dawson,1,2,50.0,22,0,1,0,0,0,1,1,1,4.0,0.1,FA,3,K,,
Roberto Aguayo,0,1,0.0,0,0,0,0,0,0,2,3,1,2.0,0.1,FA,3,K,,
Jonathan Brown,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1,FA,3,K,,
Jordan Gay,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,FA,3,K,,
Nick Novak,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.1,FA,3,K,,
Matt Prater,2,3,66.7,50,0,0,0,1,1,3,3,1,12.0,52.8,ARI,3,K,BUF,False
Mason Crosby,2,2,100.0,46,0,0,1,1,0,4,4,1,11.0,40.7,GB,3,K,DET,True
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,3,K,DET,True
Greg Zuerlein,1,1,100.0,53,0,0,0,0,1,4,4,1,9.0,74.2,DAL,3,K,CHI,True
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,3,K,CHI,True
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,3,K,CHI,True
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,3,K,CHI,True
Wil Lutz,1,1,100.0,57,0,0,0,0,1,3,3,1,8.0,3.3,NO,3,K,ATL,True
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,3,K,ATL,True
Jason Myers,1,2,50.0,49,0,0,0,1,0,2,2,1,6.0,22.1,SEA,3,K,SF,True
Cairo Santos,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,2.1,CHI,3,K,DAL,False
Brandon McManus,1,1,100.0,20,0,1,0,0,0,2,3,1,5.0,44.3,DEN,3,K,CIN,False
Graham Gano,1,2,50.0,48,0,0,0,1,0,1,1,1,5.0,31.4,NYG,3,K,WAS,True
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,3,K,WAS,True
Ryan Succop,1,1,100.0,34,0,0,1,0,0,1,1,1,4.0,57.4,TB,3,K,LAR,True
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,3,K,LAR,True
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,3,K,LAR,True
Chris Boswell,1,2,50.0,40,0,0,0,1,0,0,0,1,4.0,51.0,PIT,3,K,PHI,False
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,3,K,PHI,False
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,3,K,PHI,False
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,3,K,PHI,False
Nick Folk,1,1,100.0,28,0,1,0,0,0,0,0,1,3.0,81.8,NE,3,K,HOU,True
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,3,K,HOU,True
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,3,K,CAR,False
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,3,K,LAC,True
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,3,K,LAC,True
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,3,K,LAC,True
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,3,K,TB,False
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,3,K,TB,False
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,3,K,TB,False
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,3,K,TB,False
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,3,K,BAL,True
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,3,K,GB,False
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,3,K,GB,False
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,3,K,MIA,False
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,3,K,MIA,False
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,3,K,MIA,False
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,3,K,NYJ,True
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,3,K,NE,False
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,3,K,KC,False
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,3,K,KC,False
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,3,K,KC,False
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,3,K,KC,False
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,3,K,KC,False
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,3,K,LV,True
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,3,K,LV,True
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,3,K,LV,True
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,3,K,PIT,True
