player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,7,K,BYE,,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,7,K,BYE,,2020
Chris Boswell,2,2,100.0,38,0,0,2,0,0,3,3,1,9.0,51.0,PIT,7,K,TEN,False,2020
Sam Sloman,1,2,50.0,22,0,1,0,0,0,3,3,1,6.0,0.0,PIT,7,K,TEN,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,7,K,TEN,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,7,K,TEN,False,2020
Stephen Gostkowski,1,2,50.0,51,0,0,0,0,1,3,3,1,8.0,0.1,FA,7,K,,,2020
Cody Parkey,1,1,100.0,43,0,0,0,1,0,4,5,1,8.0,0.4,FA,7,K,,,2020
Josh Lambo,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,3.2,FA,7,K,,,2020
Ka'imi Fairbairn,2,3,66.7,38,0,1,1,0,0,2,2,1,8.0,0.8,HOU,7,K,GB,True,2020
Nick Folk,2,2,100.0,41,0,0,0,2,0,0,0,1,8.0,81.8,NE,7,K,SF,True,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,7,K,SF,True,2020
Joey Slye,1,2,50.0,43,0,0,0,1,0,3,3,1,7.0,1.6,WAS,7,K,DAL,True,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,7,K,DAL,True,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,7,K,DAL,True,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,7,K,DAL,True,2020
Mason Crosby,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,40.7,GB,7,K,HOU,False,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,7,K,HOU,False,2020
Brandon McManus,1,1,100.0,43,0,0,0,1,0,1,2,1,5.0,44.3,DEN,7,K,KC,True,2020
Cairo Santos,1,1,100.0,42,0,0,0,1,0,1,1,1,5.0,2.1,CHI,7,K,LAR,False,2020
Dustin Hopkins,1,2,50.0,30,0,0,1,0,0,2,2,1,5.0,14.5,LAC,7,K,JAC,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,7,K,JAC,True,2020
Greg Zuerlein,1,1,100.0,45,0,0,0,1,0,0,0,1,4.0,74.2,DAL,7,K,WAS,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,7,K,WAS,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,7,K,WAS,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,7,K,WAS,False,2020
Jake Elliott,1,2,50.0,31,0,0,1,0,0,1,1,1,4.0,22.5,PHI,7,K,NYG,True,2020
Sergio Castillo,1,1,100.0,29,0,1,0,0,0,1,1,1,4.0,0.0,NYJ,7,K,BUF,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,7,K,BUF,True,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,7,K,BUF,True,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,7,K,BUF,True,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,7,K,BUF,True,2020
Graham Gano,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,31.4,NYG,7,K,PHI,False,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,7,K,PHI,False,2020
Younghoe Koo,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,40.9,ATL,7,K,DET,True,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,7,K,DET,True,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,7,K,DET,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,7,K,BYE,,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,7,K,CHI,True,2020
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,7,K,CHI,True,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,7,K,CHI,True,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,7,K,CHI,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,7,K,CIN,False,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,7,K,CIN,False,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,7,K,CIN,False,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,7,K,ATL,False,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,7,K,ATL,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,7,K,LAC,False,2020
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,7,K,BYE,,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,7,K,BYE,,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,7,K,CLE,True,2020
Justin Tucker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,98.0,BAL,7,K,BYE,,2020
Ryan Succop,4,4,100.0,43,0,0,2,2,0,1,1,1,15.0,57.4,TB,8,K,NYG,False,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,8,K,NYG,False,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,8,K,NYG,False,2020
Michael Badgley,3,3,100.0,52,0,0,1,1,1,3,3,1,15.0,19.9,IND,8,K,DET,False,2020
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,3,5,1,3.0,4.1,IND,8,K,DET,False,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,8,K,DET,False,2020
Cairo Santos,3,3,100.0,51,0,1,0,1,1,2,2,1,14.0,2.1,CHI,8,K,NO,True,2020
Wil Lutz,4,5,80.0,39,0,1,3,0,0,2,2,1,14.0,3.3,NO,8,K,CHI,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,8,K,CHI,False,2020
Greg Zuerlein,3,4,75.0,59,0,0,0,2,1,0,0,1,13.0,74.2,DAL,8,K,PHI,False,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,8,K,PHI,False,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,8,K,PHI,False,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,8,K,PHI,False,2020
Younghoe Koo,4,4,100.0,37,0,2,2,0,0,1,2,1,13.0,40.9,ATL,8,K,CAR,False,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,8,K,CAR,False,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,8,K,CAR,False,2020
Sergio Castillo,3,4,75.0,55,0,0,1,1,1,0,0,1,12.0,0.0,NYJ,8,K,KC,False,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,8,K,KC,False,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,8,K,KC,False,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,8,K,KC,False,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,8,K,KC,False,2020
Daniel Carlson,3,4,75.0,33,0,2,1,0,0,1,1,1,10.0,74.3,LV,8,K,CLE,False,2020
Justin Tucker,1,1,100.0,51,0,0,0,0,1,3,3,1,8.0,98.0,BAL,8,K,PIT,True,2020
Jason Myers,1,1,100.0,48,0,0,0,1,0,4,5,1,8.0,22.1,SEA,8,K,SF,True,2020
Nick Folk,2,2,100.0,43,0,0,1,1,0,1,1,1,8.0,81.8,NE,8,K,BUF,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,8,K,BUF,False,2020
Randy Bullock,1,1,100.0,33,0,0,1,0,0,4,4,1,7.0,10.8,TEN,8,K,CIN,False,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,8,K,CIN,False,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,8,K,CIN,False,2020
Cody Parkey,2,3,66.7,41,0,0,1,1,0,0,0,1,7.0,0.4,FA,8,K,,,2020
Dan Bailey,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,0.0,FA,8,K,,,2020
Stephen Gostkowski,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,0.1,FA,8,K,,,2020
Brandon McManus,1,1,100.0,35,0,0,1,0,0,4,4,1,7.0,44.3,DEN,8,K,LAC,True,2020
Tyler Bass,1,1,100.0,28,0,1,0,0,0,3,3,1,6.0,84.8,BUF,8,K,NE,True,2020
Joey Slye,1,1,100.0,39,0,0,1,0,0,2,2,1,5.0,1.6,WAS,8,K,BYE,,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,8,K,BYE,,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,8,K,BYE,,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,8,K,BYE,,2020
Harrison Butker,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,76.6,KC,8,K,NYJ,True,2020
Graham Gano,1,1,100.0,33,0,0,1,0,0,2,2,1,5.0,31.4,NYG,8,K,TB,True,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,8,K,TB,True,2020
Kai Forbath,1,2,50.0,23,0,1,0,0,0,2,2,1,5.0,3.0,LAR,8,K,MIA,False,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,8,K,MIA,False,2020
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,8,K,MIA,False,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,8,K,MIA,False,2020
Jason Sanders,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,22.6,MIA,8,K,LAR,True,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,8,K,LAR,True,2020
Chris Boswell,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,51.0,PIT,8,K,BAL,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,BAL,False,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,BAL,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,8,K,BAL,False,2020
Robbie Gould,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,22.5,SF,8,K,SEA,False,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,SEA,False,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,SEA,False,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,8,K,SEA,False,2020
Matt Prater,0,1,0.0,0,0,0,0,0,0,3,3,1,3.0,52.8,ARI,8,K,BYE,,2020
Mason Crosby,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,40.7,GB,8,K,MIN,True,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,8,K,MIN,True,2020
Jake Elliott,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,22.5,PHI,8,K,DAL,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,8,K,LV,True,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,8,K,LV,True,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,8,K,LV,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,8,K,GB,False,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,8,K,IND,True,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,8,K,IND,True,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,8,K,BYE,,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,8,K,DEN,False,2020
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,14.5,LAC,8,K,DEN,False,2020
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,8,K,ATL,True,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,8,K,ATL,True,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,8,K,ATL,True,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,8,K,ATL,True,2020
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,8,K,BYE,,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,8,K,TEN,True,2020
Nick Folk,3,3,100.0,51,0,1,0,1,1,3,3,1,15.0,81.8,NE,9,K,NYJ,False,2020
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,9,K,NYJ,False,2020
Greg Zuerlein,4,4,100.0,45,0,0,2,2,0,1,1,1,15.0,74.2,DAL,9,K,PIT,True,2020
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,9,K,PIT,True,2020
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,9,K,PIT,True,2020
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,9,K,PIT,True,2020
Tyler Bass,3,4,75.0,44,0,1,1,1,0,5,5,1,15.0,84.8,BUF,9,K,SEA,True,2020
Jason Sanders,2,2,100.0,56,0,0,0,0,2,4,4,1,14.0,22.6,MIA,9,K,ARI,False,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,9,K,ARI,False,2020
Graham Gano,3,3,100.0,48,0,0,1,2,0,2,2,1,13.0,31.4,NYG,9,K,WAS,False,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,9,K,WAS,False,2020
Jason Myers,2,2,100.0,45,0,0,0,2,0,4,4,1,12.0,22.1,SEA,9,K,BUF,False,2020
Mason Crosby,2,2,100.0,53,1,0,0,0,1,4,4,1,12.0,40.7,GB,9,K,SF,False,2020
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,9,K,SF,False,2020
Younghoe Koo,2,2,100.0,52,0,0,1,0,1,4,4,1,12.0,40.9,ATL,9,K,DEN,True,2020
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,DEN,True,2020
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,9,K,DEN,True,2020
Ka'imi Fairbairn,2,2,100.0,54,0,0,1,0,1,3,3,1,11.0,0.8,HOU,9,K,JAC,False,2020
Brandon McManus,2,2,100.0,43,0,0,0,2,0,3,3,1,11.0,44.3,DEN,9,K,ATL,False,2020
Sergio Castillo,2,2,100.0,50,0,0,1,0,1,3,3,1,11.0,0.0,NYJ,9,K,NE,True,2020
Eddy Pineiro,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,NYJ,9,K,NE,True,2020
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,9,K,NE,True,2020
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,NE,True,2020
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,9,K,NE,True,2020
Harrison Butker,2,3,66.7,55,0,0,1,0,1,3,4,1,11.0,76.6,KC,9,K,CAR,True,2020
Dustin Hopkins,2,2,100.0,48,0,0,0,2,0,2,2,1,10.0,14.5,LAC,9,K,LV,True,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,9,K,LV,True,2020
Chris Boswell,2,2,100.0,59,0,0,0,1,1,0,2,1,9.0,51.0,PIT,9,K,DAL,False,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,DAL,False,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,DAL,False,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,9,K,DAL,False,2020
Matt Prater,2,3,66.7,45,0,1,0,1,0,2,2,1,9.0,52.8,ARI,9,K,MIA,True,2020
Josh Lambo,2,2,100.0,59,0,0,1,0,1,1,2,1,9.0,3.2,FA,9,K,,,2020
Stephen Gostkowski,1,1,100.0,40,0,0,0,1,0,3,3,1,7.0,0.1,FA,9,K,,,2020
Dan Bailey,0,0,0.0,0,0,0,0,0,0,4,5,1,4.0,0.0,FA,9,K,,,2020
Michael Badgley,2,3,66.7,45,0,1,0,1,0,2,2,1,9.0,19.9,IND,9,K,BAL,True,2020
Rodrigo Blankenship,1,1,100.0,43,0,0,0,1,0,1,1,1,5.0,4.1,IND,9,K,BAL,True,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,9,K,BAL,True,2020
Wil Lutz,1,1,100.0,36,0,0,1,0,0,5,5,1,8.0,3.3,NO,9,K,TB,False,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,9,K,TB,False,2020
Joey Slye,1,3,33.3,47,0,0,0,1,0,4,4,1,8.0,1.6,WAS,9,K,NYG,True,2020
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,9,K,NYG,True,2020
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,NYG,True,2020
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,9,K,NYG,True,2020
Daniel Carlson,1,1,100.0,31,0,0,1,0,0,4,4,1,7.0,74.3,LV,9,K,LAC,False,2020
Zane Gonzalez,1,2,50.0,37,0,0,1,0,0,4,4,1,7.0,2.6,CAR,9,K,KC,False,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,KC,False,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,9,K,KC,False,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,9,K,KC,False,2020
Justin Tucker,1,1,100.0,48,0,0,0,1,0,3,3,1,7.0,98.0,BAL,9,K,IND,False,2020
Robbie Gould,1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,22.5,SF,9,K,GB,True,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,GB,True,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,GB,True,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,9,K,GB,True,2020
Cairo Santos,1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,2.1,CHI,9,K,TEN,False,2020
Ryan Succop,1,1,100.0,48,0,0,0,1,0,0,0,1,4.0,57.4,TB,9,K,NO,True,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,9,K,NO,True,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,9,K,NO,True,2020
Greg Joseph,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,69.1,MIN,9,K,DET,True,2020
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,9,K,BYE,,2020
Matt Gay,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.8,LAR,9,K,BYE,,2020
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,9,K,BYE,,2020
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,9,K,BYE,,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,9,K,BYE,,2020
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,9,K,BYE,,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,9,K,BYE,,2020
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,9,K,MIN,False,2020
Riley Patterson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,DET,9,K,MIN,False,2020
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,JAC,9,K,HOU,True,2020
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,9,K,CHI,True,2020
Randy Bullock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,10.8,TEN,9,K,CHI,True,2020
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,9,K,CHI,True,2020
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,9,K,BYE,,2020
Evan McPherson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.2,CIN,9,K,BYE,,2020
Tyler Bass,3,3,100.0,58,0,0,0,0,3,3,3,1,18.0,84.8,BUF,10,K,ARI,False,2020
Ryan Succop,4,4,100.0,40,0,3,0,1,0,4,5,1,17.0,57.4,TB,10,K,CAR,False,2020
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,CAR,False,2020
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,10,K,CAR,False,2020
Zane Gonzalez,4,4,100.0,45,0,2,0,2,0,2,2,1,16.0,2.6,CAR,10,K,TB,True,2020
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,TB,True,2020
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,10,K,TB,True,2020
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,10,K,TB,True,2020
Matt Prater,3,3,100.0,59,0,0,1,0,2,3,3,1,16.0,52.8,ARI,10,K,BUF,True,2020
Daniel Carlson,3,3,100.0,52,0,2,0,0,1,4,4,1,15.0,74.3,LV,10,K,DEN,True,2020
Chris Boswell,3,3,100.0,45,0,0,1,2,0,3,3,1,14.0,51.0,PIT,10,K,CIN,True,2020
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CIN,True,2020
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CIN,True,2020
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,10,K,CIN,True,2020
Jason Sanders,3,4,75.0,50,0,0,1,1,1,2,2,1,14.0,22.6,MIA,10,K,LAC,True,2020
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,10,K,LAC,True,2020
Jason Myers,3,3,100.0,61,0,0,2,0,1,1,1,1,12.0,22.1,SEA,10,K,LAR,False,2020
Rodrigo Blankenship,2,2,100.0,43,0,1,0,1,0,4,4,1,11.0,4.1,IND,10,K,TEN,False,2020
Michael Badgley,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,19.9,IND,10,K,TEN,False,2020
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,10,K,TEN,False,2020
Dustin Hopkins,2,3,66.7,41,0,0,1,1,0,3,3,1,10.0,14.5,LAC,10,K,MIA,False,2020
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,10,K,MIA,False,2020
Wil Lutz,2,2,100.0,49,0,1,0,1,0,3,3,1,10.0,3.3,NO,10,K,SF,True,2020
Brett Maher,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.9,NO,10,K,SF,True,2020
Chase McLaughlin,2,2,100.0,52,0,0,1,0,1,2,2,1,10.0,7.1,CLE,10,K,HOU,True,2020
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,10,K,HOU,True,2020
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,10,K,HOU,True,2020
Graham Gano,2,2,100.0,44,0,0,1,1,0,3,3,1,10.0,31.4,NYG,10,K,PHI,True,2020
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,10,K,PHI,True,2020
Robbie Gould,2,2,100.0,40,0,0,1,1,0,1,1,1,8.0,22.5,SF,10,K,NO,False,2020
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NO,False,2020
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NO,False,2020
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,10,K,NO,False,2020
Dan Bailey,2,2,100.0,43,0,0,1,1,0,1,1,1,8.0,0.0,FA,10,K,,,2020
Stephen Gostkowski,1,2,50.0,50,0,0,0,0,1,2,2,1,7.0,0.1,FA,10,K,,,2020
Cody Parkey,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,0.4,FA,10,K,,,2020
