player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,rost,team,week,position,opponent,home,year
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,14,K,ARI,False,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,14,K,ARI,False,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,14,K,ARI,False,2021
Cairo Santos,3,3,100.0,44,0,1,0,2,0,3,3,1,14.0,2.1,CHI,14,K,GB,False,2021
Harrison Butker,2,2,100.0,54,0,0,1,0,1,6,6,1,14.0,76.6,KC,14,K,LV,True,2021
Dustin Hopkins,3,3,100.0,39,0,2,1,0,0,4,4,1,13.0,14.5,LAC,14,K,NYG,True,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,14,K,NYG,True,2021
Greg Joseph,3,4,75.0,42,0,1,1,1,0,3,4,1,13.0,69.1,MIN,14,K,PIT,True,2021
Greg Zuerlein,4,4,100.0,38,0,1,3,0,0,1,1,1,13.0,74.2,DAL,14,K,WAS,False,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,14,K,WAS,False,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,WAS,False,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,14,K,WAS,False,2021
Younghoe Koo,3,3,100.0,48,0,0,2,1,0,2,2,1,12.0,40.9,ATL,14,K,CAR,False,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,CAR,False,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,14,K,CAR,False,2021
Brett Maher,3,3,100.0,37,0,1,2,0,0,3,3,1,12.0,1.9,NO,14,K,NYJ,False,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,14,K,NYJ,False,2021
Evan McPherson,3,4,75.0,41,0,1,1,1,0,2,2,1,12.0,34.2,CIN,14,K,SF,True,2021
Eddy Pineiro,3,3,100.0,46,0,0,2,1,0,0,0,1,10.0,0.2,NYJ,14,K,NO,True,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,14,K,NO,True,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,NO,True,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,NO,True,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,14,K,NO,True,2021
Brandon McManus,1,1,100.0,52,0,0,0,0,1,5,5,1,10.0,44.3,DEN,14,K,DET,True,2021
Randy Bullock,2,3,66.7,44,0,1,0,1,0,2,2,1,9.0,10.8,TEN,14,K,JAC,True,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,14,K,JAC,True,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,14,K,JAC,True,2021
Ryan Succop,2,2,100.0,24,0,2,0,0,0,3,3,1,9.0,57.4,TB,14,K,BUF,True,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,BUF,True,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,14,K,BUF,True,2021
Tyler Bass,2,2,100.0,25,0,2,0,0,0,3,3,1,9.0,84.8,BUF,14,K,TB,False,2021
Mason Crosby,1,1,100.0,20,0,1,0,0,0,6,6,1,9.0,40.7,GB,14,K,CHI,True,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,14,K,CHI,True,2021
Ka'imi Fairbairn,2,2,100.0,61,0,1,0,0,1,1,1,1,9.0,0.8,HOU,14,K,SEA,True,2021
Robbie Gould,2,3,66.7,33,0,1,1,0,0,2,2,1,8.0,22.5,SF,14,K,CIN,False,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,CIN,False,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,CIN,False,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,14,K,CIN,False,2021
Jason Myers,2,2,100.0,38,0,0,2,0,0,1,3,1,7.0,22.1,SEA,14,K,HOU,False,2021
Chase McLaughlin,1,2,50.0,43,0,0,0,1,0,3,3,1,7.0,7.1,CLE,14,K,BAL,True,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,14,K,BAL,True,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,14,K,BAL,True,2021
Riley Patterson,1,1,100.0,36,0,0,1,0,0,1,1,1,4.0,0.2,DET,14,K,DEN,False,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,14,K,DEN,False,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,2.6,CAR,14,K,ATL,True,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,ATL,True,2021
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,14,K,ATL,True,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,14,K,ATL,True,2021
Daniel Carlson,1,1,100.0,26,0,1,0,0,0,0,1,1,3.0,74.3,LV,14,K,KC,False,2021
Chris Boswell,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,51.0,PIT,14,K,MIN,False,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,MIN,False,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,MIN,False,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,14,K,MIN,False,2021
Graham Gano,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,31.4,NYG,14,K,LAC,False,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,14,K,LAC,False,2021
Michael Badgley,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,19.9,IND,14,K,BYE,,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,14,K,BYE,,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,14,K,BYE,,2021
Matthew Wright,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.2,JAC,14,K,TEN,False,2021
Jason Sanders,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.6,MIA,14,K,BYE,,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,33.3,MIA,14,K,BYE,,2021
Jake Elliott,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.5,PHI,14,K,BYE,,2021
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,14,K,DAL,True,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,1,1,0.0,6.6,WAS,14,K,DAL,True,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,DAL,True,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,14,K,DAL,True,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,14,K,BYE,,2021
Nick Folk,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,81.8,NE,14,K,BYE,,2021
Ka'imi Fairbairn,3,3,100.0,52,0,1,0,0,2,3,3,1,16.0,0.8,HOU,15,K,JAC,False,2021
Chris Boswell,4,5,80.0,48,0,1,1,2,0,1,1,1,15.0,51.0,PIT,15,K,TEN,True,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,TEN,True,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,TEN,True,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,15,K,TEN,True,2021
Riley Patterson,3,3,100.0,47,0,0,1,2,0,3,3,1,14.0,0.2,DET,15,K,ARI,True,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,15,K,ARI,True,2021
Evan McPherson,3,3,100.0,58,0,1,0,0,2,0,0,1,13.0,34.2,CIN,15,K,DEN,False,2021
Daniel Carlson,3,3,100.0,48,0,1,0,2,0,1,1,1,12.0,74.3,LV,15,K,CLE,False,2021
Matt Gay,2,2,100.0,55,0,0,1,0,1,2,2,1,10.0,89.8,LAR,15,K,SEA,True,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,15,K,SEA,True,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,15,K,SEA,True,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,15,K,SEA,True,2021
Michael Badgley,2,3,66.7,41,0,1,0,1,0,3,3,1,10.0,19.9,IND,15,K,NE,True,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,15,K,NE,True,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,15,K,NE,True,2021
Greg Zuerlein,3,3,100.0,42,0,2,0,1,0,0,2,1,10.0,74.2,DAL,15,K,NYG,False,2021
Chris Naggar,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DAL,15,K,NYG,False,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,NYG,False,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,15,K,NYG,False,2021
Brett Maher,3,3,100.0,42,0,0,2,1,0,0,0,1,10.0,1.9,NO,15,K,TB,False,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,15,K,TB,False,2021
Matthew Wright,3,3,100.0,38,0,1,2,0,0,1,1,1,10.0,0.2,JAC,15,K,HOU,True,2021
Jake Elliott,2,2,100.0,37,0,1,1,0,0,3,3,1,9.0,22.5,PHI,15,K,WAS,True,2021
Younghoe Koo,2,2,100.0,48,0,1,0,1,0,1,1,1,8.0,40.9,ATL,15,K,SF,False,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,SF,False,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,15,K,SF,False,2021
Harrison Butker,2,2,100.0,33,0,0,2,0,0,2,2,1,8.0,76.6,KC,15,K,LAC,False,2021
Tyler Bass,1,1,100.0,26,0,1,0,0,0,4,4,1,7.0,84.8,BUF,15,K,CAR,True,2021
Randy Bullock,2,2,100.0,32,0,1,1,0,0,1,1,1,7.0,10.8,TEN,15,K,PIT,False,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,15,K,PIT,False,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,15,K,PIT,False,2021
Graham Gano,2,2,100.0,42,0,0,1,1,0,0,0,1,7.0,31.4,NYG,15,K,DAL,True,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,15,K,DAL,True,2021
Jason Sanders,1,1,100.0,24,0,1,0,0,0,4,4,1,7.0,22.6,MIA,15,K,NYJ,True,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,15,K,NYJ,True,2021
Mason Crosby,1,1,100.0,29,0,1,0,0,0,4,4,1,7.0,40.7,GB,15,K,BAL,False,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,15,K,BAL,False,2021
Robbie Gould,1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,22.5,SF,15,K,ATL,True,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,ATL,True,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,ATL,True,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,15,K,ATL,True,2021
Justin Tucker,1,1,100.0,38,0,0,1,0,0,3,3,1,6.0,98.0,BAL,15,K,GB,True,2021
Matt Prater,2,2,100.0,29,0,2,0,0,0,0,0,1,6.0,52.8,ARI,15,K,DET,False,2021
Brandon McManus,1,2,50.0,54,0,0,0,0,1,1,1,1,6.0,44.3,DEN,15,K,CIN,True,2021
Eddy Pineiro,1,1,100.0,27,0,1,0,0,0,3,3,1,6.0,0.2,NYJ,15,K,MIA,False,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,15,K,MIA,False,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,MIA,False,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,MIA,False,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,15,K,MIA,False,2021
Brian Johnson,1,1,100.0,22,0,1,0,0,0,2,2,1,5.0,6.6,WAS,15,K,PHI,False,2021
Joey Slye,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.6,WAS,15,K,PHI,False,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,PHI,False,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,15,K,PHI,False,2021
Greg Joseph,1,1,100.0,37,0,0,1,0,0,2,2,1,5.0,69.1,MIN,15,K,CHI,False,2021
Nick Folk,1,1,100.0,25,0,1,0,0,0,2,2,1,5.0,81.8,NE,15,K,IND,False,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,15,K,IND,False,2021
Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,14.5,LAC,15,K,KC,True,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.7,LAC,15,K,KC,True,2021
Jason Myers,1,1,100.0,39,0,0,1,0,0,1,1,1,4.0,22.1,SEA,15,K,LAR,False,2021
Cairo Santos,1,2,50.0,34,0,0,1,0,0,0,0,1,3.0,2.1,CHI,15,K,MIN,True,2021
Chase McLaughlin,0,1,0.0,0,0,0,0,0,0,2,2,1,2.0,7.1,CLE,15,K,LV,True,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,15,K,LV,True,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,15,K,LV,True,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,15,K,BUF,False,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,BUF,False,2021
Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2,CAR,15,K,BUF,False,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,15,K,BUF,False,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,NO,True,2021
Ryan Succop,0,1,0.0,0,0,0,0,0,0,0,0,1,0.0,57.4,TB,15,K,NO,True,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,15,K,NO,True,2021
Ryan Succop,4,4,100.0,48,0,1,1,2,0,2,2,1,16.0,57.4,TB,16,K,CAR,False,2021
Jose Borregales,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,CAR,False,2021
Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,TB,16,K,CAR,False,2021
Dominik Eberle,2,3,66.7,51,0,1,0,0,1,5,5,1,13.0,0.0,FA,16,K,,,2021
Elliott Fry,3,4,75.0,44,0,0,2,1,0,3,4,1,13.0,2.4,FA,16,K,,,2021
Dustin Hopkins,3,3,100.0,50,0,0,1,1,1,0,0,1,12.0,14.5,LAC,16,K,HOU,False,2021
Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.7,LAC,16,K,HOU,False,2021
Matt Gay,3,3,100.0,32,0,1,2,0,0,3,3,1,12.0,89.8,LAR,16,K,MIN,False,2021
Ryan Santoso,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,LAR,16,K,MIN,False,2021
Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,LAR,16,K,MIN,False,2021
Kai Forbath,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.0,LAR,16,K,MIN,False,2021
Greg Joseph,3,3,100.0,44,0,2,0,1,0,2,2,1,12.0,69.1,MIN,16,K,LAR,True,2021
Matthew Wright,3,3,100.0,45,0,1,0,2,0,0,0,1,11.0,0.2,JAC,16,K,NYJ,False,2021
Evan McPherson,2,3,66.7,36,0,0,2,0,0,5,5,1,11.0,34.2,CIN,16,K,BAL,True,2021
Younghoe Koo,2,2,100.0,53,0,0,0,1,1,2,2,1,11.0,40.9,ATL,16,K,DET,True,2021
Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,DET,True,2021
Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,ATL,16,K,DET,True,2021
Jake Elliott,2,3,66.7,37,0,1,1,0,0,4,4,1,10.0,22.5,PHI,16,K,NYG,True,2021
Brandon McManus,2,3,66.7,55,0,0,0,1,1,1,1,1,10.0,44.3,DEN,16,K,LV,False,2021
Riley Patterson,3,3,100.0,37,0,2,1,0,0,1,1,1,10.0,0.2,DET,16,K,ATL,False,2021
Austin Seibert,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,DET,16,K,ATL,False,2021
Tyler Bass,2,2,100.0,34,0,1,1,0,0,3,3,1,9.0,84.8,BUF,16,K,NE,False,2021
Randy Bullock,2,2,100.0,44,0,0,1,1,0,2,2,1,9.0,10.8,TEN,16,K,SF,True,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,16,K,SF,True,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,16,K,SF,True,2021
Eddy Pineiro,2,2,100.0,42,0,1,0,1,0,2,3,1,9.0,0.2,NYJ,16,K,JAC,True,2021
Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NYJ,16,K,JAC,True,2021
Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,JAC,True,2021
Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,JAC,True,2021
Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYJ,16,K,JAC,True,2021
Jason Sanders,2,3,66.7,48,0,0,1,1,0,2,2,1,9.0,22.6,MIA,16,K,NO,False,2021
Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,33.3,MIA,16,K,NO,False,2021
Michael Badgley,2,3,66.7,41,0,0,1,1,0,2,2,1,9.0,19.9,IND,16,K,ARI,False,2021
Jake Verity,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,IND,16,K,ARI,False,2021
Rodrigo Blankenship,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,4.1,IND,16,K,ARI,False,2021
Greg Zuerlein,0,0,0.0,0,0,0,0,0,0,8,8,1,8.0,74.2,DAL,16,K,WAS,True,2021
Chris Naggar,1,1,100.0,37,0,0,1,0,0,1,2,1,4.0,0.1,DAL,16,K,WAS,True,2021
Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,WAS,True,2021
Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,DAL,16,K,WAS,True,2021
Robbie Gould,1,1,100.0,48,0,0,0,1,0,2,2,1,6.0,22.5,SF,16,K,TEN,False,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,TEN,False,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,TEN,False,2021
Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,16,K,TEN,False,2021
Jason Myers,1,2,50.0,36,0,0,1,0,0,3,3,1,6.0,22.1,SEA,16,K,CHI,True,2021
Daniel Carlson,1,1,100.0,41,0,0,0,1,0,2,2,1,6.0,74.3,LV,16,K,DEN,True,2021
Mason Crosby,1,1,100.0,32,0,0,1,0,0,3,3,1,6.0,40.7,GB,16,K,CLE,True,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,16,K,CLE,True,2021
Graham Gano,1,1,100.0,54,0,0,0,0,1,1,1,1,6.0,31.4,NYG,16,K,PHI,False,2021
Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,NYG,16,K,PHI,False,2021
Lirim Hajrullahu,2,2,100.0,29,0,2,0,0,0,0,0,1,6.0,0.2,CAR,16,K,TB,True,2021
Zane Gonzalez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,2.6,CAR,16,K,TB,True,2021
Alex Kessman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,TB,True,2021
Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CAR,16,K,TB,True,2021
Cairo Santos,1,1,100.0,35,0,0,1,0,0,2,2,1,5.0,2.1,CHI,16,K,SEA,False,2021
Chris Boswell,1,2,50.0,34,0,0,1,0,0,1,1,1,4.0,51.0,PIT,16,K,KC,False,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,KC,False,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,KC,False,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,16,K,KC,False,2021
Matt Prater,1,3,33.3,28,0,1,0,0,0,1,2,1,4.0,52.8,ARI,16,K,IND,True,2021
Justin Tucker,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,98.0,BAL,16,K,CIN,False,2021
Nick Folk,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,81.8,NE,16,K,BUF,True,2021
Quinn Nordin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,NE,16,K,BUF,True,2021
Brett Maher,1,1,100.0,38,0,0,1,0,0,0,0,1,3.0,1.9,NO,16,K,MIA,True,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,16,K,MIA,True,2021
Joey Slye,0,0,0.0,0,0,0,0,0,0,2,2,1,2.0,1.6,WAS,16,K,DAL,False,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,16,K,DAL,False,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,DAL,False,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,16,K,DAL,False,2021
Chris Blewitt,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,CLE,16,K,GB,False,2021
Chase McLaughlin,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,7.1,CLE,16,K,GB,False,2021
Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,CLE,16,K,GB,False,2021
Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.8,HOU,16,K,LAC,True,2021
Harrison Butker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,76.6,KC,16,K,PIT,True,2021
Jason Myers,3,3,100.0,51,0,0,1,1,1,6,6,1,18.0,22.1,SEA,17,K,DET,True,2021
Chris Boswell,4,4,100.0,50,0,1,1,1,1,2,2,1,17.0,51.0,PIT,17,K,CLE,True,2021
Cameron Nizialek,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2021
Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2021
Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,PIT,17,K,CLE,True,2021
Justin Tucker,4,4,100.0,46,0,1,1,2,0,1,1,1,15.0,98.0,BAL,17,K,LAR,True,2021
Matt Prater,4,4,100.0,53,0,2,1,0,1,1,1,1,15.0,52.8,ARI,17,K,DAL,False,2021
Brett Maher,4,4,100.0,41,0,1,1,2,0,0,1,1,14.0,1.9,NO,17,K,CAR,True,2021
Wil Lutz,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,3.3,NO,17,K,CAR,True,2021
Daniel Carlson,3,3,100.0,47,0,0,1,2,0,2,2,1,13.0,74.3,LV,17,K,IND,False,2021
Mason Crosby,3,3,100.0,37,0,0,3,0,0,4,4,1,13.0,40.7,GB,17,K,MIN,True,2021
JJ Molson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,GB,17,K,MIN,True,2021
Joey Slye,3,3,100.0,55,0,0,2,0,1,1,1,1,12.0,1.6,WAS,17,K,PHI,True,2021
Brian Johnson,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,6.6,WAS,17,K,PHI,True,2021
Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,True,2021
Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,WAS,17,K,PHI,True,2021
Evan McPherson,2,2,100.0,46,0,1,0,1,0,4,4,1,11.0,34.2,CIN,17,K,KC,True,2021
Randy Bullock,2,2,100.0,44,0,1,0,1,0,4,4,1,11.0,10.8,TEN,17,K,MIA,True,2021
Sam Ficken,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1,TEN,17,K,MIA,True,2021
Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,TEN,17,K,MIA,True,2021
Robbie Gould,3,3,100.0,37,0,1,2,0,0,2,2,1,11.0,22.5,SF,17,K,HOU,True,2021
Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,HOU,True,2021
MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,SF,17,K,HOU,True,2021
