player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Dallas Clark,6.0,9.0,52.0,8.7,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2010,IND,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Greg Olsen,3.0,6.0,43.0,14.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,TE,7,2010,CHI,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Brandon Pettigrew,2.0,5.0,8.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2010,DET,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Brent Celek,2.0,4.0,8.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2010,PHI,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jared Cook,2.0,2.0,11.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,TE,11,2010,TEN,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Kellen Winslow,2.0,4.0,52.0,26.0,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2010,TB,WAS,False,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Jason Witten,10.0,12.0,140.0,14.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,TE,15,2010,DAL,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Martellus Bennett,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2010,DAL,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Marcedes Lewis,3.0,7.0,37.0,12.3,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,TE,16,2010,JAC,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Zach Potter,2.0,3.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2010,JAC,WAS,True,367.0,578.0,63.5,4187.0,7.5,261.7,92.0,23.0,14.0,29.0,176.0,89.6,444.0,2041.0,4.6,127.6,71.0,15.0,7.0,6.0,367.0,4363.0,11.9,272.7,92.0,23.0,6.0,4.0,326.0,106.0,207.0,13.0,75.0,214.0,35.1,7.0,10.0,70.0,104.0,839.0
Greg Olsen,4.0,6.0,37.0,9.3,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.7,TE,1,2010,CHI,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Brent Celek,3.0,5.0,27.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2010,PHI,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Jermichael Finley,4.0,5.0,36.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2010,GB,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Daniel Fells,3.0,6.0,32.0,10.7,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,5,2010,LAR,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Bear Pascoe,2.0,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2010,NYG,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Fred Davis,1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2010,WAS,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Dustin Keller,4.0,5.0,59.0,14.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2010,NYJ,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Jason Witten,4.0,5.0,48.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,TE,11,2010,DAL,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Rob Gronkowski,5.0,5.0,65.0,13.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,TE,12,2010,NE,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Aaron Hernandez,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2010,NE,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Greg Olsen,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,TE,13,2010,CHI,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Andrew Quarless,5.0,6.0,62.0,12.4,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TE,14,2010,GB,DET,False,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Kellen Winslow,4.0,6.0,46.0,11.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2010,TB,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Anthony Fasano,2.0,2.0,31.0,15.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2010,MIA,DET,True,330.0,518.0,63.7,3498.0,7.3,218.6,89.0,23.0,14.0,44.0,288.0,89.2,443.0,1999.0,4.5,124.9,80.0,18.0,8.0,3.0,330.0,3786.0,11.5,236.6,89.0,23.0,8.0,6.0,320.0,98.0,187.0,35.0,77.0,198.0,38.9,5.0,12.0,41.7,106.0,854.0
Nate Byham,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2010,SF,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Delanie Walker,3.0,4.0,27.0,9.0,14.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,TE,1,2010,SF,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Vernon Davis,8.0,12.0,73.0,9.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2010,SF,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Antonio Gates,7.0,13.0,109.0,15.6,28.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LAC,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Daniel Fells,3.0,4.0,35.0,11.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2010,LAR,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Zach Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2010,LV,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Zach Miller,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2010,LV,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Jimmy Graham,5.0,8.0,72.0,14.4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,TE,11,2010,NO,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Tony Moeaki,1.0,2.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2010,KC,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Dante Rosario,3.0,5.0,26.0,8.7,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2010,CAR,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Jeff King,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2010,CAR,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Delanie Walker,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2010,SF,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Vernon Davis,5.0,7.0,70.0,14.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2010,SF,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Tony Gonzalez,4.0,8.0,26.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2010,ATL,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Kellen Winslow,7.0,7.0,98.0,14.0,29.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2010,TB,SEA,True,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Daniel Fells,3.0,5.0,39.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,17,2010,LAR,SEA,False,339.0,585.0,57.9,3994.0,7.2,249.6,69.0,31.0,12.0,37.0,246.0,89.7,452.0,1903.0,4.2,118.9,53.0,13.0,7.0,2.0,339.0,4240.0,12.5,265.0,69.0,31.0,4.0,3.0,313.0,91.0,206.0,16.0,94.0,238.0,39.5,8.0,19.0,42.1,91.0,706.0
Michael Hoomanawanui,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2010,LAR,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Daniel Fells,4.0,5.0,15.0,3.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2010,LAR,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Billy Bajema,3.0,5.0,18.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2010,LAR,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Tony Gonzalez,2.0,2.0,19.0,9.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2010,ATL,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Brandon Myers,1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LV,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Zach Miller,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LV,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Zach Miller,1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LV,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Zach Miller,4.0,9.0,64.0,16.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LV,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Zach Miller,4.0,9.0,64.0,16.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2010,LV,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Antonio Gates,7.0,7.0,144.0,20.6,33.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2010,LAC,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
John Carlson,1.0,6.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,7,2010,SEA,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Kellen Winslow,1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2010,TB,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Vernon Davis,2.0,4.0,32.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2010,SF,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Daniel Fells,3.0,4.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2010,LAR,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Billy Bajema,2.0,4.0,39.0,19.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2010,LAR,ARI,False,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
Dante Rosario,1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2010,CAR,ARI,True,324.0,533.0,60.8,3654.0,7.3,228.4,70.0,22.0,17.0,33.0,227.0,83.6,526.0,2323.0,4.4,145.2,48.0,19.0,10.0,7.0,324.0,3881.0,12.0,242.6,70.0,22.0,4.0,2.0,339.0,123.0,178.0,38.0,87.0,233.0,37.3,9.0,17.0,52.9,108.0,894.0
