index,player,team,Actual touchdowns,Expected touchdowns,Expected touchdowns rank,Actual touchdowns rank,Regression candidate,Regression rank candidate,Positive regression candidate
78,D.Williams,CHI,1.0,0.5591053990837449,314.0,39.5,-0.4408946009162551,-274.5,False
86,G.Bernard,TB,3.0,2.5281452247239034,122.0,8.5,-0.47185477527609665,-113.5,False
131,J.Stanton,CLE,1.0,0.51305395294372,326.0,39.5,-0.48694604705628,-286.5,False
132,J.Taylor,IND,2.0,1.480940124273807,202.0,18.5,-0.519059875726193,-183.5,False
98,J.Cabinda,DET,1.0,0.34882874371070355,378.0,39.5,-0.6511712562892964,-338.5,False
229,T.Johnson,NYJ,2.0,1.2959138774087318,215.0,18.5,-0.7040861225912682,-196.5,False
210,S.Barkley,NYG,2.0,1.273710188854049,217.0,18.5,-0.726289811145951,-198.5,False
6,A.Dillon,GB,2.0,1.22751352662606,220.0,18.5,-0.77248647337394,-201.5,False
166,M.Gaskin,MIA,4.0,3.1673869198066176,94.0,5.0,-0.8326130801933824,-89.0,False
190,P.Lindsay,MIA,1.0,0.011030099083940923,540.5,39.5,-0.9889699009160591,-501.0,False
37,C.Evans,CIN,2.0,0.9614816691390642,246.0,18.5,-1.0385183308609358,-227.5,False
136,J.Williams,DEN,3.0,1.803714725508669,170.0,8.5,-1.196285274491331,-161.5,False
57,D.Felton,CLE,2.0,0.5484482528999532,315.0,18.5,-1.4515517471000468,-296.5,False
161,M.Breida,BUF,2.0,0.5176104639656948,324.0,18.5,-1.4823895360343053,-305.5,False
11,A.Jones,GB,6.0,4.382907561905619,53.0,2.0,-1.6170924380943807,-51.0,False
99,J.Conner,ARI,3.0,1.302500197867149,213.0,8.5,-1.697499802132851,-204.5,False
12,A.Kamara,NO,5.0,3.2360743020053815,90.0,3.5,-1.7639256979946185,-86.5,False
45,C.Patterson,ATL,5.0,2.6338605698861217,119.0,3.5,-2.3661394301138783,-115.5,False
7,A.Ekeler,LAC,8.0,4.3605438009221,54.0,1.0,-3.6394561990779,-53.0,False
