rank,player,field_goal,field_goal_att,pct,lg,1-19,20-29,30-39,40-49,50+,XPT,XPA,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
48,Sam Sloman,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2013
49,Matt Ammendola,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,NYJ,K,13,2013
50,Lirim Hajrullahu,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,CAR,K,13,2013
51,Austin MacGinnis,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,LAR,K,13,2013
52,Jason Myers,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,22.1,SEA,K,13,2013
53,Michael Palardy,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,33.3,MIA,K,13,2013
54,Steven Weatherford,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2013
55,Parker Douglass,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2013
56,Phil Dawson,3,3,100.0,43,0,1,1,1,0,2,2,1,0.0,0.0,0.1,FA,K,13,2013
57,Piotr Czech,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,PIT,K,13,2013
58,Rian Lindell,2,3,66.7,53,0,1,0,0,1,0,0,1,0.0,0.0,0.0,FA,K,13,2013
59,Rob Bironas,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,13,2013
60,Sebastian Janikowski,1,1,100.0,45,0,0,0,1,0,3,3,1,0.0,0.0,20.0,FA,K,13,2013
61,Shaun Suisham,0,0,0.0,0,0,0,0,0,0,2,2,1,0.0,0.0,0.0,FA,K,13,2013
62,Zac Derr,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,13,2013
63,Ricky Schmit,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2013
64,Jay Feely,0,0,0.0,0,0,0,0,0,0,3,3,1,0.0,0.0,0.0,FA,K,13,2013
65,Andrew Wellock,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CAR,K,13,2013
66,Billy Cundiff,0,1,0.0,0,0,0,0,0,0,4,4,1,0.0,0.0,0.0,FA,K,13,2013
67,Carlos Martinez,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,13,2013
68,Dan Carpenter,1,1,100.0,29,0,1,0,0,0,4,4,1,0.0,0.0,0.2,FA,K,13,2013
69,David Akers,1,2,50.0,27,0,1,0,0,0,5,5,1,0.0,0.0,0.0,FA,K,13,2013
70,Garrett Hartley,0,0,0.0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,FA,K,13,2013
71,Garrett Rivas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,TB,K,13,2013
72,Jason Reda,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,CLE,K,13,2013
73,Josh Brown,1,1,100.0,39,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,13,2013
74,Josh Scobee,3,3,100.0,44,0,1,1,1,0,3,3,1,0.0,0.0,0.0,FA,K,13,2013
75,MacKenzie Hoambrecker,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2013
76,Mark Hickok,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYG,K,13,2013
77,Matt Bryant,2,2,100.0,49,0,0,1,1,0,4,4,1,0.0,0.0,1.1,FA,K,13,2013
78,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,14.5,LAC,K,13,2013
79,Chris Boswell,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,51.0,PIT,K,13,2013
80,Brandon McManus,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,44.3,DEN,K,13,2013
81,Andrew Jacas,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,SF,K,13,2013
82,Cairo Santos,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,CHI,K,13,2013
83,Sergio Castillo,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,NYJ,K,13,2013
84,Caleb Sturgis,3,4,75.0,43,1,0,1,1,0,2,2,1,0.0,0.0,0.0,FA,K,13,2013
85,Nick Novak,1,1,100.0,48,0,0,0,1,0,1,1,1,0.0,0.0,0.1,FA,K,13,2013
86,Garrett Lindholm,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,ATL,K,13,2013
87,Connor Hughes,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DAL,K,13,2013
88,Clint Stitser,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,13,2013
89,Alex Henery,1,1,100.0,32,0,0,1,0,0,3,3,1,0.0,0.0,0.0,FA,K,13,2013
90,Saverio Rocca,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,WAS,K,13,2013
91,Giorgio Tavecchio,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,TEN,K,13,2013
92,Blair Walsh,3,4,75.0,34,0,0,3,0,0,2,2,1,0.0,0.0,0.1,FA,K,13,2013
