player,position,team,games,snaps,snaps_pct,rush_pct,tgt_pct,touch_pct,util_pct,fantasy_points,points_per_100_snaps,week,year,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,opponent,home
Seth DeValve,TE,JAC,1.0,24.0,41.0,0.0,4.0,4.0,4.0,1.6,6.7,6,2019,,,,,,,,,,,,NO,True
Jacob Hollister,TE,JAC,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Chris Manhertz,TE,JAC,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Matt LaCosse,TE,NE,1.0,15.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,,,,,,,,,,,,NYG,True
Ryan Izzo,TE,NE,1.0,79.0,98.0,0.0,5.0,3.0,5.0,3.1,3.9,6,2019,,,,,,,,,,,,NYG,True
Hunter Henry,TE,NE,1.0,,,,,,,22.0,,6,2019,8.0,9.0,100.0,12.5,21.0,1.0,2.0,0.0,0.0,0.0,0.0,NYG,True
Jonnu Smith,TE,NE,1.0,,,,,,,0.8,,6,2019,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,True
Tyler Higbee,TE,LAR,1.0,30.0,58.0,0.0,10.0,10.0,10.0,2.5,8.3,6,2019,3.0,3.0,25.0,8.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Gerald Everett,TE,LAR,1.0,28.0,54.0,0.0,18.0,7.0,18.0,0.9,3.2,6,2019,,,,,,,,,,,,SF,True
Matthew Orzech,TE,LAR,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Johnny Mundt,TE,LAR,1.0,,,,,,,0.0,,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Jeremy Sprinkle,TE,WAS,1.0,54.0,90.0,0.0,6.0,4.0,6.0,2.4,4.4,6,2019,,,,,,,,,,,,MIA,False
Hale Hentges,TE,WAS,1.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,,,,,,,,,,,,MIA,False
Ricky Seals-Jones,TE,WAS,1.0,,,,,,,10.7,,6,2019,3.0,6.0,47.0,15.7,31.0,1.0,1.0,0.0,0.0,0.0,0.0,MIA,False
Logan Thomas,TE,WAS,1.0,,,,,,,0.0,,6,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIA,False
Noah Fant,TE,DEN,1.0,39.0,65.0,0.0,8.0,5.0,8.0,1.6,4.1,6,2019,2.0,3.0,16.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Andrew Beck,TE,DEN,1.0,10.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TEN,True
Benjamin Watson,TE,NE,1.0,62.0,76.0,0.0,8.0,5.0,8.0,1.8,2.9,7,2019,,,,,,,,,,,,NYJ,False
Eric Tomlinson,TE,NE,1.0,38.0,46.0,0.0,3.0,3.0,3.0,0.1,0.3,7,2019,,,,,,,,,,,,NYJ,False
Hunter Henry,TE,NE,1.0,,,,,,,9.7,,7,2019,6.0,8.0,97.0,16.2,23.0,3.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Jonnu Smith,TE,NE,1.0,,,,,,,6.4,,7,2019,3.0,3.0,64.0,21.3,35.0,2.0,0.0,0.0,0.0,0.0,0.0,NYJ,False
Jason Witten,TE,DAL,1.0,52.0,75.0,0.0,8.0,8.0,8.0,3.3,6.3,7,2019,,,,,,,,,,,,PHI,True
Blake Jarwin,TE,DAL,1.0,33.0,48.0,0.0,3.0,3.0,3.0,6.1,18.5,7,2019,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,PHI,True
Dalton Schultz,TE,DAL,1.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Jeremy Sprinkle,TE,DAL,1.0,,,,,,,1.3,,7,2019,2.0,2.0,13.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Marcedes Lewis,TE,GB,1.0,23.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,True
Jimmy Graham,TE,GB,1.0,32.0,55.0,0.0,13.0,13.0,13.0,12.5,39.1,7,2019,,,,,,,,,,,,LV,True
Evan Baylis,TE,GB,1.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,LV,True
Kyle Rudolph,TE,MIN,1.0,55.0,74.0,0.0,11.0,9.0,11.0,11.8,21.5,7,2019,,,,,,,,,,,,DET,False
Tyler Conklin,TE,MIN,1.0,27.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Irv Smith Jr.,TE,MIN,1.0,41.0,55.0,0.0,15.0,12.0,15.0,6.0,14.6,7,2019,5.0,6.0,60.0,12.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,DET,False
Luke Stocker,TE,MIN,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Lance Kendricks,TE,LAC,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,TEN,False
Virgil Green,TE,LAC,1.0,11.0,17.0,0.0,9.0,9.0,9.0,0.9,8.2,7,2019,,,,,,,,,,,,TEN,False
Hunter Henry,TE,LAC,1.0,58.0,92.0,0.0,14.0,10.0,14.0,9.7,16.7,7,2019,,,,,,,,,,,,TEN,False
Luke Stocker,TE,ATL,1.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,LAR,True
Austin Hooper,TE,ATL,1.0,50.0,89.0,0.0,10.0,8.0,10.0,10.6,21.2,7,2019,,,,,,,,,,,,LAR,True
Jaeden Graham,TE,ATL,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Hayden Hurst,TE,ATL,1.0,,,,,,,1.0,,7,2019,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,True
Lee Smith,TE,BUF,1.0,23.0,42.0,0.0,4.0,4.0,4.0,0.9,3.9,7,2019,,,,,,,,,,,,MIA,True
Tyler Kroft,TE,BUF,1.0,24.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,MIA,True
Dawson Knox,TE,BUF,1.0,29.0,53.0,0.0,17.0,7.0,17.0,2.2,7.6,7,2019,2.0,5.0,22.0,11.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,MIA,True
Rhett Ellison,TE,NYG,1.0,28.0,40.0,0.0,7.0,7.0,7.0,9.3,33.2,7,2019,,,,,,,,,,,,ARI,True
Evan Engram,TE,NYG,1.0,58.0,83.0,0.0,9.0,2.0,9.0,0.6,1.0,7,2019,1.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,True
Kyle Rudolph,TE,NYG,1.0,,,,,,,11.8,,7,2019,5.0,6.0,58.0,11.6,15.0,0.0,1.0,0.0,0.0,0.0,0.0,ARI,True
Levine Toilolo,TE,NYG,1.0,,,,,,,0.2,,7,2019,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,True
Derek Carrier,TE,LV,1.0,21.0,32.0,0.0,19.0,10.0,19.0,2.2,10.5,7,2019,,,,,,,,,,,,GB,False
Darren Waller,TE,LV,1.0,61.0,92.0,0.0,13.0,11.0,13.0,24.6,40.3,7,2019,,,,,,,,,,,,GB,False
Foster Moreau,TE,LV,1.0,32.0,48.0,0.0,9.0,6.0,9.0,8.4,26.3,7,2019,,,,,,,,,,,,GB,False
Darren Waller,TE,LV,1.0,,,,,,,24.6,,7,2019,7.0,8.0,126.0,18.0,48.0,1.0,2.0,0.0,0.0,0.0,0.0,GB,False
Foster Moreau,TE,LV,1.0,,,,,,,8.4,,7,2019,2.0,3.0,24.0,12.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,GB,False
Derek Carrier,TE,LV,1.0,,,,,,,2.2,,7,2019,2.0,4.0,22.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,False
Travis Kelce,TE,KC,1.0,55.0,87.0,0.0,15.0,11.0,15.0,4.4,8.0,7,2019,6.0,8.0,44.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Blake Bell,TE,KC,1.0,29.0,46.0,0.0,3.0,0.0,3.0,0.0,0.0,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Deon Yelder,TE,KC,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,DEN,False
James Winchester,TE,KC,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,False
Zach Ertz,TE,PHI,1.0,48.0,80.0,0.0,13.0,4.0,13.0,3.8,7.9,7,2019,,,,,,,,,,,,DAL,False
Dallas Goedert,TE,PHI,1.0,35.0,58.0,0.0,11.0,11.0,11.0,10.9,31.1,7,2019,4.0,4.0,69.0,17.3,28.0,2.0,1.0,0.0,0.0,0.0,1.0,DAL,False
Tyler Eifert,TE,CIN,1.0,33.0,46.0,0.0,6.0,6.0,6.0,1.0,3.0,7,2019,,,,,,,,,,,,JAC,True
C.J. Uzomah,TE,CIN,1.0,30.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,True
Drew Sample,TE,CIN,1.0,12.0,17.0,0.0,8.0,8.0,8.0,0.3,2.5,7,2019,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,True
Clark Harris,TE,CIN,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,JAC,True
Levine Toilolo,TE,SF,1.0,10.0,16.0,0.0,10.0,10.0,10.0,0.2,2.0,7,2019,,,,,,,,,,,,WAS,False
George Kittle,TE,SF,1.0,61.0,95.0,3.0,8.0,8.0,11.0,3.8,6.2,7,2019,3.0,5.0,38.0,12.7,16.0,0.0,0.0,2.0,0.0,0.0,0.0,WAS,False
Ross Dwelley,TE,SF,1.0,24.0,38.0,0.0,13.0,4.0,13.0,0.2,0.8,7,2019,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Jordan Matthews,TE,SF,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,False
Luke Willson,TE,SEA,1.0,34.0,48.0,0.0,3.0,0.0,3.0,0.0,0.0,7,2019,,,,,,,,,,,,BAL,True
Jacob Hollister,TE,SEA,1.0,37.0,52.0,0.0,16.0,8.0,16.0,2.0,5.4,7,2019,,,,,,,,,,,,BAL,True
Tyler Ott,TE,SEA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,True
Ryan Griffin,TE,NYJ,1.0,50.0,83.0,0.0,4.0,2.0,4.0,0.1,0.2,7,2019,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Daniel Brown,TE,NYJ,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Trevon Wesco,TE,NYJ,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Tyler Kroft,TE,NYJ,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,True
Jack Doyle,TE,IND,1.0,56.0,77.0,0.0,9.0,5.0,9.0,2.1,3.8,7,2019,3.0,5.0,21.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Eric Ebron,TE,IND,1.0,32.0,44.0,0.0,16.0,13.0,16.0,13.0,40.6,7,2019,,,,,,,,,,,,HOU,True
Mo Alie-Cox,TE,IND,1.0,29.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,True
Logan Thomas,TE,DET,1.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,MIN,True
Jesse James,TE,DET,1.0,27.0,36.0,0.0,15.0,4.0,15.0,0.7,2.6,7,2019,,,,,,,,,,,,MIN,True
T.J. Hockenson,TE,DET,1.0,51.0,68.0,0.0,10.0,6.0,10.0,3.2,6.3,7,2019,3.0,5.0,32.0,10.7,14.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,True
Trey Burton,TE,CHI,1.0,42.0,66.0,0.0,10.0,5.0,10.0,1.1,2.6,7,2019,,,,,,,,,,,,NO,True
J.P. Holtz,TE,CHI,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Adam Shaheen,TE,CHI,1.0,21.0,33.0,0.0,10.0,10.0,10.0,4.4,21.0,7,2019,,,,,,,,,,,,NO,True
Jimmy Graham,TE,CHI,1.0,,,,,,,12.5,,7,2019,4.0,4.0,65.0,16.3,29.0,2.0,1.0,0.0,0.0,0.0,0.0,NO,True
Jesse James,TE,CHI,1.0,,,,,,,0.7,,7,2019,1.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Patrick Scales,TE,CHI,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Beau Brinkley,TE,CHI,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,True
Josh Hill,TE,NO,1.0,51.0,66.0,0.0,6.0,6.0,6.0,10.3,20.2,7,2019,,,,,,,,,,,,CHI,False
Dan Arnold,TE,NO,1.0,19.0,25.0,0.0,5.0,0.0,5.0,0.0,0.0,7,2019,,,,,,,,,,,,CHI,False
Zach Wood,TE,NO,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,False
Darren Fells,TE,HOU,1.0,41.0,65.0,0.0,5.0,5.0,5.0,2.7,6.6,7,2019,,,,,,,,,,,,IND,False
Jordan Akins,TE,HOU,1.0,40.0,63.0,0.0,5.0,5.0,5.0,1.7,4.3,7,2019,2.0,2.0,17.0,8.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,IND,False
Maxx Williams,TE,ARI,1.0,31.0,48.0,0.0,3.0,3.0,3.0,0.5,1.6,7,2019,1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Darrell Daniels,TE,ARI,1.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Zach Ertz,TE,ARI,1.0,,,,,,,3.8,,7,2019,2.0,6.0,38.0,19.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Deon Yelder,TE,ARI,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,False
Nick O'Leary,TE,MIA,1.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,BUF,False
Mike Gesicki,TE,MIA,1.0,32.0,44.0,0.0,13.0,13.0,13.0,4.1,12.8,7,2019,4.0,4.0,41.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Durham Smythe,TE,MIA,1.0,37.0,51.0,0.0,3.0,0.0,3.0,0.0,0.0,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Adam Shaheen,TE,MIA,1.0,,,,,,,4.4,,7,2019,2.0,2.0,24.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Cethan Carter,TE,MIA,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,False
Nick Boyle,TE,BAL,1.0,39.0,67.0,0.0,3.0,3.0,3.0,2.0,5.1,7,2019,1.0,1.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,SEA,False
Mark Andrews,TE,BAL,1.0,33.0,57.0,0.0,24.0,6.0,24.0,3.9,11.8,7,2019,2.0,8.0,39.0,19.5,33.0,1.0,0.0,0.0,0.0,0.0,0.0,SEA,False
Hayden Hurst,TE,BAL,1.0,26.0,45.0,0.0,8.0,4.0,8.0,1.0,3.8,7,2019,,,,,,,,,,,,SEA,False
Eric Tomlinson,TE,BAL,1.0,,,,,,,0.1,,7,2019,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,False
Josh Oliver,TE,BAL,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,False
MyCole Pruitt,TE,TEN,1.0,30.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,True
Jonnu Smith,TE,TEN,1.0,51.0,82.0,0.0,6.0,6.0,6.0,6.4,12.5,7,2019,,,,,,,,,,,,LAC,True
Anthony Firkser,TE,TEN,1.0,15.0,24.0,0.0,7.0,7.0,7.0,2.7,18.0,7,2019,1.0,1.0,27.0,27.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,LAC,True
Tyler Higbee,TE,LAR,1.0,49.0,64.0,0.0,2.0,2.0,2.0,0.8,1.6,7,2019,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Gerald Everett,TE,LAR,1.0,55.0,72.0,0.0,18.0,7.0,18.0,11.0,20.0,7,2019,,,,,,,,,,,,ATL,False
Johnny Mundt,TE,LAR,1.0,16.0,21.0,0.0,6.0,0.0,6.0,0.0,0.0,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Matthew Orzech,TE,LAR,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATL,False
Seth DeValve,TE,JAC,1.0,47.0,59.0,0.0,4.0,0.0,4.0,0.0,0.0,7,2019,,,,,,,,,,,,CIN,False
Josh Oliver,TE,JAC,1.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,CIN,False
Jacob Hollister,TE,JAC,1.0,,,,,,,2.0,,7,2019,3.0,6.0,20.0,6.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Dan Arnold,TE,JAC,1.0,,,,,,,0.0,,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CIN,False
Jeremy Sprinkle,TE,WAS,1.0,35.0,78.0,0.0,6.0,6.0,6.0,1.3,3.7,7,2019,,,,,,,,,,,,SF,True
Hale Hentges,TE,WAS,1.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2019,,,,,,,,,,,,SF,True
Logan Thomas,TE,WAS,1.0,,,,,,,0.0,,7,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,True
Noah Fant,TE,DEN,1.0,48.0,71.0,0.0,10.0,2.0,10.0,0.7,1.5,7,2019,1.0,5.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
Andrew Beck,TE,DEN,1.0,9.0,13.0,0.0,11.0,0.0,11.0,0.0,0.0,7,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,True
Benjamin Watson,TE,NE,1.0,48.0,70.0,0.0,2.0,2.0,2.0,2.6,5.4,8,2019,,,,,,,,,,,,CLE,True
Eric Tomlinson,TE,NE,1.0,31.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,,,,,,,,,,,,CLE,True
Jonnu Smith,TE,NE,1.0,,,,,,,13.8,,8,2019,6.0,7.0,78.0,13.0,26.0,2.0,1.0,0.0,0.0,0.0,0.0,CLE,True
Hunter Henry,TE,NE,1.0,,,,,,,4.7,,8,2019,4.0,6.0,47.0,11.8,20.0,1.0,0.0,0.0,0.0,0.0,0.0,CLE,True
Greg Olsen,TE,CAR,1.0,53.0,77.0,0.0,4.0,4.0,4.0,1.3,2.5,8,2019,,,,,,,,,,,,SF,False
Chris Manhertz,TE,CAR,1.0,22.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,,,,,,,,,,,,SF,False
Ian Thomas,TE,CAR,1.0,15.0,22.0,0.0,7.0,0.0,7.0,0.0,0.0,8,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,False
Marcedes Lewis,TE,GB,1.0,42.0,63.0,0.0,2.0,2.0,2.0,1.1,2.6,8,2019,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,False
Jimmy Graham,TE,GB,1.0,41.0,61.0,0.0,12.0,7.0,12.0,2.0,4.9,8,2019,,,,,,,,,,,,KC,False
Evan Baylis,TE,GB,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,,,,,,,,,,,,KC,False
Kyle Rudolph,TE,MIN,1.0,60.0,83.0,0.0,5.0,5.0,5.0,1.7,2.8,8,2019,,,,,,,,,,,,WAS,True
Tyler Conklin,TE,MIN,1.0,31.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Irv Smith Jr.,TE,MIN,1.0,46.0,64.0,0.0,7.0,7.0,7.0,2.1,4.6,8,2019,3.0,3.0,21.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Luke Stocker,TE,MIN,1.0,,,,,,,1.8,,8,2019,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,True
Luke Stocker,TE,ATL,1.0,31.0,41.0,0.0,3.0,3.0,3.0,1.8,5.8,8,2019,,,,,,,,,,,,SEA,True
Austin Hooper,TE,ATL,1.0,66.0,87.0,0.0,11.0,9.0,11.0,12.5,18.9,8,2019,,,,,,,,,,,,SEA,True
Jaeden Graham,TE,ATL,1.0,6.0,8.0,0.0,17.0,17.0,17.0,1.1,18.3,8,2019,1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,True
Lee Smith,TE,BUF,1.0,19.0,32.0,0.0,5.0,5.0,5.0,0.6,3.2,8,2019,,,,,,,,,,,,PHI,True
Tyler Kroft,TE,BUF,1.0,33.0,55.0,0.0,12.0,6.0,12.0,3.2,9.7,8,2019,,,,,,,,,,,,PHI,True
Dawson Knox,TE,BUF,1.0,28.0,47.0,0.0,4.0,0.0,4.0,0.0,0.0,8,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,True
Virgil Green,TE,LAC,1.0,13.0,29.0,0.0,8.0,8.0,8.0,1.0,7.7,8,2019,,,,,,,,,,,,CHI,False
Hunter Henry,TE,LAC,1.0,39.0,87.0,0.0,15.0,10.0,15.0,4.7,12.1,8,2019,,,,,,,,,,,,CHI,False
Rhett Ellison,TE,NYG,1.0,30.0,41.0,0.0,7.0,3.0,7.0,-0.1,-0.3,8,2019,,,,,,,,,,,,DET,False
Evan Engram,TE,NYG,1.0,65.0,88.0,0.0,11.0,6.0,11.0,10.0,15.4,8,2019,4.0,7.0,40.0,10.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,DET,False
Kyle Rudolph,TE,NYG,1.0,,,,,,,1.7,,8,2019,3.0,3.0,17.0,5.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Levine Toilolo,TE,NYG,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,False
Derek Carrier,TE,LV,1.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2019,,,,,,,,,,,,HOU,False
Darren Waller,TE,LV,1.0,53.0,96.0,0.0,15.0,4.0,15.0,7.1,13.4,8,2019,,,,,,,,,,,,HOU,False
Foster Moreau,TE,LV,1.0,22.0,40.0,0.0,9.0,5.0,9.0,1.0,4.5,8,2019,,,,,,,,,,,,HOU,False
Darren Waller,TE,LV,1.0,,,,,,,7.1,,8,2019,2.0,8.0,11.0,5.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,HOU,False
Foster Moreau,TE,LV,1.0,,,,,,,1.0,,8,2019,1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,False
Derek Carrier,TE,LV,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOU,False
Travis Kelce,TE,KC,1.0,59.0,100.0,0.0,14.0,7.0,14.0,12.3,20.8,8,2019,4.0,8.0,63.0,15.8,29.0,1.0,1.0,0.0,0.0,0.0,0.0,GB,True
Blake Bell,TE,KC,1.0,18.0,31.0,0.0,6.0,0.0,6.0,0.0,0.0,8,2019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
James Winchester,TE,KC,1.0,,,,,,,0.0,,8,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,True
Zach Ertz,TE,PHI,1.0,66.0,90.0,0.0,6.0,3.0,6.0,2.0,3.0,8,2019,,,,,,,,,,,,BUF,False
Dallas Goedert,TE,PHI,1.0,55.0,75.0,0.0,9.0,5.0,9.0,8.2,14.9,8,2019,3.0,5.0,22.0,7.3,10.0,0.0,1.0,0.0,0.0,0.0,0.0,BUF,False
Tyler Eifert,TE,CIN,1.0,57.0,71.0,0.0,16.0,11.0,16.0,7.4,13.0,8,2019,,,,,,,,,,,,LAR,False
C.J. Uzomah,TE,CIN,1.0,45.0,56.0,0.0,4.0,2.0,4.0,0.4,0.9,8,2019,1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,False
