player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Gus Edwards,21.0,130.0,6.2,38.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,11.2,RB,17,2019,BAL,PIT,True,314.0,514.0,61.1,3113.0,6.7,194.6,58.0,23.0,20.0,54.0,342.0,79.7,462.0,1753.0,3.8,109.6,38.0,7.0,14.0,7.0,314.0,3455.0,11.0,215.9,58.0,23.0,3.0,2.0,304.0,110.0,164.0,30.0,76.0,209.0,36.4,10.0,21.0,47.6,115.0,1118.0
Justice Hill,10.0,39.0,3.9,13.0,0.0,1.0,1.0,2.0,10.0,10.0,0.0,0.0,1.0,10.9,RB,17,2019,BAL,PIT,True,314.0,514.0,61.1,3113.0,6.7,194.6,58.0,23.0,20.0,54.0,342.0,79.7,462.0,1753.0,3.8,109.6,38.0,7.0,14.0,7.0,314.0,3455.0,11.0,215.9,58.0,23.0,3.0,2.0,304.0,110.0,164.0,30.0,76.0,209.0,36.4,10.0,21.0,47.6,115.0,1118.0
Carlos Hyde,10.0,83.0,8.3,20.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,8.5,RB,1,2019,HOU,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Malcolm Brown,6.0,37.0,6.2,13.0,0.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,4.7,RB,2,2019,LAR,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
C.J. Prosise,4.0,5.0,1.3,2.0,0.0,0.0,5.0,5.0,38.0,7.6,0.0,0.0,1.0,4.3,RB,3,2019,SEA,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Chris Carson,15.0,52.0,3.5,22.0,1.0,0.0,1.0,1.0,-2.0,-2.0,0.0,1.0,1.0,3.0,RB,3,2019,SEA,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Ezekiel Elliott,18.0,35.0,1.9,6.0,0.0,1.0,6.0,7.0,30.0,5.0,0.0,1.0,1.0,10.5,RB,4,2019,DAL,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Peyton Barber,8.0,32.0,4.0,8.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,9.1,RB,5,2019,TB,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Dare Ogunbowale,1.0,-4.0,-4.0,0.0,0.0,0.0,2.0,3.0,27.0,13.5,0.0,0.0,1.0,2.3,RB,5,2019,TB,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Leonard Fournette,20.0,72.0,3.6,16.0,0.0,0.0,6.0,6.0,46.0,7.7,0.0,0.0,1.0,11.8,RB,6,2019,JAC,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Ryquell Armstead,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,RB,6,2019,JAC,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Tarik Cohen,3.0,10.0,3.3,9.0,0.0,0.0,9.0,12.0,19.0,2.1,0.0,0.0,1.0,2.9,RB,7,2019,CHI,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
David Montgomery,2.0,6.0,3.0,4.0,0.0,0.0,2.0,2.0,13.0,6.5,0.0,1.0,1.0,-0.1,RB,7,2019,CHI,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Zach Zenner,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.0,13.0,0.0,0.0,1.0,1.3,RB,8,2019,ARI,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Chase Edmonds,7.0,8.0,1.1,3.0,0.0,0.0,2.0,4.0,5.0,2.5,0.0,0.0,1.0,1.3,RB,8,2019,ARI,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Brian Hill,20.0,61.0,3.1,15.0,0.0,0.0,1.0,2.0,10.0,10.0,1.0,0.0,1.0,13.1,RB,10,2019,ATL,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Devonta Freeman,10.0,38.0,3.8,12.0,0.0,0.0,3.0,4.0,10.0,3.3,0.0,0.0,1.0,4.8,RB,10,2019,ATL,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Kenjon Barner,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,RB,10,2019,ATL,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Peyton Barber,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,5.5,1.0,0.0,1.0,7.1,RB,11,2019,TB,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.1,RB,11,2019,TB,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Dare Ogunbowale,2.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,3.3,0.0,0.0,1.0,1.0,RB,11,2019,TB,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Christian McCaffrey,22.0,64.0,2.9,9.0,0.0,1.0,9.0,9.0,69.0,7.7,1.0,0.0,1.0,25.3,RB,12,2019,CAR,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Devonta Freeman,17.0,51.0,3.0,6.0,0.0,0.0,4.0,5.0,13.0,3.3,0.0,0.0,1.0,6.4,RB,13,2019,ATL,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Brian Hill,4.0,13.0,3.3,8.0,0.0,0.0,3.0,3.0,24.0,8.0,0.0,0.0,1.0,3.7,RB,13,2019,ATL,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Kenjon Barner,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.6,RB,13,2019,ATL,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Keith Smith,2.0,4.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.4,RB,13,2019,ATL,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Raheem Mostert,10.0,69.0,6.9,19.0,0.0,1.0,2.0,2.0,40.0,20.0,1.0,0.0,1.0,22.9,RB,14,2019,SF,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Matt Breida,6.0,54.0,9.0,28.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,5.8,RB,14,2019,SF,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,22.0,7.3,0.0,0.0,1.0,2.2,RB,14,2019,SF,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Tevin Coleman,3.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,RB,14,2019,SF,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Jordan Wilkins,3.0,10.0,3.3,5.0,0.0,1.0,1.0,3.0,7.0,7.0,0.0,0.0,1.0,7.7,RB,15,2019,IND,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Marlon Mack,11.0,19.0,1.7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,RB,15,2019,IND,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Nyheim Hines,2.0,10.0,5.0,5.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.2,RB,15,2019,IND,NO,False,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Dion Lewis,15.0,68.0,4.5,17.0,0.0,0.0,1.0,2.0,19.0,19.0,0.0,0.0,1.0,8.7,RB,16,2019,TEN,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Dalyn Dawkins,9.0,24.0,2.7,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.4,RB,16,2019,TEN,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Christian McCaffrey,9.0,26.0,2.9,10.0,0.0,1.0,7.0,10.0,72.0,10.3,0.0,0.0,1.0,15.8,RB,17,2019,CAR,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Reggie Bonnafon,2.0,3.0,1.5,2.0,0.0,0.0,2.0,2.0,39.0,19.5,0.0,0.0,1.0,4.2,RB,17,2019,CAR,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Mike Davis,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,17,2019,CAR,NO,True,371.0,603.0,61.5,3868.0,7.0,241.8,75.0,27.0,13.0,51.0,333.0,88.3,345.0,1461.0,4.2,91.3,49.0,12.0,7.0,6.0,371.0,4201.0,11.3,262.6,75.0,27.0,2.0,2.0,311.0,71.0,197.0,43.0,73.0,210.0,34.8,11.0,25.0,44.0,92.0,713.0
Nick Chubb,17.0,75.0,4.4,15.0,0.0,0.0,3.0,4.0,10.0,3.3,0.0,0.0,1.0,8.5,RB,1,2019,CLE,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Dontrell Hilliard,1.0,4.0,4.0,4.0,0.0,1.0,1.0,2.0,14.0,14.0,0.0,0.0,1.0,7.8,RB,1,2019,CLE,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
D'Ernest Johnson,1.0,13.0,13.0,13.0,0.0,0.0,2.0,2.0,23.0,11.5,0.0,0.0,1.0,3.6,RB,1,2019,CLE,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Jordan Wilkins,5.0,82.0,16.4,55.0,1.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,8.6,RB,2,2019,IND,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Marlon Mack,20.0,51.0,2.6,10.0,0.0,0.0,2.0,3.0,12.0,6.0,0.0,0.0,1.0,6.3,RB,2,2019,IND,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Nyheim Hines,2.0,9.0,4.5,5.0,0.0,0.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,1.4,RB,2,2019,IND,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Leonard Fournette,15.0,66.0,4.4,69.0,1.0,0.0,6.0,8.0,26.0,4.3,0.0,0.0,1.0,9.2,RB,3,2019,JAC,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Devonta Freeman,12.0,28.0,2.3,8.0,0.0,0.0,8.0,9.0,72.0,9.0,0.0,0.0,1.0,10.0,RB,4,2019,ATL,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Ito Smith,2.0,11.0,5.5,10.0,0.0,1.0,2.0,4.0,20.0,10.0,0.0,0.0,1.0,9.1,RB,4,2019,ATL,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Frank Gore,14.0,60.0,4.3,19.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,6.9,RB,5,2019,BUF,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
T.J. Yeldon,2.0,15.0,7.5,11.0,0.0,0.0,4.0,4.0,13.0,3.3,0.0,0.0,1.0,2.8,RB,5,2019,BUF,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Phillip Lindsay,15.0,70.0,4.7,30.0,1.0,1.0,2.0,3.0,5.0,2.5,0.0,0.0,1.0,13.5,RB,6,2019,DEN,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Royce Freeman,11.0,34.0,3.1,8.0,0.0,0.0,5.0,5.0,42.0,8.4,0.0,0.0,1.0,7.6,RB,6,2019,DEN,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,0.8,RB,6,2019,DEN,TEN,True,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Austin Ekeler,5.0,7.0,1.4,3.0,0.0,0.0,7.0,8.0,118.0,16.9,1.0,0.0,1.0,18.5,RB,7,2019,LAC,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
Peyton Barber,10.0,20.0,2.0,5.0,0.0,0.0,1.0,3.0,8.0,8.0,0.0,0.0,1.0,2.8,RB,8,2019,TB,TEN,False,386.0,598.0,64.5,4080.0,7.3,255.0,63.0,25.0,14.0,43.0,276.0,90.4,415.0,1672.0,4.0,104.5,69.0,14.0,5.0,3.0,386.0,4356.0,11.3,272.3,63.0,25.0,3.0,2.0,335.0,95.0,213.0,27.0,74.0,204.0,36.3,10.0,25.0,40.0,125.0,1025.0
