Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Devin Duvernay,WR,BAL,1,4,4,6,0,0,0,0,0.0,0.0
Jalen Hurts,QB,PHI,1,83,83,99,13,0,66,66,37.8,45.5
Michael Pittman Jr.,WR,IND,1,45,45,82,0,7,4,7,1.9,4.2
Tyler Huntley,QB,BAL,1,11,11,17,36,0,73,73,2.1,19.1
Donovan Peoples-Jones,WR,CLE,1,36,36,56,0,8,8,8,5.5,15.3
Clyde Edwards-Helaire,RB,KC,1,45,45,46,31,4,33,36,8.3,18.4
KJ Hill Jr.,WR,LAC,1,15,15,23,0,20,20,20,3.9,26.0
Denzel Mims,WR,NYJ,1,58,58,89,0,7,5,7,1.8,3.1
Ke'Shawn Vaughn,RB,TB,1,10,10,15,20,10,20,30,0.4,4.0
AJ Dillon,RB,GB,1,5,5,8,20,0,20,20,1.8,36.0
James Proche II,WR,BAL,1,3,3,5,0,0,0,0,0.0,0.0
Anthony McFarland Jr.,RB,PIT,1,7,7,11,14,14,29,29,1.4,20.0
Colby Parkinson,TE,SEA,1,8,8,14,0,0,0,0,0.0,0.0
Harrison Bryant,TE,CLE,1,30,30,47,0,7,7,7,1.9,6.3
Quintez Cephus,WR,DET,1,29,29,45,0,10,3,10,3.6,12.4
Gabriel Davis,WR,BUF,1,68,68,93,0,7,3,7,1.8,2.6
Darrynton Evans,RB,TEN,1,13,13,19,62,15,77,77,11.7,90.0
Adam Trautman,TE,NO,1,21,21,38,0,0,0,0,0.0,0.0
Devin Asiasi,TE,NE,1,27,27,49,0,4,0,4,0.0,0.0
J.J. Taylor,RB,NE,1,5,5,9,20,0,20,20,0.2,4.0
Joshua Kelley,RB,LAC,1,5,5,8,40,0,40,40,0.8,16.0
Salvon Ahmed,RB,MIA,1,44,44,61,52,7,55,59,20.7,47.0
Rodney Smith,RB,CAR,1,24,24,35,17,17,29,33,4.7,19.6
Van Jefferson,WR,LAR,1,14,14,24,0,7,0,7,0.0,0.0
Juwan Johnson,TE,NO,1,42,42,76,0,10,0,10,0.0,0.0
Dalton Keene,TE,NE,1,29,29,53,0,7,3,7,0.2,0.7
Scottie Phillips,RB,HOU,1,4,4,6,50,25,75,75,1.6,40.0
Lynn Bowden Jr.,WR,MIA,1,65,65,90,2,11,11,12,4.6,7.1
Isaiah Wright,WR,WAS,1,22,22,28,0,9,9,9,1.5,6.8
James Robinson,RB,JAC,1,36,36,62,44,8,53,53,11.3,31.4
Rico Dowdle,RB,DAL,1,8,8,14,50,0,50,50,1.1,13.8
Austin Mack,WR,NYG,1,7,7,13,0,0,0,0,0.0,0.0
Quez Watkins,WR,PHI,1,28,28,33,0,14,11,14,10.0,35.7
Sean McKeon,TE,DAL,1,7,7,12,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,1,16,16,28,0,6,6,6,0.3,1.9
Malcolm Perry,WR,MIA,1,10,10,14,10,0,10,10,0.4,4.0
Nick Westbrook-Ikhine,WR,TEN,1,9,9,13,0,0,0,0,0.0,0.0
Darnell Mooney,WR,CHI,1,53,53,83,2,9,9,11,12.5,23.6
Reggie Gilliam,RB,BUF,1,10,10,14,0,0,0,0,0.0,0.0
Gabe Nabers,RB,LAC,1,11,11,17,0,9,0,9,0.0,0.0
Dominique Dafney,TE,GB,1,11,11,18,0,0,0,0,0.0,0.0
