Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Tee Higgins,WR,CIN,1,60,60,65,0,10,5,10,3.5,5.8
Jonathan Taylor,RB,IND,1,49,49,66,53,4,57,57,17.0,34.7
Jalen Reagor,WR,PHI,1,60,60,85,0,7,7,7,4.1,6.8
Laviska Shenault Jr.,WR,JAC,1,43,43,57,12,9,19,21,7.2,16.7
Cole Kmet,TE,CHI,1,22,22,34,0,5,5,5,1.2,5.5
Justin Jefferson,WR,MIN,1,29,29,54,0,10,10,10,4.4,15.2
J.K. Dobbins,RB,BAL,1,20,20,31,10,5,15,15,6.1,30.5
Brandon Aiyuk,WR,SF,1,44,44,72,0,7,5,7,2.1,4.8
Zack Moss,RB,BUF,1,28,28,45,29,0,29,29,3.7,13.2
KJ Hamler,WR,DEN,1,48,48,62,2,15,8,17,5.7,11.9
Cam Akers,RB,LAR,1,3,3,4,100,0,100,100,1.3,43.3
Devin Duvernay,WR,BAL,1,6,6,9,0,17,17,17,1.9,31.7
Jalen Hurts,QB,PHI,1,3,3,4,0,0,0,0,0.0,0.0
Michael Pittman Jr.,WR,IND,1,67,67,91,0,9,6,9,3.7,5.5
Clyde Edwards-Helaire,RB,KC,1,48,48,62,21,17,33,38,7.0,14.6
John Hightower,WR,PHI,1,7,7,10,0,0,0,0,0.0,0.0
KJ Hill Jr.,WR,LAC,1,6,6,7,0,0,0,0,0.0,0.0
La'Mical Perine,RB,NYJ,1,9,9,14,33,0,33,33,1.7,18.9
Antonio Gandy-Golden,WR,WAS,1,5,5,8,0,20,20,20,0.3,6.0
AJ Dillon,RB,GB,1,7,7,10,71,0,71,71,1.7,24.3
Harrison Bryant,TE,CLE,1,30,30,52,0,7,3,7,1.4,4.7
Quintez Cephus,WR,DET,1,39,39,65,0,8,8,8,5.4,13.8
Gabriel Davis,WR,BUF,1,22,22,35,5,5,9,9,6.6,30.0
Adam Trautman,TE,NO,1,8,8,13,0,13,13,13,1.7,21.3
Devin Asiasi,TE,NE,1,10,10,14,0,0,0,0,0.0,0.0
J.J. Taylor,RB,NE,1,1,1,1,100,0,100,100,-0.1,-10.0
Joshua Kelley,RB,LAC,1,43,43,51,53,5,58,58,11.3,26.3
Joe Reed,WR,LAC,1,2,2,2,50,0,50,50,0.8,40.0
Van Jefferson,WR,LAR,1,26,26,37,4,19,19,23,4.4,16.9
Marquez Callaway,WR,NO,1,13,13,22,0,0,0,0,0.0,0.0
Lynn Bowden Jr.,WR,MIA,1,4,4,5,0,25,25,25,-0.1,-2.5
Antonio Gibson,RB,WAS,1,43,43,65,30,5,33,35,11.2,26.0
James Robinson,RB,JAC,1,38,38,50,42,11,50,53,18.0,47.4
Charlie Woerner,TE,SF,1,8,8,13,0,0,0,0,0.0,0.0
Noah Togiai,TE,IND,1,37,37,50,0,0,0,0,0.0,0.0
Ben Ellefson,TE,JAC,1,17,17,22,0,0,0,0,0.0,0.0
Sean McKeon,TE,DAL,1,3,3,4,0,0,0,0,0.0,0.0
Freddie Swain,WR,SEA,1,12,12,19,0,8,8,8,8.1,67.5
Nick Westbrook-Ikhine,WR,TEN,1,6,6,10,0,0,0,0,0.0,0.0
Chris Streveler,QB,ARI,1,1,1,1,0,0,0,0,0.0,0.0
Darnell Mooney,WR,CHI,1,39,39,60,0,8,8,8,9.6,24.6
Reggie Gilliam,RB,BUF,1,3,3,5,0,33,33,33,6.1,203.3
Farrod Green,TE,IND,1,5,5,7,0,0,0,0,0.0,0.0
Gabe Nabers,RB,LAC,1,8,8,10,0,0,0,0,0.0,0.0
