,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
331,Tre' McKitty,TE,LAC,1,15,15,24,0,7,7,7,1.2,8.0
332,John Bates,TE,WAS,1,45,45,75,0,7,4,7,10.5,23.3
333,Kylen Granson,TE,IND,1,32,32,46,0,3,3,3,0.6,1.9
334,Ben Skowronek,WR,LAR,1,4,4,6,0,0,0,0,0.0,0.0
335,Joshua Palmer,WR,LAC,1,60,60,97,0,10,8,10,10.3,17.2
336,Jake Funk,RB,LAR,1,2,2,3,50,0,50,50,-0.1,-5.0
337,Jack Stoll,TE,PHI,1,26,26,41,0,0,0,0,0.0,0.0
338,Sammis Reyes,TE,WAS,1,2,2,3,0,0,0,0,0.0,0.0
339,Terrace Marshall Jr.,WR,CAR,1,41,41,59,0,2,2,2,0.6,1.5
340,Kene Nwangwu,RB,MIN,1,12,12,19,42,17,58,58,1.3,10.8
341,Racey McMath,WR,TEN,1,10,10,16,0,10,0,10,0.0,0.0
342,Jalen Camp,WR,HOU,1,22,22,32,0,0,0,0,0.0,0.0
343,Kenneth Gainwell,RB,PHI,1,2,2,3,0,50,50,50,0.6,30.0
344,Brock Wright,TE,DET,1,49,49,73,0,6,6,6,0.4,0.8
345,Adam Prentice,RB,NO,1,11,11,21,9,0,9,9,0.2,1.8
346,Shane Zylstra,TE,DET,1,13,13,19,0,0,0,0,0.0,0.0
347,Michael Bandy,WR,LAC,1,10,10,16,0,0,0,0,0.0,0.0
