,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
332,Antonio Gibson,RB,WAS,1,27,27,37,33,19,48,52,5.5,20.4
333,JaMycal Hasty,RB,SF,1,15,15,21,60,7,60,67,3.7,24.7
334,James Robinson,RB,JAC,1,19,19,56,63,21,84,84,11.3,59.5
335,Rico Dowdle,RB,DAL,1,3,3,3,100,0,100,100,1.3,43.3
336,Charlie Woerner,TE,SF,1,2,2,3,0,0,0,0,0.0,0.0
337,Tyrie Cleveland,WR,DEN,1,4,4,6,0,0,0,0,0.0,0.0
338,Noah Togiai,TE,IND,1,4,4,6,0,0,0,0,0.0,0.0
339,Austin Mack,WR,NYG,1,36,36,73,0,3,3,3,0.1,0.3
340,Quez Watkins,WR,PHI,1,15,15,21,0,0,0,0,0.0,0.0
341,Sean McKeon,TE,DAL,1,6,6,7,0,0,0,0,0.0,0.0
342,Nick Westbrook-Ikhine,WR,TEN,1,27,27,36,0,0,0,0,2.0,7.4
343,Darnell Mooney,WR,CHI,1,44,44,67,0,11,7,11,3.6,8.2
344,Tyler Davis,TE,JAC,1,9,9,26,0,22,0,22,0.0,0.0
345,Ben DiNucci,QB,DAL,1,3,3,3,0,0,0,0,0.0,0.0
346,Reggie Gilliam,RB,BUF,1,3,3,6,0,0,0,0,0.0,0.0
347,Isaiah Zuber,WR,NE,1,5,5,9,0,20,20,20,1.6,32.0
348,DeMichael Harris,WR,IND,1,12,12,19,0,25,25,25,2.9,24.2
349,Dan Chisena,WR,MIN,1,2,2,4,0,0,0,0,0.0,0.0
