,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
334,James Robinson,RB,JAC,1,53,53,83,43,9,47,53,11.2,21.1
335,Charlie Woerner,TE,SF,1,8,8,11,0,0,0,0,0.0,0.0
336,Noah Togiai,TE,IND,1,16,16,23,0,0,0,0,0.0,0.0
337,Austin Mack,WR,NYG,1,24,24,34,0,4,4,4,0.9,3.8
338,Ben Ellefson,TE,JAC,1,19,19,30,0,0,0,0,0.0,0.0
339,Freddie Swain,WR,SEA,1,25,25,37,0,16,12,16,3.7,14.8
340,Malcolm Perry,WR,MIA,1,23,23,39,4,9,13,13,2.7,11.7
341,Nick Westbrook-Ikhine,WR,TEN,1,9,9,14,0,11,0,11,0.0,0.0
342,Darnell Mooney,WR,CHI,1,46,46,90,0,4,4,4,0.3,0.7
343,Reggie Gilliam,RB,BUF,1,1,1,1,0,0,0,0,0.0,0.0
344,DeMichael Harris,WR,IND,1,9,9,13,0,11,11,11,2.1,23.3
345,Gabe Nabers,RB,LAC,1,10,10,15,0,10,10,10,0.9,9.0
