,Player,REC,YDS,TDS,ATT,YDS,TDS,FL,FPTS
88,Rashard HigginsCLE,1.6,22.7,0.1,0.0,0.0,0.0,0.0,2.9
89,Juwann WinfreeGB,1.8,20.6,0.1,0.0,0.2,0.0,0.0,2.8
90,Ashton DulinIND,1.5,18.2,0.1,0.2,1.3,0.0,0.0,2.8
91,Ty MontgomeryNO,1.8,15.9,0.1,1.8,6.2,0.0,0.0,2.8
92,Lil'Jordan HumphreyNO,1.5,20.4,0.1,0.0,0.1,0.0,0.0,2.7
93,Cedrick Wilson Jr.DAL,1.5,19.6,0.1,0.1,0.3,0.0,0.0,2.7
94,Albert WilsonMIA,1.8,19.5,0.1,0.4,1.9,0.0,0.0,2.7
95,Brandon ZylstraCAR,1.9,22.2,0.1,0.0,0.0,0.0,0.0,2.6
96,Demarcus RobinsonKC,1.5,19.3,0.1,0.0,0.0,0.0,0.0,2.6
97,Josh GordonKC,1.6,20.5,0.1,0.0,0.0,0.0,0.0,2.6
98,D.J. MontgomeryNYJ,1.6,19.3,0.1,0.0,0.0,0.0,0.0,2.5
99,Freddie SwainSEA,1.3,16.6,0.1,0.2,0.9,0.0,0.0,2.5
100,Juwan JohnsonNO,1.0,12.1,0.2,0.0,0.0,0.0,0.0,2.4
101,Mack HollinsMIA,1.5,17.7,0.1,0.0,0.0,0.0,0.0,2.3
102,Andy IsabellaARI,1.3,16.8,0.1,0.1,0.2,0.0,0.0,2.3
103,Chris MooreHOU,1.6,17.1,0.1,0.0,0.0,0.0,0.0,2.3
104,Dazz NewsomeCHI,1.5,18.1,0.1,0.0,0.2,0.0,0.0,2.3
105,Marquez StevensonBUF,1.4,18.0,0.1,0.0,0.1,0.0,0.0,2.3
106,Equanimeous St. BrownGB,1.2,16.1,0.1,0.0,0.3,0.0,0.0,2.2
107,Cam SimsWAS,1.2,16.0,0.1,0.0,0.0,0.0,0.0,2.2
108,D'Wayne EskridgeSEA,1.3,15.1,0.1,0.2,1.2,0.0,0.0,2.2
109,Andre RobertsLAC,1.1,21.4,0.1,0.3,1.4,0.0,0.3,2.1
110,Chester RogersTEN,1.5,16.6,0.1,0.0,0.1,0.0,0.0,2.0
111,Jaelon DardenTB,1.3,13.4,0.1,0.0,0.0,0.0,0.0,2.0
112,Jalen CampHOU,1.2,13.8,0.1,0.0,0.2,0.0,0.0,2.0
113,Keke CouteeIND,1.1,13.4,0.1,0.0,0.1,0.0,0.0,2.0
114,Ben SkowronekLAR,1.1,14.5,0.1,0.0,0.2,0.0,0.0,1.9
115,Jeff SmithNYJ,1.0,13.2,0.1,0.0,0.2,0.0,0.0,1.8
116,Jason Moore Jr.LAC,0.9,12.1,0.1,0.0,0.0,0.0,0.0,1.8
117,Cyril Grayson Jr.TB,1.0,11.6,0.1,0.0,0.3,0.0,0.0,1.7
118,Malik TaylorGB,1.0,11.5,0.1,0.0,0.0,0.0,0.0,1.6
119,Devin DuvernayBAL,1.4,15.0,0.0,0.2,1.0,0.0,0.0,1.6
120,Jake KumerowBUF,0.8,11.3,0.1,0.0,0.0,0.0,0.0,1.5
121,Jaydon MickensJAC,0.9,11.3,0.0,0.0,0.1,0.0,0.0,1.4
122,Christian BlakeATL,0.9,9.8,0.1,0.0,0.0,0.0,0.0,1.3
123,Cody HollisterTEN,0.8,9.9,0.1,0.0,0.0,0.0,0.0,1.3
124,Maurice FfrenchLAC,0.7,8.4,0.1,0.0,0.0,0.0,0.0,1.3
125,Anthony SchwartzCLE,0.6,7.6,0.1,0.0,0.5,0.0,0.0,1.3
126,Isaiah FordMIA,0.8,9.4,0.1,0.0,0.0,0.0,0.0,1.2
127,Josh HammondJAC,0.8,8.9,0.1,0.0,0.3,0.0,0.0,1.2
128,Dyami BrownWAS,0.8,9.4,0.0,0.0,0.1,0.0,0.0,1.2
129,Kawaan BakerNO,0.5,7.4,0.1,0.0,0.3,0.0,0.0,1.1
130,Malik TurnerDAL,0.7,8.0,0.1,0.0,0.1,0.0,0.0,1.1
131,Dezmon PatmonIND,0.6,7.5,0.1,0.0,0.0,0.0,0.0,1.1
132,Amari RodgersGB,0.6,7.4,0.0,0.0,0.3,0.0,0.0,1.1
133,Isaiah HodginsBUF,0.7,8.1,0.0,0.0,0.2,0.0,0.0,1.0
134,Shi SmithCAR,0.5,6.9,0.0,0.0,1.1,0.0,0.0,1.0
135,David Sills VNYG,0.6,8.0,0.0,0.0,0.0,0.0,0.0,1.0
136,Greg WardPHI,0.7,7.3,0.1,0.0,0.0,0.0,0.0,1.0
137,Brandin CooksHOU,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
138,Jamison CrowderNYJ,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
139,Trent SherfieldSF,0.6,7.6,0.0,0.0,0.0,0.0,0.0,1.0
140,Gunner OlszewskiNE,0.6,7.4,0.0,0.0,0.0,0.0,0.0,1.0
141,James Proche IIBAL,0.6,7.8,0.0,0.0,0.0,0.0,0.0,0.9
142,Dax MilneWAS,0.6,7.0,0.0,0.0,0.0,0.0,0.0,0.9
143,Alex EricksonCAR,0.6,6.4,0.0,0.0,0.0,0.0,0.0,0.8
144,Dede WestbrookMIN,0.7,6.6,0.0,0.0,0.0,0.0,0.0,0.8
145,Tom KennedyDET,0.5,6.1,0.0,0.0,0.0,0.0,0.0,0.8
146,Brandon PowellLAR,0.5,5.4,0.0,0.0,0.3,0.0,0.0,0.7
147,Racey McMathTEN,0.4,5.5,0.0,0.0,0.0,0.0,0.0,0.7
148,Kendall HintonDEN,0.4,4.8,0.0,0.3,0.6,0.0,0.0,0.7
149,Penny HartSEA,0.4,4.6,0.0,0.1,0.0,0.0,0.0,0.6
150,Preston WilliamsMIA,0.4,5.3,0.0,0.0,0.1,0.0,0.0,0.6
151,Cody ThompsonSEA,0.3,4.2,0.0,0.0,0.2,0.0,0.0,0.6
152,Frank DarbyATL,0.4,4.9,0.0,0.0,0.1,0.0,0.0,0.6
153,Dillon StonerLV,0.3,4.2,0.0,0.0,0.1,0.0,0.0,0.6
154,Ihmir Smith-MarsetteMIN,0.7,6.0,0.0,0.0,0.0,0.0,0.0,0.6
155,Kevin WhiteNO,0.2,4.1,0.0,0.0,0.1,0.0,0.0,0.6
156,Tyron JohnsonLV,0.3,4.1,0.0,0.0,0.0,0.0,0.0,0.5
157,KhaDarel HodgeDET,0.3,4.6,0.0,0.0,0.0,0.0,0.0,0.5
158,Tylan WallaceBAL,0.3,3.4,0.0,0.0,0.1,0.0,0.0,0.5
159,Greg DortchARI,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.4
160,Kristian WilkersonNE,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.4
161,Marcus KempKC,0.2,2.9,0.0,0.0,0.1,0.0,0.0,0.4
162,Matthew SlaterNE,0.2,2.9,0.0,0.0,0.1,0.0,0.0,0.4
163,Miles BoykinBAL,0.3,2.6,0.0,0.0,0.0,0.0,0.0,0.3
164,Dan ChisenaMIN,0.1,2.6,0.0,0.0,0.1,0.0,0.0,0.3
165,Trent TaylorCIN,0.2,2.6,0.0,0.0,0.1,0.0,0.0,0.3
166,Nsimba WebsterCHI,0.2,3.0,0.0,0.0,0.1,0.0,0.0,0.3
167,J.J. Arcega-WhitesidePHI,0.1,2.3,0.0,0.0,0.0,0.0,0.0,0.3
168,Travis BenjaminSF,0.1,2.1,0.0,0.0,0.1,0.0,0.0,0.2
169,Landen AkersLAR,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2
170,Mike ThomasCIN,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2
171,Tommylee LewisMIA,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.2
172,Stanley Morgan Jr.CIN,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.2
