,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
334,Trevon Wesco,TE,NYJ,1,11,11,22,0,0,0,0,0.0,0.0
335,Alec Ingold,RB,OAK,1,7,7,12,0,0,0,0,0.0,0.0
336,Mecole Hardman,WR,KC,1,43,43,61,2,12,7,14,16.4,38.1
337,Lil'Jordan Humphrey,WR,NO,1,6,6,11,0,0,0,0,0.0,0.0
338,Jakobi Meyers,WR,NE,1,48,48,63,0,6,4,6,3.8,7.9
339,Kyler Murray,QB,ARI,1,75,75,100,11,0,68,68,19.8,26.4
340,Jarrett Stidham,QB,NE,1,4,4,5,0,0,75,75,-0.4,-10.0
341,Benny Snell Jr.,RB,PIT,1,3,3,6,100,0,100,100,0.6,20.0
342,Irv Smith Jr.,TE,MIN,1,31,31,50,0,10,10,10,6.0,19.4
343,Preston Williams,WR,MIA,1,67,67,96,0,18,6,18,6.8,10.1
344,Diontae Johnson,WR,PIT,1,42,42,79,2,14,10,17,11.8,28.1
345,KeeSean Johnson,WR,ARI,1,36,36,48,0,11,8,11,1.3,3.6
346,Darwin Thompson,RB,KC,1,5,5,7,60,0,60,60,0.8,16.0
347,Alexander Mattison,RB,MIN,1,19,19,31,63,0,63,63,11.8,62.1
348,Dawson Knox,TE,BUF,1,44,44,57,2,9,9,11,13.6,30.9
349,Miles Boykin,WR,BAL,1,27,27,33,0,4,0,4,0.0,0.0
350,Jakob Johnson,RB,NE,1,2,2,3,0,0,0,0,0.0,0.0
351,Chandler Cox,RB,MIA,1,2,2,3,0,0,0,0,0.0,0.0
352,Zach Gentry,TE,PIT,1,10,10,19,0,0,0,0,0.0,0.0
353,Cullen Gillaspia,RB,HOU,1,4,4,7,0,0,0,0,0.0,0.0
354,Juwann Winfree,WR,DEN,1,10,10,14,0,0,0,0,0.0,0.0
355,Tony Pollard,RB,DAL,1,23,23,32,57,13,70,70,18.8,81.7
356,Darius Slayton,WR,NYG,1,27,27,44,0,19,11,19,8.2,30.4
357,Bisi Johnson,WR,MIN,1,13,13,21,0,0,0,0,0.0,0.0
358,Scotty Miller,WR,TB,1,2,2,3,0,0,0,0,0.0,0.0
359,Andrew Beck,TE,DEN,1,23,23,32,0,4,0,4,0.0,0.0
360,Steven Sims Jr.,WR,WAS,1,7,7,9,0,29,29,29,2.4,34.3
361,Darrius Shepherd,WR,GB,1,2,2,4,0,0,0,0,0.0,0.0
362,Gunner Olszewski,WR,NE,1,7,7,9,0,0,0,0,-2.0,-28.6
