,Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
334,Irv Smith Jr.,TE,MIN,1,42,42,65,0,7,5,7,6.8,16.2
335,Jace Sternberger,TE,GB,1,14,14,24,0,0,0,0,0.0,0.0
336,Diontae Johnson,WR,PIT,1,44,44,75,0,16,11,16,4.2,9.5
337,Travis Homer,RB,SEA,1,6,6,9,33,0,33,33,0.7,11.7
338,Darwin Thompson,RB,KC,1,24,24,35,33,4,38,38,3.9,16.3
339,Stanley Morgan Jr.,WR,CIN,1,6,6,9,0,0,0,0,0.0,0.0
340,Kerrith Whyte Jr.,RB,PIT,1,6,6,10,17,0,17,17,0.5,8.3
341,Dawson Knox,TE,BUF,1,31,31,48,0,3,3,3,1.1,3.5
342,Miles Boykin,WR,BAL,1,19,19,29,0,5,5,5,6.5,34.2
343,Ashton Dulin,WR,IND,1,9,9,16,0,11,11,11,0.4,4.4
344,Zach Gentry,TE,PIT,1,14,14,24,0,7,7,7,0.4,2.9
345,Tony Pollard,RB,DAL,1,23,23,32,52,9,61,61,20.3,88.3
346,Darius Slayton,WR,NYG,1,47,47,70,0,6,4,6,9.1,19.4
347,Bisi Johnson,WR,MIN,1,26,26,40,4,4,8,8,2.5,9.6
348,Scotty Miller,WR,TB,1,11,11,15,0,27,27,27,10.9,99.1
349,John Ursua,WR,SEA,1,2,2,3,0,0,0,0,0.0,0.0
350,Andrew Beck,TE,DEN,1,13,13,21,0,23,15,23,1.3,10.0
351,David Blough,QB,DET,1,64,64,100,8,0,75,75,10.3,16.1
352,Stephen Carlson,TE,CLE,1,17,17,24,0,0,0,0,0.0,0.0
353,Hale Hentges,TE,WAS,1,21,21,40,0,0,0,0,0.0,0.0
354,Jeff Smith,WR,NYJ,1,14,14,23,0,14,7,14,1.2,8.6
355,Khari Blasingame,RB,TEN,1,13,13,19,0,8,8,8,0.0,0.0
356,Olamide Zaccheaus,WR,ATL,1,5,5,7,0,0,0,0,0.0,0.0
357,Deonte Harty,WR,NO,1,9,9,13,0,11,11,11,0.1,1.1
358,Jason Moore Jr.,WR,LAC,1,8,8,13,0,0,0,0,0.0,0.0
359,Steven Sims Jr.,WR,WAS,1,37,37,70,0,30,14,30,10.5,28.4
360,Ventell Bryant,WR,DAL,1,2,2,3,0,0,0,0,0.0,0.0
361,Devlin Hodges,QB,PIT,1,59,59,100,2,0,66,66,8.5,14.4
