player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_lg,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Brandon LaFell,4.0,8.0,48.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2013,CAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Steve Smith,6.0,11.0,63.0,10.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,10,2013,CAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Kenny Stills,1.0,2.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,WR,11,2013,NO,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Nick Toon,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2013,NO,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Lance Moore,3.0,4.0,23.0,7.7,16.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,11,2013,NO,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Marques Colston,5.0,7.0,80.0,16.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2013,NO,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Robert Meachem,2.0,2.0,78.0,39.0,44.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,11,2013,NO,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Josh Morgan,4.0,5.0,36.0,9.0,18.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,WR,12,2013,WAS,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Pierre Garcon,8.0,11.0,48.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2013,WAS,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Santana Moss,3.0,4.0,27.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,12,2013,WAS,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Chris Givens,2.0,9.0,30.0,15.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2013,LAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Brian Quick,3.0,4.0,41.0,13.7,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2013,LAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Tavon Austin,4.0,7.0,25.0,6.3,8.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,WR,13,2013,LAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Stedman Bailey,3.0,4.0,46.0,15.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2013,LAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Austin Pettis,1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,13,2013,LAR,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Golden Tate,6.0,8.0,65.0,10.8,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,WR,14,2013,SEA,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Jermaine Kearse,2.0,5.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2013,SEA,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Doug Baldwin,3.0,4.0,36.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,14,2013,SEA,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Chris Owusu,3.0,5.0,21.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2013,TB,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Eric Page,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,15,2013,TB,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Vincent Jackson,5.0,8.0,58.0,11.6,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2013,TB,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Tiquan Underwood,2.0,5.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,15,2013,TB,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Drew Davis,3.0,3.0,70.0,23.3,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2013,ATL,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Harry Douglas,5.0,10.0,46.0,9.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2013,ATL,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Roddy White,12.0,15.0,141.0,11.8,39.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,16,2013,ATL,SF,False,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Andre Roberts,3.0,6.0,74.0,24.7,34.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.4,WR,17,2013,ARI,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Larry Fitzgerald,6.0,11.0,113.0,18.8,49.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,WR,17,2013,ARI,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
Michael Floyd,6.0,12.0,91.0,15.2,44.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,17,2013,ARI,SF,True,345.0,585.0,59.0,3536.0,6.5,221.0,75.0,19.0,18.0,38.0,283.0,76.4,397.0,1535.0,3.9,95.9,30.0,11.0,6.0,4.0,345.0,3819.0,11.1,238.7,75.0,19.0,2.0,2.0,284.0,77.0,181.0,26.0,76.0,223.0,34.1,10.0,23.0,43.5,96.0,878.0
DeSean Jackson,7.0,9.0,104.0,14.9,26.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,16.4,WR,1,2013,PHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jason Avant,2.0,3.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,1,2013,PHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Riley Cooper,2.0,6.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,1,2013,PHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Randall Cobb,9.0,10.0,128.0,14.2,35.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.8,WR,2,2013,GB,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jordy Nelson,3.0,4.0,66.0,22.0,37.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,2,2013,GB,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
James Jones,11.0,12.0,178.0,16.2,57.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,WR,2,2013,GB,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Ryan Broyles,3.0,3.0,34.0,11.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Kris Durham,1.0,3.0,33.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Calvin Johnson,7.0,13.0,115.0,16.4,23.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Nate Burleson,6.0,9.0,116.0,19.3,47.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Rod Streater,2.0,3.0,18.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Denarius Moore,4.0,6.0,66.0,16.5,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Brice Butler,1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jacoby Ford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,WR,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Cole Beasley,4.0,5.0,44.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,WR,6,2013,DAL,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Dez Bryant,5.0,8.0,36.0,7.2,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,WR,6,2013,DAL,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Terrance Williams,2.0,2.0,27.0,13.5,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,6,2013,DAL,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Alshon Jeffery,4.0,7.0,105.0,26.3,35.0,4.0,0.0,2.0,16.0,0.0,0.0,1.0,12.1,WR,7,2013,CHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Marquess Wilson,1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2013,CHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Earl Bennett,3.0,4.0,24.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2013,CHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Brandon Marshall,6.0,10.0,75.0,12.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,7,2013,CHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Trindon Holliday,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,WR,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Eric Decker,4.0,7.0,42.0,10.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Demaryius Thomas,7.0,11.0,75.0,10.7,35.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Wes Welker,6.0,10.0,81.0,13.5,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Andre Caldwell,1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Keenan Allen,8.0,11.0,128.0,16.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2013,LAC,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Vincent Brown,1.0,6.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,WR,9,2013,LAC,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
