player,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_long,receiving_20p,receiving_td,rushing_att,rushing_yds,rushing_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Brent Celek,2.0,3.0,56.0,28.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2013,PHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Andrew Quarless,1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2013,GB,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jermichael Finley,6.0,7.0,65.0,10.8,27.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2013,GB,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Joseph Fauria,1.0,3.0,5.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Tony Scheffler,2.0,2.0,5.0,2.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2013,DET,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jeron Mastrud,1.0,2.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Mychal Rivera,2.0,6.0,44.0,22.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2013,LV,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jason Witten,3.0,5.0,27.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,TE,6,2013,DAL,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Martellus Bennett,1.0,3.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,7,2013,CHI,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Julius Thomas,3.0,3.0,29.0,9.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jacob Tamme,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Joel Dreessen,2.0,2.0,9.0,4.5,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2013,DEN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Ladarius Green,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2013,LAC,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Antonio Gates,6.0,10.0,53.0,8.8,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2013,LAC,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Chase Ford,1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2013,MIN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
John Carlson,7.0,7.0,98.0,14.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,10,2013,MIN,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Zach Ertz,2.0,3.0,31.0,15.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,TE,11,2013,PHI,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Brent Celek,1.0,1.0,42.0,42.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2013,PHI,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Vance McDonald,1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,TE,12,2013,SF,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Vernon Davis,4.0,7.0,70.0,17.5,40.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,TE,12,2013,SF,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Bear Pascoe,2.0,3.0,11.0,5.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2013,NYG,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Brandon Myers,5.0,6.0,61.0,12.2,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2013,NYG,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Sean McGrath,2.0,3.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2013,KC,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Tony Gonzalez,6.0,7.0,62.0,10.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,15,2013,ATL,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Jason Witten,2.0,2.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,TE,16,2013,DAL,WAS,False,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Brandon Myers,2.0,5.0,9.0,4.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,17,2013,NYG,WAS,True,337.0,514.0,65.6,3896.0,8.0,243.5,57.0,29.0,16.0,36.0,238.0,96.1,443.0,1769.0,4.0,110.6,50.0,23.0,8.0,3.0,337.0,4134.0,12.3,258.4,57.0,29.0,5.0,4.0,329.0,102.0,204.0,23.0,66.0,194.0,34.0,12.0,17.0,70.6,83.0,697.0
Charles Clay,5.0,6.0,54.0,10.8,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2013,MIA,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Billy Bajema,1.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2013,BAL,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Dallas Clark,1.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,2,2013,BAL,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Kyle Rudolph,5.0,8.0,28.0,5.6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,TE,3,2013,MIN,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
John Carlson,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,3,2013,MIN,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Tyler Eifert,3.0,5.0,39.0,13.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,TE,4,2013,CIN,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Jermaine Gresham,3.0,5.0,53.0,17.7,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,4,2013,CIN,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Scott Chandler,4.0,6.0,49.0,12.3,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,5,2013,BUF,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Joseph Fauria,3.0,3.0,34.0,11.3,23.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2013,DET,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Brandon Pettigrew,4.0,4.0,36.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,6,2013,DET,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Jermichael Finley,5.0,5.0,72.0,14.4,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,7,2013,GB,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Sean McGrath,2.0,2.0,25.0,12.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2013,KC,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Anthony Fasano,2.0,3.0,14.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,8,2013,KC,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Dallas Clark,1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2013,BAL,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Ed Dickson,1.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,9,2013,BAL,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Tyler Eifert,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,TE,11,2013,CIN,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Alex Smith,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2013,CIN,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Jermaine Gresham,2.0,6.0,27.0,13.5,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,11,2013,CIN,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Heath Miller,5.0,6.0,41.0,8.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,12,2013,PIT,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Marcedes Lewis,3.0,4.0,26.0,8.7,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.6,TE,13,2013,JAC,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Clay Harbor,2.0,3.0,23.0,11.5,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,13,2013,JAC,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Rob Gronkowski,2.0,5.0,32.0,16.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,TE,14,2013,NE,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Matthew Mulligan,1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,14,2013,NE,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Martellus Bennett,6.0,6.0,71.0,11.8,23.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,TE,15,2013,CHI,CLE,False,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Jeff Cumberland,2.0,3.0,30.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2013,NYJ,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Kellen Winslow,3.0,5.0,35.0,11.7,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,16,2013,NYJ,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Heath Miller,2.0,2.0,17.0,8.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,17,2013,PIT,CLE,True,363.0,605.0,60.0,3538.0,6.2,221.1,50.0,29.0,14.0,40.0,185.0,84.1,462.0,1781.0,3.9,111.3,54.0,13.0,4.0,2.0,363.0,3723.0,10.3,232.7,50.0,29.0,2.0,1.0,328.0,103.0,197.0,28.0,109.0,244.0,44.7,4.0,9.0,44.4,95.0,745.0
Konrad Reuland,1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2013,NYJ,TB,True,352.0,547.0,64.4,3806.0,7.4,237.9,80.0,30.0,21.0,35.0,255.0,88.9,438.0,1762.0,4.0,110.1,56.0,10.0,6.0,4.0,352.0,4061.0,11.5,253.8,80.0,30.0,5.0,2.0,324.0,95.0,190.0,39.0,80.0,204.0,39.2,8.0,14.0,57.1,105.0,1012.0
Kellen Winslow,7.0,8.0,79.0,11.3,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,TE,1,2013,NYJ,TB,True,352.0,547.0,64.4,3806.0,7.4,237.9,80.0,30.0,21.0,35.0,255.0,88.9,438.0,1762.0,4.0,110.1,56.0,10.0,6.0,4.0,352.0,4061.0,11.5,253.8,80.0,30.0,5.0,2.0,324.0,95.0,190.0,39.0,80.0,204.0,39.2,8.0,14.0,57.1,105.0,1012.0
