player,team,position,week,year
Leonard Pope,KC,TE,5,2011
Matt Spaeth,CHI,TE,5,2011
Dallas Clark,IND,TE,5,2011
Jerome Felton,CAR,FB,5,2011
Dustin Keller,NYJ,TE,5,2011
Derrick Mason,NYJ,WR,5,2011
D.J. Williams,GB,TE,5,2011
Brent Celek,PHI,TE,5,2011
Alex Green,GB,RB,5,2011
Andrew Hawkins,CIN,WR,5,2011
John Kuhn,GB,FB,5,2011
Marcedes Lewis,JAC,TE,5,2011
David Nelson,BUF,WR,5,2011
Donald Driver,GB,WR,5,2011
David Johnson,PIT,FB,5,2011
Marc Mariani,TEN,WR,5,2011
Brock Bolen,JAC,FB/R,5,2011
Scott Chandler,BUF,TE,5,2011
Matthew Mulligan,NYJ,TE,5,2011
Eric Weems,ATL,WR,5,2011
Jarett Dillard,JAC,WR,5,2011
Clay Harbor,PHI,TE,5,2011
Will Heller,DET,TE,5,2011
Tyler Clutts,CHI,FB,5,2011
Eric Decker,DEN,WR,5,2011
Denarius Moore,LV,WR,5,2011
Brandon Tate,CIN,WR,5,2011
Brandon McDonald,DET,CB,5,2011
Shane Lechler,LV,P,6,2011
Aaron Rodgers,GB,QB,6,2011
Jay Cutler,CHI,QB,6,2011
Andy Dalton,CIN,QB,6,2011
Matt Ryan,ATL,QB,6,2011
Donovan McNabb,MIN,QB,6,2011
Ben Roethlisberger,PIT,QB,6,2011
Josh Freeman,TB,QB,6,2011
Mark Sanchez,NYJ,QB,6,2011
Eli Manning,NYG,QB,6,2011
Ryan Fitzpatrick,BUF,QB,6,2011
Tony Romo,DAL,QB,6,2011
Matthew Stafford,DET,QB,6,2011
Matt Schaub,HOU,QB,6,2011
Tom Brady,NE,QB,6,2011
Jason Campbell,LV,QB,6,2011
Michael Vick,PHI,QB,6,2011
Kyle Boller,LV,QB,6,2011
John Beck,WAS,QB,6,2011
Curtis Painter,IND,QB,6,2011
Joe Flacco,BAL,QB,6,2011
Sam Bradford,LAR,QB,6,2011
Colt McCoy,CLE,QB,6,2011
Drew Brees,NO,QB,6,2011
Blaine Gabbert,JAC,QB,6,2011
Christian Ponder,MIN,QB,6,2011
Alex Smith,SF,QB,6,2011
Cam Newton,CAR,QB,6,2011
Matt Moore,MIA,QB,6,2011
Joe Webb,MIN,QB,6,2011
Rex Grossman,WAS,QB,6,2011
Vince Young,PHI,QB,6,2011
Rashard Mendenhall,PIT,RB,6,2011
Frank Gore,SF,RB,6,2011
Michael Turner,ATL,RB,6,2011
LeSean McCoy,PHI,RB,6,2011
Fred Jackson,BUF,RB,6,2011
Earnest Graham,TB,RB,6,2011
Ahmad Bradshaw,NYG,RB,6,2011
Ray Rice,BAL,RB,6,2011
Steven Jackson,LAR,HB,6,2011
Maurice Jones-Drew,JAC,RB,6,2011
Darren McFadden,LV,RB,6,2011
Matt Forte,CHI,RB,6,2011
Shonn Greene,NYJ,RB,6,2011
Reggie Bush,MIA,RB,6,2011
BenJarvus Green-Ellis,NE,RB,6,2011
Cedric Benson,CIN,HB,6,2011
Arian Foster,HOU,RB,6,2011
James Starks,GB,RB,6,2011
Jonathan Stewart,CAR,RB,6,2011
Daniel Thomas,MIA,RB,6,2011
Delone Carter,IND,RB,6,2011
DeAngelo Williams,CAR,RB,6,2011
Ben Tate,HOU,RB,6,2011
Adrian Peterson,MIN,HB,6,2011
Jahvid Best,DET,RB,6,2011
Donald Brown,IND,RB,6,2011
Montario Hardesty,CLE,RB,6,2011
DeMarco Murray,DAL,RB,6,2011
Kendall Hunter,SF,RB,6,2011
Marion Barber,CHI,RB,6,2011
Bernard Scott,CIN,HB,6,2011
Michael Bush,LV,RB,6,2011
Brad Smith,BUF,QB/W,6,2011
Ryan Grant,GB,RB,6,2011
LaDainian Tomlinson,NYJ,RB,6,2011
Mark Ingram,NO,RB,6,2011
Isaac Redman,PIT,RB,6,2011
Ryan Torain,WAS,RB,6,2011
Ted Ginn,SF,WR,6,2011
Deji Karim,JAC,RB/K,6,2011
Maurice Morris,DET,RB,6,2011
Stevan Ridley,NE,RB,6,2011
Danny Ware,NYG,RB,6,2011
Cadillac Williams,LAR,RB,6,2011
Darren Sproles,NO,RB,6,2011
Tashard Choice,DAL,RB,6,2011
Peyton Hillis,CLE,RB,6,2011
Kregg Lumpkin,TB,RB,6,2011
Felix Jones,DAL,RB,6,2011
Jason Snelling,ATL,RB,6,2011
Manase Tonga,LV,FB,6,2011
Pierre Thomas,NO,RB,6,2011
Dion Lewis,PHI,RB,6,2011
Brian Leonard,CIN,HB,6,2011
Jonathan Dwyer,PIT,RB,6,2011
Jacquizz Rodgers,ATL,RB,6,2011
Ricky Williams,BAL,RB,6,2011
Danny Woodhead,NE,RB,6,2011
Roy Helu,WAS,RB,6,2011
Brandon Gibson,LAR,WR,6,2011
Percy Harvin,MIN,WR,6,2011
Vonta Leach,BAL,FB,6,2011
Toby Gerhart,MIN,RB,6,2011
Bruce Miller,SF,FB,6,2011
John Kuhn,GB,FB,6,2011
Anthony Dixon,SF,RB,6,2011
Ovie Mughelli,ATL,FB,6,2011
David Ausberry,LV,TE,6,2011
Lorenzo Booker,MIN,RB,6,2011
Denarius Moore,LV,WR,6,2011
Preston Parker,TB,WR,6,2011
Arrelious Benn,TB,WR,6,2011
Anquan Boldin,BAL,WR,6,2011
Jimmy Graham,NO,TE,6,2011
Marques Colston,NO,WR,6,2011
Calvin Johnson,DET,WR,6,2011
Brandon Marshall,MIA,WR,6,2011
Jordy Nelson,GB,WR,6,2011
Jeremy Maclin,PHI,WR,6,2011
Jerome Simpson,CIN,WR,6,2011
Hakeem Nicks,NYG,WR,6,2011
Fred Davis,WAS,TE,6,2011
Danario Alexander,LAR,WR,6,2011
Devin Hester,CHI,WR,6,2011
Torrey Smith,BAL,WR,6,2011
Darrius Heyward-Bey,LV,WR,6,2011
Greg Jennings,GB,WR,6,2011
Jake Ballard,NYG,TE,6,2011
Dez Bryant,DAL,WR,6,2011
Michael Crabtree,SF,WR,6,2011
Greg Salas,LAR,WR,6,2011
Jacoby Jones,HOU,WR,6,2011
Mike Wallace,PIT,WR,6,2011
Miles Austin,DAL,WR,6,2011
Rob Gronkowski,NE,TE,6,2011
Greg Little,CLE,WR,6,2011
Lance Kendricks,LAR,TE,6,2011
Deion Branch,NE,WR,6,2011
Aaron Hernandez,NE,TE,6,2011
Steve Smith,CAR,WR,6,2011
Santonio Holmes,NYJ,WR,6,2011
David Nelson,BUF,WR,6,2011
Naaman Roosevelt,BUF,WR,6,2011
Jeremy Shockey,CAR,TE,6,2011
Mike Williams,TB,WR,6,2011
Reggie Wayne,IND,WR,6,2011
Harry Douglas,ATL,WR,6,2011
Mario Manningham,NYG,WR,6,2011
Jabar Gaffney,WAS,WR,6,2011
Bernard Berrian,MIN,WR,6,2011
Dallas Clark,IND,TE,6,2011
Pierre Garcon,IND,WR,6,2011
Kevin Walter,HOU,WR,6,2011
A.J. Green,CIN,WR,6,2011
Dustin Keller,NYJ,TE,6,2011
Roy Williams,CHI,WR,6,2011
Dezmon Briscoe,TB,WR,6,2011
Jason Witten,DAL,TE,6,2011
Hines Ward,PIT,WR,6,2011
DeSean Jackson,PHI,WR,6,2011
Lance Moore,NO,WR,6,2011
Michael Jenkins,MIN,WR,6,2011
Visanthe Shiancoe,MIN,TE,6,2011
Wes Welker,NE,WR,6,2011
Jacoby Ford,LV,WR,6,2011
Laurent Robinson,DAL,WR,6,2011
Brent Celek,PHI,TE,6,2011
Greg Olsen,CAR,TE,6,2011
Brandon Pettigrew,DET,TE,6,2011
Johnny Knox,CHI,WR,6,2011
Kellen Winslow,TB,TE,6,2011
Steve Johnson,BUF,WR,6,2011
C.J. Spiller,BUF,WR,6,2011
Santana Moss,WAS,WR,6,2011
Mike Thomas,JAC,WR,6,2011
Kevin Boss,LV,TE,6,2011
James Jones,GB,WR,6,2011
Ben Watson,CLE,TE,6,2011
Nate Burleson,DET,WR,6,2011
Terrence Austin,WAS,WR,6,2011
Andre Caldwell,CIN,WR,6,2011
Emmanuel Sanders,PIT,WR,6,2011
Legedu Naanee,CAR,WR,6,2011
Josh Cribbs,CLE,WR,6,2011
Mohamed Massaquoi,CLE,WR,6,2011
Donte' Stallworth,WAS,WR,6,2011
Tony Gonzalez,ATL,TE,6,2011
Jason Hill,JAC,WR,6,2011
Marcedes Lewis,JAC,TE,6,2011
Joe McKnight,NYJ,RB,6,2011
Jason Avant,PHI,WR,6,2011
Kellen Davis,CHI,TE,6,2011
Brian Hartline,MIA,WR,6,2011
Derrick Mason,HOU,WR,6,2011
Heath Miller,PIT,TE,6,2011
Donald Driver,GB,WR,6,2011
Greg Camarillo,MIN,WR,6,2011
Jermaine Gresham,CIN,TE,6,2011
Robert Meachem,NO,WR,6,2011
Davone Bess,MIA,WR,6,2011
Roddy White,ATL,WR,6,2011
Ed Dickson,BAL,TE,6,2011
Jermichael Finley,GB,TE,6,2011
Kyle Rudolph,MIN,TE,6,2011
Jeremy Kerley,NYJ,WR,6,2011
Bear Pascoe,NYG,FB,6,2011
Antonio Brown,PIT,WR,6,2011
Plaxico Burress,NYJ,WR,6,2011
Evan Moore,CLE,TE,6,2011
Lex Hilliard,MIA,RB,6,2011
Alex Smith,CLE,TE,6,2011
Titus Young,DET,WR,6,2011
Martellus Bennett,DAL,TE,6,2011
Owen Daniels,HOU,TE,6,2011
Anthony Fasano,MIA,TE,6,2011
Dane Sanzenbacher,CHI,WR,6,2011
Victor Cruz,NYG,WR,6,2011
Devery Henderson,NO,WR,6,2011
Brandon LaFell,CAR,WR,6,2011
Kevin Ogletree,DAL,WR,6,2011
Delanie Walker,SF,TE,6,2011
Will Heller,DET,TE,6,2011
Erik Lorig,TB,FB,6,2011
Zack Pianalto,TB,TE,6,2011
Dennis Pitta,BAL,TE,6,2011
Austin Collie,IND,WR,6,2011
Vernon Davis,SF,TE,6,2011
Michael Palmer,ATL,TE,6,2011
Jarett Dillard,JAC,WR,6,2011
Andrew Hawkins,CIN,WR,6,2011
Reggie Kelly,ATL,TE,6,2011
John Phillips,DAL,FB,6,2011
Steve Smith,PHI,WR,6,2011
Tyler Clutts,CHI,FB,6,2011
Randall Cobb,GB,WR,6,2011
Jim Kleinsasser,MIN,TE,6,2011
Da'Rel Scott,NYG,RB,6,2011
Jed Collins,NO,FB,6,2011
Brandon Myers,LV,TE,6,2011
Donald Lee,CIN,TE,6,2011
Jacob Tamme,IND,TE,6,2011
Greg Jones,JAC,FB,6,2011
Chris Cooley,WAS,TE,6,2011
Scott Chandler,BUF,TE,6,2011
Matthew Slater,NE,WR,6,2011
Garrett McIntyre,NYJ,LB,6,2011
Brandon Banks,WAS,WR,6,2011
Matt Schaub,HOU,QB,7,2011
Aaron Rodgers,GB,QB,7,2011
Drew Brees,NO,QB,7,2011
Cam Newton,CAR,QB,7,2011
Ben Roethlisberger,PIT,QB,7,2011
Jake Locker,TEN,QB,7,2011
Tony Romo,DAL,QB,7,2011
Matt Moore,MIA,QB,7,2011
Tim Tebow,DEN,QB,7,2011
Mark Sanchez,NYJ,QB,7,2011
Kevin Kolb,ARI,QB,7,2011
Dan Orlovsky,IND,QB,7,2011
John Beck,WAS,QB,7,2011
Matthew Stafford,DET,QB,7,2011
A.J. Feeley,LAR,QB,7,2011
Matt Ryan,ATL,QB,7,2011
Joe Flacco,BAL,QB,7,2011
Jay Cutler,CHI,QB,7,2011
Christian Ponder,MIN,QB,7,2011
Blaine Gabbert,JAC,QB,7,2011
Colt McCoy,CLE,QB,7,2011
Josh Freeman,TB,QB,7,2011
Philip Rivers,LAC,QB,7,2011
Chris Redman,ATL,QB,7,2011
Micheal Spurlock,TB,WR,7,2011
Matt Hasselbeck,TEN,QB,7,2011
Matt Cassel,KC,QB,7,2011
Curtis Painter,IND,QB,7,2011
Charlie Whitehurst,SEA,QB,7,2011
Kyle Boller,LV,QB,7,2011
Carson Palmer,LV,QB,7,2011
DeMarco Murray,DAL,RB,7,2011
Adrian Peterson,MIN,HB,7,2011
Matt Forte,CHI,RB,7,2011
Michael Turner,ATL,RB,7,2011
Arian Foster,HOU,RB,7,2011
Shonn Greene,NYJ,RB,7,2011
Maurice Jones-Drew,JAC,RB,7,2011
Ben Tate,HOU,RB,7,2011
Michael Bush,LV,RB,7,2011
Montario Hardesty,CLE,RB,7,2011
Mark Ingram,NO,RB,7,2011
Delone Carter,IND,RB,7,2011
Tim Hightower,WAS,RB,7,2011
Darren Sproles,NO,RB,7,2011
Jackie Battle,KC,RB,7,2011
Willis McGahee,DEN,RB,7,2011
James Starks,GB,RB,7,2011
Steven Jackson,LAR,HB,7,2011
Jonathan Stewart,CAR,RB,7,2011
Mike Tolbert,LAC,FB,7,2011
Pierre Thomas,NO,RB,7,2011
Daniel Thomas,MIA,RB,7,2011
Maurice Morris,DET,RB,7,2011
Donald Brown,IND,RB,7,2011
Keiland Williams,DET,RB,7,2011
Reggie Bush,MIA,RB,7,2011
Beanie Wells,ARI,RB,7,2011
Marion Barber,CHI,RB,7,2011
Ryan Mathews,LAC,RB,7,2011
Leon Washington,SEA,RB,7,2011
Dexter McCluster,KC,RB,7,2011
DeAngelo Williams,CAR,RB,7,2011
Phillip Tanner,DAL,RB,7,2011
Rashard Mendenhall,PIT,RB,7,2011
Javon Ringer,TEN,RB,7,2011
Ryan Grant,GB,RB,7,2011
Isaac Redman,PIT,RB,7,2011
Deji Karim,JAC,RB/K,7,2011
Knowshon Moreno,DEN,RB,7,2011
Ray Rice,BAL,RB,7,2011
Mewelde Moore,PIT,RB,7,2011
Justin Forsett,SEA,RB,7,2011
Thomas Jones,KC,RB,7,2011
Chris Johnson,TEN,RB,7,2011
Taiwan Jones,LV,RB,7,2011
Alfonso Smith,ARI,RB,7,2011
Kregg Lumpkin,TB,RB,7,2011
Chris Ogbonnaya,CLE,RB,7,2011
Lance Ball,DEN,RB,7,2011
LaDainian Tomlinson,NYJ,RB,7,2011
Earnest Graham,TB,RB,7,2011
Joe McKnight,NYJ,RB,7,2011
Nate Burleson,DET,WR,7,2011
Joseph Addai,IND,RB,7,2011
Tashard Choice,DAL,RB,7,2011
Percy Harvin,MIN,WR,7,2011
Javier Arenas,KC,CB,7,2011
Jerome Felton,CAR,FB,7,2011
Derrick Ward,HOU,RB,7,2011
Heath Miller,PIT,TE,7,2011
Steve Smith,CAR,WR,7,2011
Jacoby Ford,LV,WR,7,2011
Jacquizz Rodgers,ATL,RB,7,2011
Ricky Williams,BAL,RB,7,2011
Toby Gerhart,MIN,RB,7,2011
Jamie Harper,TEN,RB,7,2011
Darren McFadden,LV,RB,7,2011
Arrelious Benn,TB,WR,7,2011
Randall Cobb,GB,WR,7,2011
Jed Collins,NO,FB,7,2011
John Kuhn,GB,FB,7,2011
Vonta Leach,BAL,FB,7,2011
Le'Ron McClain,KC,FB,7,2011
Cadillac Williams,LAR,RB,7,2011
Lawrence Vickers,HOU,FB,7,2011
Roy Helu,WAS,RB,7,2011
Jon Kitna,DAL,QB,7,2011
Robert Meachem,NO,WR,7,2011
Jacoby Jones,HOU,WR,7,2011
Ryan Torain,WAS,RB,7,2011
Devin Hester,CHI,WR,7,2011
Greg Jennings,GB,WR,7,2011
Mike Wallace,PIT,WR,7,2011
Calvin Johnson,DET,WR,7,2011
Michael Jenkins,MIN,WR,7,2011
Antonio Brown,PIT,WR,7,2011
Marques Colston,NO,WR,7,2011
Dez Bryant,DAL,WR,7,2011
Darrius Heyward-Bey,LV,WR,7,2011
Fred Davis,WAS,TE,7,2011
Larry Fitzgerald,ARI,WR,7,2011
Dwayne Bowe,KC,WR,7,2011
LaRod Stephens-Howling,ARI,RB,7,2011
Mike Williams,TB,WR,7,2011
Brandon Lloyd,LAR,WR,7,2011
Dezmon Briscoe,TB,WR,7,2011
Owen Daniels,HOU,TE,7,2011
Jabar Gaffney,WAS,WR,7,2011
Steve Breaston,KC,WR,7,2011
James Jones,GB,WR,7,2011
Harry Douglas,ATL,WR,7,2011
Tony Gonzalez,ATL,TE,7,2011
Jason Hill,JAC,WR,7,2011
Brandon Marshall,MIA,WR,7,2011
Roy Williams,CHI,WR,7,2011
Antonio Gates,LAC,TE,7,2011
Jimmy Graham,NO,TE,7,2011
Dustin Keller,NYJ,TE,7,2011
Johnny Knox,CHI,WR,7,2011
Davone Bess,MIA,WR,7,2011
Jordy Nelson,GB,WR,7,2011
Roddy White,ATL,WR,7,2011
Logan Paulsen,WAS,TE,7,2011
Emmanuel Sanders,PIT,WR,7,2011
Randy McMichael,LAC,TE,7,2011
Visanthe Shiancoe,MIN,TE,7,2011
Michael Hoomanawanui,LAR,TE,7,2011
Lance Moore,NO,WR,7,2011
Preston Parker,TB,WR,7,2011
Matt Willis,DEN,WR,7,2011
Anquan Boldin,BAL,WR,7,2011
Brandon LaFell,CAR,WR,7,2011
Sidney Rice,SEA,WR,7,2011
Malcom Floyd,LAC,WR,7,2011
Reggie Wayne,IND,WR,7,2011
Greg Camarillo,MIN,WR,7,2011
Evan Moore,CLE,TE,7,2011
Kevin Walter,HOU,WR,7,2011
Jason Witten,DAL,TE,7,2011
Greg Salas,LAR,WR,7,2011
Jeremy Shockey,CAR,TE,7,2011
Torrey Smith,BAL,WR,7,2011
Joel Dreessen,HOU,TE,7,2011
Daniel Fells,DEN,TE,7,2011
Pierre Garcon,IND,WR,7,2011
Greg Little,CLE,WR,7,2011
Brandon Pettigrew,DET,TE,7,2011
Early Doucet,ARI,WR,7,2011
Charles Clay,MIA,FB/T,7,2011
Brian Hartline,MIA,WR,7,2011
Jeremy Kerley,NYJ,WR,7,2011
Rob Housler,ARI,TE,7,2011
DeMarco Sampson,ARI,WR,7,2011
Demaryius Thomas,DEN,WR,7,2011
Terrence Austin,WAS,WR,7,2011
Plaxico Burress,NYJ,WR,7,2011
Niles Paul,WAS,WR,7,2011
Laurent Robinson,DAL,WR,7,2011
Kellen Winslow,TB,TE,7,2011
Lavelle Hawkins,TEN,WR,7,2011
Santonio Holmes,NYJ,WR,7,2011
Ed Dickson,BAL,TE,7,2011
Jared Cook,TEN,TE,7,2011
Anthony Fasano,MIA,TE,7,2011
Eric Decker,DEN,WR,7,2011
Legedu Naanee,CAR,WR,7,2011
Andrew Quarless,GB,TE,7,2011
Hines Ward,PIT,WR,7,2011
Billy Bajema,LAR,TE,7,2011
Cameron Morrah,SEA,TE,7,2011
Jason Snelling,ATL,RB,7,2011
Tyler Clutts,CHI,FB,7,2011
Santana Moss,WAS,WR,7,2011
Miles Austin,DAL,WR,7,2011
Spencer Larsen,DEN,FB,7,2011
Vincent Jackson,LAC,WR,7,2011
Mohamed Massaquoi,CLE,WR,7,2011
Tony Scheffler,DET,TE,7,2011
Anthony Sherman,ARI,FB,7,2011
Jonathan Baldwin,KC,WR,7,2011
Eddie Royal,DEN,WR,7,2011
Luke Stocker,TB,TE,7,2011
Devin Aromashodu,MIN,WR,7,2011
Jermichael Finley,GB,TE,7,2011
Marcedes Lewis,JAC,TE,7,2011
Dennis Pitta,BAL,TE,7,2011
Dane Sanzenbacher,CHI,WR,7,2011
Alex Smith,CLE,TE,7,2011
Austin Collie,IND,WR,7,2011
Brody Eldridge,IND,TE,7,2011
Kevin Boss,LV,TE,7,2011
Mike Sims-Walker,JAC,WR,7,2011
Craig Stevens,TEN,TE,7,2011
Golden Tate,SEA,WR,7,2011
Jeff King,ARI,TE,7,2011
Anthony McCoy,SEA,TE,7,2011
Nate Washington,TEN,WR,7,2011
Mike Williams,SEA,WR,7,2011
Danario Alexander,LAR,WR,7,2011
Anthony Armstrong,WAS,WR,7,2011
Josh Cribbs,CLE,WR,7,2011
Devery Henderson,NO,WR,7,2011
Brandon Myers,LV,TE,7,2011
Will Heller,DET,TE,7,2011
Michael Palmer,ATL,TE,7,2011
Andre Roberts,ARI,WR,7,2011
Mike Thomas,JAC,WR,7,2011
Derrick Mason,HOU,WR,7,2011
Donald Driver,GB,WR,7,2011
Bryant Johnson,HOU,WR,7,2011
Jake O'Connell,KC,TE,7,2011
Manase Tonga,LV,FB,7,2011
Ben Watson,CLE,TE,7,2011
Damian Williams,TEN,WR,7,2011
Denarius Moore,LV,WR,7,2011
Ovie Mughelli,ATL,FB,7,2011
Greg Olsen,CAR,TE,7,2011
Patrick Crayton,LAC,WR,7,2011
Stefan Logan,DET,WR,7,2011
Marc Mariani,TEN,WR,7,2011
Matthew Stafford,DET,QB,8,2011
Michael Vick,PHI,QB,8,2011
Cam Newton,CAR,QB,8,2011
Ryan Fitzpatrick,BUF,QB,8,2011
Eli Manning,NYG,QB,8,2011
Christian Ponder,MIN,QB,8,2011
Tom Brady,NE,QB,8,2011
Alex Smith,SF,QB,8,2011
Matt Hasselbeck,TEN,QB,8,2011
Ben Roethlisberger,PIT,QB,8,2011
Matt Schaub,HOU,QB,8,2011
Colt McCoy,CLE,QB,8,2011
Charlie Whitehurst,SEA,QB,8,2011
A.J. Feeley,LAR,QB,8,2011
Drew Brees,NO,QB,8,2011
Andy Dalton,CIN,QB,8,2011
Philip Rivers,LAC,QB,8,2011
Joe Flacco,BAL,QB,8,2011
Matt Cassel,KC,QB,8,2011
Tarvaris Jackson,SEA,QB,8,2011
Kevin Kolb,ARI,QB,8,2011
Tony Romo,DAL,QB,8,2011
Matt Moore,MIA,QB,8,2011
Tim Tebow,DEN,QB,8,2011
Shaun Hill,DET,QB,8,2011
John Beck,WAS,QB,8,2011
Curtis Painter,IND,QB,8,2011
Luke McCown,JAC,QB,8,2011
Blaine Gabbert,JAC,QB,8,2011
LeSean McCoy,PHI,RB,8,2011
Steven Jackson,LAR,HB,8,2011
Frank Gore,SF,RB,8,2011
Fred Jackson,BUF,RB,8,2011
Arian Foster,HOU,RB,8,2011
Reggie Bush,MIA,RB,8,2011
Adrian Peterson,MIN,HB,8,2011
Beanie Wells,ARI,RB,8,2011
Bernard Scott,CIN,HB,8,2011
DeMarco Murray,DAL,RB,8,2011
Jackie Battle,KC,RB,8,2011
Rashard Mendenhall,PIT,RB,8,2011
Knowshon Moreno,DEN,RB,8,2011
Lance Ball,DEN,RB,8,2011
Maurice Jones-Drew,JAC,RB,8,2011
Ray Rice,BAL,RB,8,2011
Javon Ringer,TEN,RB,8,2011
Maurice Morris,DET,RB,8,2011
Ryan Mathews,LAC,RB,8,2011
Ahmad Bradshaw,NYG,RB,8,2011
Jonathan Stewart,CAR,RB,8,2011
Delone Carter,IND,RB,8,2011
Curtis Brinkley,LAC,RB,8,2011
Ben Tate,HOU,RB,8,2011
Chris Ogbonnaya,CLE,RB,8,2011
Chris Johnson,TEN,RB,8,2011
Leon Washington,SEA,RB,8,2011
Donald Brown,IND,RB,8,2011
Kevin Faulk,NE,RB,8,2011
Ricky Williams,BAL,RB,8,2011
Toby Gerhart,MIN,RB,8,2011
Kendall Hunter,SF,RB,8,2011
DeAngelo Williams,CAR,RB,8,2011
Keiland Williams,DET,RB,8,2011
Marshawn Lynch,SEA,RB,8,2011
Pierre Thomas,NO,RB,8,2011
Percy Harvin,MIN,WR,8,2011
Chris Ivory,NO,RB,8,2011
LaRod Stephens-Howling,ARI,RB,8,2011
Mewelde Moore,PIT,RB,8,2011
Darren Sproles,NO,RB,8,2011
Brad Smith,BUF,QB/W,8,2011
Ryan Torain,WAS,RB,8,2011
Steve Smith,CAR,WR,8,2011
Brandon Gibson,LAR,WR,8,2011
Isaac Redman,PIT,RB,8,2011
Brandon Jacobs,NYG,RB,8,2011
Thomas Jones,KC,RB,8,2011
Nate Burleson,DET,WR,8,2011
BenJarvus Green-Ellis,NE,RB,8,2011
Greg Salas,LAR,WR,8,2011
Deji Karim,JAC,RB/K,8,2011
Brian Leonard,CIN,HB,8,2011
Steve Slaton,MIA,RB,8,2011
Montario Hardesty,CLE,RB,8,2011
Andrew Hawkins,CIN,WR,8,2011
Ronnie Brown,PHI,RB,8,2011
Lex Hilliard,MIA,RB,8,2011
Chester Taylor,ARI,RB,8,2011
Nate Washington,TEN,WR,8,2011
Aaron Hernandez,NE,TE,8,2011
Donte' Stallworth,WAS,WR,8,2011
Phillip Tanner,DAL,RB,8,2011
Jacob Hester,LAC,FB,8,2011
Stefan Logan,DET,WR,8,2011
Owen Marecic,CLE,FB,8,2011
Alfonso Smith,ARI,RB,8,2011
Danny Ware,NYG,RB,8,2011
Jamie Harper,TEN,RB,8,2011
Dexter McCluster,KC,RB,8,2011
Cadillac Williams,LAR,RB,8,2011
Ted Ginn,SF,WR,8,2011
Greg Little,CLE,WR,8,2011
Anquan Boldin,BAL,WR,8,2011
Calvin Johnson,DET,WR,8,2011
Malcom Floyd,LAC,WR,8,2011
Ben Obomanu,SEA,WR,8,2011
Laurent Robinson,DAL,WR,8,2011
Sidney Rice,SEA,WR,8,2011
Victor Cruz,NYG,WR,8,2011
Larry Fitzgerald,ARI,WR,8,2011
Brent Celek,PHI,TE,8,2011
Fred Davis,WAS,TE,8,2011
Rob Gronkowski,NE,TE,8,2011
Heath Miller,PIT,TE,8,2011
Jonathan Baldwin,KC,WR,8,2011
Dallas Clark,IND,TE,8,2011
Jason Avant,PHI,WR,8,2011
Lance Moore,NO,WR,8,2011
Doug Baldwin,SEA,WR,8,2011
Antonio Gates,LAC,TE,8,2011
Greg Olsen,CAR,TE,8,2011
Eric Decker,DEN,WR,8,2011
Emmanuel Sanders,PIT,WR,8,2011
Mike Wallace,PIT,WR,8,2011
Kevin Walter,HOU,WR,8,2011
Antonio Brown,PIT,WR,8,2011
Hakeem Nicks,NYG,WR,8,2011
Pierre Garcon,IND,WR,8,2011
Titus Young,DET,WR,8,2011
Ben Watson,CLE,TE,8,2011
A.J. Green,CIN,WR,8,2011
Mario Manningham,NYG,WR,8,2011
Dwayne Bowe,KC,WR,8,2011
Reggie Wayne,IND,WR,8,2011
Owen Daniels,HOU,TE,8,2011
Damian Williams,TEN,WR,8,2011
Jacoby Jones,HOU,WR,8,2011
Steve Johnson,BUF,WR,8,2011
Torrey Smith,BAL,WR,8,2011
Josh Cribbs,CLE,WR,8,2011
Jake Ballard,NYG,TE,8,2011
Brandon Marshall,MIA,WR,8,2011
Michael Crabtree,SF,WR,8,2011
Jeremy Maclin,PHI,WR,8,2011
Brandon Lloyd,LAR,WR,8,2011
Marques Colston,NO,WR,8,2011
Patrick Crayton,LAC,WR,8,2011
Vincent Jackson,LAC,WR,8,2011
Legedu Naanee,CAR,FB,8,2011
David Nelson,BUF,WR,8,2011
Ed Dickson,BAL,TE,8,2011
Marcedes Lewis,JAC,TE,8,2011
Austin Collie,IND,H-B,8,2011
Brandon LaFell,CAR,WR,8,2011
Donald Lee,CIN,TE,8,2011
Dennis Pitta,BAL,TE,8,2011
Davone Bess,MIA,WR,8,2011
Steve Breaston,KC,WR,8,2011
Braylon Edwards,SF,WR,8,2011
Eddie Royal,DEN,WR,8,2011
Jared Cook,TEN,TE,8,2011
Jabar Gaffney,WAS,WR,8,2011
Jimmy Graham,NO,TE,8,2011
Wes Welker,NE,WR,8,2011
Tony Scheffler,DET,TE,8,2011
Zach Miller,SEA,TE,8,2011
Visanthe Shiancoe,MIN,TE,8,2011
Deion Branch,NE,WR,8,2011
Scott Chandler,BUF,TE,8,2011
Jordan Norwood,CLE,WR,8,2011
Andre Caldwell,CIN,WR,8,2011
DeSean Jackson,PHI,WR,8,2011
Michael Jenkins,MIN,WR,8,2011
Jeff King,ARI,TE,8,2011
Dez Bryant,DAL,WR,8,2011
Matt Willis,DEN,WR,8,2011
Jason Witten,DAL,TE,8,2011
Miles Austin,DAL,WR,8,2011
Vernon Davis,SF,TE,8,2011
Mike Thomas,JAC,WR,8,2011
Leonard Hankerson,WAS,WR,8,2011
Terrence Austin,WAS,WR,8,2011
Bear Pascoe,NYG,FB,8,2011
Naaman Roosevelt,BUF,WR,8,2011
Cameron Morrah,SEA,TE,8,2011
