player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,position,week,year,team,opponent,home,passing_cmp_allowed,passing_att_allowed,passing_cmppct_allowed,passing_yds_allowed,passing_avg_allowed,passing_yds_allowed_per_game,passing_longest_allowed,passing_td_allowed,ints,sacks,sack_yards_gained,passer_rating,rushing_att_allowed,rushing_yds_allowed,rushing_avg_allowed,rushing_yds_allowed_per_game,rushing_longest_allowed,rushing_td_allowed,rushing_fumbles,rushing_fumbles_lost,receiving_rec_allowed,receiving_yds_allowed,receiving_avg_allowed,receiving_yds_allowed_per_game,receiving_longest_allowed,receiving_td_allowed,receiving_fumbles,receiving_fumbles_lost,1st_total_allowed,1st_rush_allowed,1st_pass_allowed,1st_penalty_allowed,3rd_conv_allowed,3rd_att_allowed,3rd_pct_allowed,4th_conv_allowed,4th_att_allowed,4th_pct_allowed,defense_penalties,defense_yds_lost
Latavius Murray,3.0,14.0,4.7,8.0,0.0,0.0,2.0,2.0,19.0,9.5,0.0,0.0,1.0,3.3,RB,2,2020,NO,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,2,2020,NO,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Rex Burkhead,6.0,49.0,8.2,17.0,0.0,2.0,7.0,10.0,49.0,7.0,1.0,0.0,1.0,27.8,RB,3,2020,NE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Sony Michel,9.0,117.0,13.0,48.0,0.0,0.0,2.0,2.0,23.0,11.5,0.0,0.0,1.0,14.0,RB,3,2020,NE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
J.J. Taylor,11.0,43.0,3.9,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.3,RB,3,2020,NE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,RB,3,2020,NE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Devin Singletary,18.0,56.0,3.1,11.0,0.0,1.0,5.0,6.0,21.0,4.2,0.0,0.0,1.0,13.7,RB,4,2020,BUF,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,4,2020,BUF,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,4,2020,BUF,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Clyde Edwards-Helaire,10.0,40.0,4.0,9.0,0.0,0.0,3.0,8.0,40.0,13.3,0.0,0.0,1.0,8.0,RB,5,2020,KC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Darrel Williams,1.0,4.0,4.0,4.0,0.0,0.0,1.0,5.0,15.0,15.0,0.0,0.0,1.0,3.9,RB,5,2020,KC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,5,2020,KC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,5,2020,KC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Leonard Fournette,11.0,50.0,4.5,24.0,0.0,0.0,6.0,7.0,47.0,7.8,0.0,0.0,1.0,9.7,RB,7,2020,TB,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Ronald Jones II,13.0,34.0,2.6,13.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,9.6,RB,7,2020,TB,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Ke'Shawn Vaughn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,7,2020,TB,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Kareem Hunt,14.0,66.0,4.7,18.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,0.0,1.0,7.3,RB,8,2020,CLE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
D'Ernest Johnson,2.0,6.0,3.0,6.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.1,RB,8,2020,CLE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Dontrell Hilliard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,8,2020,CLE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,8,2020,CLE,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Joshua Kelley,9.0,28.0,3.1,9.0,0.0,0.0,5.0,5.0,31.0,6.2,0.0,0.0,1.0,5.9,RB,9,2020,LAC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Gabe Nabers,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,RB,9,2020,LAC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Justin Jackson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,9,2020,LAC,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Royce Freeman,2.0,11.0,5.5,9.0,0.0,0.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,2.6,RB,10,2020,DEN,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Phillip Lindsay,4.0,2.0,0.5,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,10,2020,DEN,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Jeremy Cox,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,10,2020,DEN,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Clyde Edwards-Helaire,14.0,69.0,4.9,14.0,0.0,2.0,1.0,2.0,8.0,8.0,0.0,0.0,1.0,19.7,RB,11,2020,KC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Le'Veon Bell,7.0,25.0,3.6,11.0,0.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,9.6,RB,11,2020,KC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Darrel Williams,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,22.0,7.3,0.0,0.0,1.0,2.2,RB,11,2020,KC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,11,2020,KC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,11,2020,KC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Ito Smith,12.0,65.0,5.4,24.0,0.0,1.0,4.0,5.0,10.0,2.5,0.0,0.0,1.0,13.5,RB,12,2020,ATL,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Brian Hill,13.0,55.0,4.2,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.5,RB,12,2020,ATL,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Tony Brooks-James,3.0,4.0,1.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,RB,12,2020,ATL,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Ty Johnson,22.0,104.0,4.7,16.0,0.0,1.0,2.0,2.0,13.0,6.5,0.0,0.0,1.0,17.7,RB,13,2020,NYJ,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Josh Adams,8.0,74.0,9.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,RB,13,2020,NYJ,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Frank Gore,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,RB,13,2020,NYJ,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Jonathan Taylor,20.0,150.0,7.5,62.0,0.0,2.0,2.0,2.0,15.0,7.5,0.0,0.0,1.0,28.5,RB,14,2020,IND,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Nyheim Hines,7.0,58.0,8.3,31.0,0.0,0.0,4.0,4.0,17.0,4.3,0.0,0.0,1.0,7.5,RB,14,2020,IND,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Jordan Wilkins,1.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.7,RB,14,2020,IND,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Austin Ekeler,13.0,60.0,4.6,27.0,0.0,0.0,4.0,4.0,19.0,4.8,0.0,0.0,1.0,7.9,RB,15,2020,LAC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Kalen Ballage,8.0,11.0,1.4,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,RB,15,2020,LAC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Joshua Kelley,2.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,RB,15,2020,LAC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Gabe Nabers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,15,2020,LAC,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Myles Gaskin,14.0,87.0,6.2,24.0,0.0,0.0,5.0,5.0,82.0,16.4,2.0,0.0,1.0,28.9,RB,16,2020,MIA,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Salvon Ahmed,6.0,2.0,0.3,5.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.3,RB,16,2020,MIA,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,16,2020,MIA,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Matt Breida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,16,2020,MIA,LV,False,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Royce Freeman,2.0,21.0,10.5,20.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.2,RB,17,2020,DEN,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
LeVante Bellamy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,17,2020,DEN,LV,True,370.0,580.0,63.8,4212.0,7.5,263.3,92.0,28.0,10.0,21.0,129.0,95.3,438.0,2013.0,4.6,125.8,62.0,24.0,2.0,0.0,370.0,4341.0,11.7,271.3,92.0,28.0,3.0,2.0,381.0,114.0,223.0,44.0,100.0,205.0,48.8,14.0,17.0,82.4,95.0,915.0
Ezekiel Elliott,22.0,96.0,4.4,14.0,0.0,1.0,3.0,4.0,31.0,10.3,1.0,0.0,1.0,24.7,RB,1,2020,DAL,LAR,False,347.0,548.0,63.3,3051.0,6.2,190.7,59.0,17.0,14.0,53.0,350.0,80.4,388.0,1460.0,3.8,91.3,27.0,12.0,7.0,5.0,347.0,3401.0,9.8,212.6,59.0,17.0,1.0,0.0,280.0,91.0,170.0,19.0,74.0,209.0,35.4,9.0,21.0,42.9,78.0,582.0
Tony Pollard,2.0,10.0,5.0,6.0,0.0,0.0,2.0,3.0,22.0,11.0,0.0,0.0,1.0,3.2,RB,1,2020,DAL,LAR,False,347.0,548.0,63.3,3051.0,6.2,190.7,59.0,17.0,14.0,53.0,350.0,80.4,388.0,1460.0,3.8,91.3,27.0,12.0,7.0,5.0,347.0,3401.0,9.8,212.6,59.0,17.0,1.0,0.0,280.0,91.0,170.0,19.0,74.0,209.0,35.4,9.0,21.0,42.9,78.0,582.0
Miles Sanders,20.0,95.0,4.8,15.0,0.0,1.0,3.0,7.0,36.0,12.0,0.0,1.0,1.0,17.1,RB,2,2020,PHI,LAR,True,347.0,548.0,63.3,3051.0,6.2,190.7,59.0,17.0,14.0,53.0,350.0,80.4,388.0,1460.0,3.8,91.3,27.0,12.0,7.0,5.0,347.0,3401.0,9.8,212.6,59.0,17.0,1.0,0.0,280.0,91.0,170.0,19.0,74.0,209.0,35.4,9.0,21.0,42.9,78.0,582.0
Boston Scott,4.0,19.0,4.8,9.0,0.0,0.0,3.0,3.0,24.0,8.0,0.0,0.0,1.0,4.3,RB,2,2020,PHI,LAR,True,347.0,548.0,63.3,3051.0,6.2,190.7,59.0,17.0,14.0,53.0,350.0,80.4,388.0,1460.0,3.8,91.3,27.0,12.0,7.0,5.0,347.0,3401.0,9.8,212.6,59.0,17.0,1.0,0.0,280.0,91.0,170.0,19.0,74.0,209.0,35.4,9.0,21.0,42.9,78.0,582.0
Corey Clement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,RB,2,2020,PHI,LAR,True,347.0,548.0,63.3,3051.0,6.2,190.7,59.0,17.0,14.0,53.0,350.0,80.4,388.0,1460.0,3.8,91.3,27.0,12.0,7.0,5.0,347.0,3401.0,9.8,212.6,59.0,17.0,1.0,0.0,280.0,91.0,170.0,19.0,74.0,209.0,35.4,9.0,21.0,42.9,78.0,582.0
