Player,Pos,Team,Games,Snaps,Snaps/Gm,Snap %,Rush %,Tgt %,Touch %,Util %,Fantasy Pts,Pts/100 Snaps
Jakob Johnson,RB,NE,1,2,2,3,0,0,0,0,0.0,0.0
Chandler Cox,RB,MIA,1,2,2,3,0,0,0,0,0.0,0.0
Zach Gentry,TE,PIT,1,10,10,19,0,0,0,0,0.0,0.0
Cullen Gillaspia,RB,HOU,1,4,4,7,0,0,0,0,0.0,0.0
Juwann Winfree,WR,DEN,1,10,10,14,0,0,0,0,0.0,0.0
Tony Pollard,RB,DAL,1,23,23,32,57,13,70,70,18.8,81.7
Darius Slayton,WR,NYG,1,27,27,44,0,19,11,19,8.2,30.4
Bisi Johnson,WR,MIN,1,13,13,21,0,0,0,0,0.0,0.0
Scotty Miller,WR,TB,1,2,2,3,0,0,0,0,0.0,0.0
Andrew Beck,TE,DEN,1,23,23,32,0,4,0,4,0.0,0.0
Steven Sims Jr.,WR,WAS,1,7,7,9,0,29,29,29,2.4,34.3
Darrius Shepherd,WR,GB,1,2,2,4,0,0,0,0,0.0,0.0
Gunner Olszewski,WR,NE,1,7,7,9,0,0,0,0,-2.0,-28.6
