rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
56.0,Dion Lewis,4.0,14.0,3.5,13.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.5,2.5,2.0,NE,RB,2,2017
57.0,Jerick McKinnon,3.0,16.0,5.3,9.0,0.0,0.0,3.0,5.0,9.0,3.0,0.0,0.0,1.0,2.5,2.5,0.8,MIN,RB,2,2017
58.0,Andre Ellington,2.0,11.0,5.5,6.0,0.0,0.0,3.0,5.0,12.0,4.0,0.0,0.0,1.0,2.3,2.3,0.1,CIN,RB,2,2017
59.0,Paul Perkins,7.0,10.0,1.4,4.0,0.0,0.0,2.0,2.0,12.0,6.0,0.0,0.0,1.0,2.2,2.2,0.0,NYG,RB,2,2017
60.0,Alex Collins,7.0,42.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.2,2.2,18.8,BAL,RB,2,2017
61.0,C.J. Prosise,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,22.0,7.3,0.0,0.0,1.0,2.2,2.2,0.0,SEA,RB,2,2017
62.0,Ezekiel Elliott,9.0,8.0,0.9,5.0,0.0,0.0,4.0,5.0,14.0,3.5,0.0,0.0,1.0,2.2,2.2,99.7,DAL,RB,2,2017
63.0,Kerwynn Williams,9.0,22.0,2.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,0.0,ARI,RB,2,2017
64.0,Orleans Darkwa,3.0,17.0,5.7,11.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,NYG,RB,2,2017
65.0,Jeremy Hill,6.0,17.0,2.8,6.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.9,1.9,0.0,CIN,RB,2,2017
66.0,Robert Turbin,3.0,11.0,3.7,5.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.9,1.9,0.0,IND,RB,2,2017
67.0,David Fluellen,3.0,18.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,0.0,TEN,RB,2,2017
68.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,16.0,5.3,0.0,0.0,1.0,1.6,1.6,0.0,HOU,RB,2,2017
69.0,Bilal Powell,6.0,13.0,2.2,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,NYJ,RB,2,2017
70.0,Corey Grant,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.0,JAC,RB,2,2017
71.0,Jamaal Williams,2.0,6.0,3.0,4.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,1.0,1.1,1.1,58.2,GB,RB,2,2017
72.0,Dwayne Washington,3.0,9.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,0.1,DET,RB,2,2017
73.0,James Conner,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,94.6,PIT,RB,2,2017
74.0,Marlon Mack,6.0,-3.0,-0.5,3.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,0.8,0.8,1.6,IND,RB,2,2017
75.0,Rod Smith,2.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0,DAL,RB,2,2017
76.0,Jordan Howard,9.0,7.0,0.8,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,18.7,CHI,RB,2,2017
77.0,Mike Tolbert,3.0,5.0,1.7,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.7,0.7,0.0,BUF,RB,2,2017
78.0,Latavius Murray,3.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,22.2,MIN,RB,2,2017
79.0,James Develin,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,0.6,0.0,NE,RB,2,2017
80.0,Thomas Rawls,5.0,4.0,0.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,SEA,RB,2,2017
81.0,Aaron Ripkowski,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.2,0.2,0.0,GB,RB,2,2017
82.0,Wendell Smallwood,3.0,4.0,1.3,8.0,0.0,0.0,1.0,2.0,-3.0,-3.0,0.0,0.0,1.0,0.1,0.1,0.0,PHI,RB,2,2017
83.0,Terrell Watson,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.0,PIT,RB,2,2017
216.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,2,2017
217.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,2,2017
221.0,LeGarrette Blount,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,PHI,RB,2,2017
227.0,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.7,NE,RB,2,2017
228.0,Alfred Morris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,RB,2,2017
230.0,John Kuhn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,2,2017
242.0,Lawrence Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,RB,2,2017
244.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CLE,RB,2,2017
245.0,Tre Madden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,SEA,RB,2,2017
247.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,ARI,RB,2,2017
249.0,Terron Ward,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,2,2017
250.0,Derek Watt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,LAC,RB,2,2017
251.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,DEN,RB,2,2017
255.0,Corey Clement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8,PHI,RB,2,2017
257.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,2,2017
276.0,Aaron Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,98.9,GB,RB,2,2017
278.0,Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.9,LAC,RB,2,2017
282.0,Raheem Mostert,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,SF,RB,2,2017
284.0,Damien Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4,MIA,RB,2,2017
285.0,Jay Prosch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,2,2017
286.0,Ryan Hewitt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,2,2017
288.0,Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,JAC,RB,2,2017
289.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SF,RB,2,2017
290.0,Fozzy Whittaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,2,2017
293.0,Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,2,2017
294.0,Derrick Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,ATL,RB,2,2017
297.0,Akeem Hunt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,2,2017
298.0,Michael Burton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,CHI,RB,2,2017
299.0,Senorise Perry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,2,2017
300.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,RB,2,2017
301.0,Roosevelt Nix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PIT,RB,2,2017
302.0,Charcandrick West,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,2,2017
304.0,Kenyan Drake,1.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3,-0.3,29.4,MIA,RB,2,2017
305.0,Malcolm Brown,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-4.0,-4.0,0.0,0.0,1.0,-0.4,-0.4,3.6,LAR,RB,2,2017
306.0,Charles Sims,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,7.0,3.5,0.0,1.0,1.0,-1.1,-1.1,0.0,TB,RB,2,2017
2.0,Jordan Howard,23.0,140.0,6.1,19.0,0.0,2.0,5.0,5.0,26.0,5.2,0.0,1.0,1.0,26.4,26.4,18.7,CHI,RB,3,2017
3.0,Chris Thompson,8.0,38.0,4.8,13.0,0.0,0.0,6.0,7.0,150.0,25.0,1.0,0.0,1.0,24.8,24.8,0.0,WAS,RB,3,2017
4.0,Kareem Hunt,17.0,172.0,10.1,69.0,3.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,24.3,24.3,82.1,KC,RB,3,2017
5.0,Dalvin Cook,27.0,97.0,3.6,26.0,1.0,1.0,5.0,5.0,72.0,14.4,0.0,0.0,1.0,22.9,22.9,100.0,MIN,RB,3,2017
6.0,Carlos Hyde,25.0,84.0,3.4,20.0,1.0,2.0,3.0,4.0,10.0,3.3,0.0,0.0,1.0,21.4,21.4,6.9,SF,RB,3,2017
7.0,Devonta Freeman,21.0,106.0,5.0,18.0,0.0,1.0,3.0,3.0,32.0,10.7,0.0,0.0,1.0,19.8,19.8,74.2,ATL,RB,3,2017
8.0,DeMarco Murray,14.0,115.0,8.2,75.0,1.0,1.0,1.0,2.0,5.0,5.0,0.0,0.0,1.0,18.0,18.0,0.1,TEN,RB,3,2017
10.0,Le'Veon Bell,15.0,61.0,4.1,13.0,0.0,1.0,6.0,7.0,37.0,6.2,0.0,0.0,1.0,15.8,15.8,5.4,PIT,RB,3,2017
11.0,Ezekiel Elliott,22.0,80.0,3.6,30.0,2.0,1.0,3.0,4.0,14.0,4.7,0.0,0.0,1.0,15.4,15.4,99.7,DAL,RB,3,2017
12.0,Leonard Fournette,17.0,59.0,3.5,15.0,0.0,1.0,3.0,4.0,21.0,7.0,0.0,0.0,1.0,14.0,14.0,74.8,JAC,RB,3,2017
14.0,LeGarrette Blount,12.0,67.0,5.6,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.7,12.7,0.1,PHI,RB,3,2017
15.0,Jamaal Charles,9.0,56.0,6.2,19.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,11.7,11.7,0.1,DEN,RB,3,2017
16.0,Frank Gore,25.0,57.0,2.3,21.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,12.2,IND,RB,3,2017
17.0,Christian McCaffrey,4.0,16.0,4.0,7.0,0.0,0.0,9.0,11.0,101.0,11.2,0.0,0.0,1.0,11.7,11.7,47.2,CAR,RB,3,2017
18.0,Chris Carson,11.0,34.0,3.1,7.0,0.0,0.0,2.0,2.0,18.0,9.0,1.0,0.0,1.0,11.2,11.2,31.7,SEA,RB,3,2017
19.0,Tarik Cohen,12.0,78.0,6.5,36.0,2.0,0.0,4.0,4.0,24.0,6.0,0.0,0.0,1.0,10.2,10.2,3.0,CHI,RB,3,2017
20.0,Alvin Kamara,2.0,37.0,18.5,25.0,1.0,1.0,3.0,5.0,5.0,1.7,0.0,0.0,1.0,10.2,10.2,100.0,NO,RB,3,2017
21.0,Joe Mixon,18.0,62.0,3.4,20.0,1.0,0.0,3.0,3.0,39.0,13.0,0.0,0.0,1.0,10.1,10.1,98.1,CIN,RB,3,2017
22.0,Giovani Bernard,3.0,27.0,9.0,25.0,1.0,0.0,2.0,2.0,12.0,6.0,1.0,0.0,1.0,9.9,9.9,5.4,CIN,RB,3,2017
23.0,Bilal Powell,15.0,37.0,2.5,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.7,9.7,0.0,NYJ,RB,3,2017
24.0,Corey Grant,6.0,75.0,12.5,58.0,1.0,0.0,1.0,1.0,18.0,18.0,0.0,0.0,1.0,9.3,9.3,0.0,JAC,RB,3,2017
25.0,D'Onta Foreman,8.0,25.0,3.1,5.0,0.0,0.0,2.0,3.0,65.0,32.5,0.0,0.0,1.0,9.0,9.0,66.5,HOU,RB,3,2017
26.0,Tevin Coleman,6.0,46.0,7.7,14.0,0.0,0.0,3.0,5.0,43.0,14.3,0.0,0.0,1.0,8.9,8.9,18.5,ATL,RB,3,2017
28.0,Ameer Abdullah,14.0,47.0,3.4,11.0,0.0,0.0,3.0,3.0,39.0,13.0,0.0,0.0,1.0,8.6,8.6,10.4,DET,RB,3,2017
29.0,Corey Clement,6.0,22.0,3.7,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,0.8,PHI,RB,3,2017
30.0,Alex Collins,9.0,82.0,9.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,18.8,BAL,RB,3,2017
31.0,Andre Ellington,5.0,22.0,4.4,6.0,0.0,0.0,5.0,8.0,59.0,11.8,0.0,0.0,1.0,8.1,8.1,0.1,CIN,RB,3,2017
32.0,Wendell Smallwood,12.0,71.0,5.9,20.0,1.0,0.0,1.0,2.0,9.0,9.0,0.0,0.0,1.0,8.0,8.0,0.0,PHI,RB,3,2017
33.0,C.J. Prosise,4.0,9.0,2.3,6.0,0.0,0.0,3.0,5.0,65.0,21.7,0.0,0.0,1.0,7.4,7.4,0.0,SEA,RB,3,2017
34.0,LeSean McCoy,14.0,21.0,1.5,7.0,0.0,0.0,7.0,7.0,48.0,6.9,0.0,0.0,1.0,6.9,6.9,2.0,BUF,RB,3,2017
35.0,Derrick Henry,13.0,54.0,4.2,25.0,1.0,0.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,6.4,6.4,78.0,TEN,RB,3,2017
36.0,Lamar Miller,14.0,56.0,4.0,12.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,6.3,6.3,0.0,HOU,RB,3,2017
37.0,Jonathan Stewart,12.0,57.0,4.8,17.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,6.1,6.1,0.0,CAR,RB,3,2017
38.0,Isaiah Crowell,12.0,44.0,3.7,10.0,0.0,0.0,2.0,3.0,10.0,5.0,0.0,0.0,1.0,5.4,5.4,0.1,CLE,RB,3,2017
40.0,C.J. Anderson,8.0,36.0,4.5,32.0,1.0,0.0,2.0,2.0,7.0,3.5,0.0,0.0,1.0,4.3,4.3,1.0,DEN,RB,3,2017
41.0,Chris Ivory,6.0,17.0,2.8,9.0,0.0,0.0,2.0,2.0,25.0,12.5,0.0,0.0,1.0,4.2,4.2,0.0,JAC,RB,3,2017
42.0,Mike Tolbert,11.0,41.0,3.7,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,0.0,BUF,RB,3,2017
43.0,Theo Riddick,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,38.0,9.5,0.0,0.0,1.0,3.8,3.8,0.0,DET,RB,3,2017
44.0,Adrian Peterson,9.0,33.0,3.7,11.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,3.7,3.7,4.9,CIN,RB,3,2017
45.0,Samaje Perine,19.0,49.0,2.6,9.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,1.0,1.0,3.5,3.5,15.2,WAS,RB,3,2017
46.0,Kyle Juszczyk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,34.0,0.0,0.0,1.0,3.4,3.4,1.0,SF,RB,3,2017
47.0,Branden Oliver,8.0,16.0,2.0,6.0,0.0,0.0,4.0,6.0,18.0,4.5,0.0,0.0,1.0,3.4,3.4,0.0,LAC,RB,3,2017
48.0,Orleans Darkwa,7.0,22.0,3.1,20.0,1.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,3.3,3.3,0.0,NYG,RB,3,2017
49.0,Mike Gillislee,12.0,31.0,2.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,0.0,NE,RB,3,2017
50.0,Paul Perkins,9.0,22.0,2.4,7.0,0.0,0.0,2.0,2.0,8.0,4.0,0.0,0.0,1.0,3.0,3.0,0.0,NYG,RB,3,2017
51.0,Matt Breida,3.0,9.0,3.0,10.0,0.0,0.0,3.0,4.0,20.0,6.7,0.0,0.0,1.0,2.9,2.9,8.2,SF,RB,3,2017
52.0,Jeremy Hill,7.0,23.0,3.3,8.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.9,2.9,0.0,CIN,RB,3,2017
53.0,Javorius Allen,8.0,15.0,1.9,4.0,0.0,0.0,5.0,6.0,13.0,2.6,0.0,0.0,1.0,2.8,2.8,0.1,BAL,RB,3,2017
54.0,James White,5.0,17.0,3.4,6.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.8,2.8,7.9,NE,RB,3,2017
55.0,Mack Brown,6.0,27.0,4.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.0,CIN,RB,3,2017
56.0,Marshawn Lynch,6.0,18.0,3.0,5.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,2.6,2.6,0.3,OAK,RB,3,2017
57.0,Matt Forte,8.0,25.0,3.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,19.1,NYJ,RB,3,2017
58.0,Jay Ajayi,11.0,16.0,1.5,8.0,0.0,0.0,2.0,3.0,9.0,4.5,0.0,0.0,1.0,2.5,2.5,7.0,CIN,RB,3,2017
59.0,DeAndre Washington,1.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,24.0,4.8,0.0,0.0,1.0,2.4,2.4,11.0,OAK,RB,3,2017
60.0,Shane Vereen,1.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,2.3,2.3,0.0,NYG,RB,3,2017
62.0,Chris Johnson,12.0,17.0,1.4,5.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,2.1,2.1,0.6,ARI,RB,3,2017
63.0,Robert Turbin,5.0,18.0,3.6,7.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,IND,RB,3,2017
64.0,Dion Lewis,2.0,5.0,2.5,3.0,0.0,0.0,3.0,3.0,12.0,4.0,0.0,0.0,1.0,1.7,1.7,2.0,NE,RB,3,2017
65.0,Jacquizz Rodgers,5.0,15.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0,TB,RB,3,2017
66.0,Elijah McGuire,7.0,34.0,4.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.4,1.4,0.0,NYJ,RB,3,2017
67.0,Charcandrick West,2.0,-1.0,-0.5,1.0,0.0,0.0,2.0,2.0,14.0,7.0,0.0,0.0,1.0,1.3,1.3,0.0,KC,RB,3,2017
68.0,Charles Sims,2.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,9.0,9.0,0.0,0.0,1.0,1.3,1.3,0.0,TB,RB,3,2017
69.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,1.2,1.2,0.1,MIN,RB,3,2017
70.0,Fozzy Whittaker,2.0,12.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0,CAR,RB,3,2017
71.0,Darren Sproles,3.0,11.0,3.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.1,PHI,RB,3,2017
72.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,1.1,1.1,0.0,KC,RB,3,2017
73.0,Damien Williams,2.0,5.0,2.5,8.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,1.1,1.1,4.4,MIA,RB,3,2017
74.0,Tommy Bohanon,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,8.0,0.0,0.0,1.0,0.8,0.8,0.0,JAC,RB,3,2017
75.0,Jalen Richard,2.0,4.0,2.0,11.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.8,0.8,0.7,OAK,RB,3,2017
76.0,Tyler Ervin,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,0.8,0.8,0.0,HOU,RB,3,2017
77.0,Jamaal Williams,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,58.2,GB,RB,3,2017
78.0,Austin Ekeler,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,0.6,0.6,99.9,LAC,RB,3,2017
79.0,Terrance West,6.0,26.0,4.3,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,0.0,BAL,RB,3,2017
80.0,Zach Zenner,3.0,5.0,1.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,DET,RB,3,2017
81.0,Latavius Murray,2.0,5.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,22.2,MIN,RB,3,2017
82.0,Jerick McKinnon,2.0,5.0,2.5,4.0,0.0,0.0,2.0,2.0,-1.0,-0.5,0.0,0.0,1.0,0.4,0.4,0.8,MIN,RB,3,2017
83.0,Kerwynn Williams,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,ARI,RB,3,2017
84.0,Terrell Watson,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,PIT,RB,3,2017
85.0,Matt Jones,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.3,0.0,IND,RB,3,2017
86.0,Andy Janovich,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,0.1,DEN,RB,3,2017
87.0,Kenyan Drake,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.2,0.2,29.4,MIA,RB,3,2017
220.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,3,2017
227.0,Jamize Olawale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,OAK,RB,3,2017
229.0,Brandon Bolden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.7,NE,RB,3,2017
245.0,Lawrence Thomas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,NYJ,RB,3,2017
246.0,Peyton Barber,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,TB,RB,3,2017
247.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,ARI,RB,3,2017
249.0,Tre Madden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,SEA,RB,3,2017
252.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,LAC,RB,3,2017
253.0,Danny Vitale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CLE,RB,3,2017
258.0,James Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,94.6,PIT,RB,3,2017
259.0,Rod Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DAL,RB,3,2017
263.0,Trey Edmunds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,3,2017
280.0,Devante Mays,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,GB,RB,3,2017
