rank,player,rushing_att,rushing_yds,rushing_avg,rushing_lng,rushing_20p,rushing_td,receiving_rec,receiving_tgt,receiving_yds,receiving_avg,receiving_td,lst,games,fantasy_points,fantasy_points_per_game,rost,team,position,week,year
201.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,RB,3,2019
223.0,Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,WAS,RB,3,2019
224.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,3,2019
226.0,Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,DEN,RB,3,2019
227.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NO,RB,3,2019
232.0,Ito Smith,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,3,2019
236.0,Troymaine Pope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LAC,RB,3,2019
238.0,Elijhaa Penny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NYG,RB,3,2019
240.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,MIN,RB,3,2019
241.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,CIN,RB,3,2019
243.0,T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,3,2019
252.0,Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,3,2019
253.0,Zach Line,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NO,RB,3,2019
255.0,Ameer Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.4,MIN,RB,3,2019
258.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,3,2019
259.0,Derek Watt,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1,-0.1,0.1,LAC,RB,3,2019
260.0,Jordan Wilkins,3.0,-2.0,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,-0.2,0.0,IND,RB,3,2019
1.0,Nick Chubb,20.0,165.0,8.3,88.0,1.0,3.0,3.0,4.0,18.0,6.0,0.0,0.0,1.0,36.3,36.3,99.8,CLE,RB,4,2019
2.0,Jordan Howard,15.0,87.0,5.8,19.0,0.0,2.0,3.0,4.0,28.0,9.3,1.0,0.0,1.0,29.5,29.5,18.7,PHI,RB,4,2019
3.0,Leonard Fournette,29.0,225.0,7.8,81.0,2.0,0.0,2.0,3.0,20.0,10.0,0.0,0.0,1.0,24.5,24.5,74.8,JAC,RB,4,2019
4.0,Austin Ekeler,18.0,60.0,3.3,9.0,0.0,1.0,5.0,5.0,62.0,12.4,1.0,0.0,1.0,24.2,24.2,99.9,LAC,RB,4,2019
5.0,Christian McCaffrey,27.0,93.0,3.4,13.0,0.0,1.0,10.0,10.0,86.0,8.6,0.0,0.0,1.0,23.9,23.9,47.2,CAR,RB,4,2019
8.0,James Conner,10.0,42.0,4.2,21.0,1.0,0.0,8.0,8.0,83.0,10.4,1.0,0.0,1.0,18.5,18.5,94.6,PIT,RB,4,2019
9.0,Darrel Williams,8.0,13.0,1.6,8.0,0.0,2.0,3.0,4.0,43.0,14.3,0.0,1.0,1.0,15.6,15.6,79.6,KC,RB,4,2019
10.0,Jaylen Samuels,10.0,26.0,2.6,13.0,0.0,1.0,8.0,8.0,57.0,7.1,0.0,0.0,1.0,15.5,15.5,0.1,PIT,RB,4,2019
11.0,LeSean McCoy,11.0,56.0,5.1,39.0,1.0,1.0,2.0,4.0,33.0,16.5,0.0,0.0,1.0,14.9,14.9,2.0,KC,RB,4,2019
12.0,Chris Carson,22.0,104.0,4.7,12.0,0.0,0.0,4.0,4.0,41.0,10.3,0.0,0.0,1.0,14.5,14.5,31.7,SEA,RB,4,2019
14.0,David Johnson,11.0,40.0,3.6,14.0,0.0,0.0,8.0,11.0,99.0,12.4,0.0,0.0,1.0,13.9,13.9,35.4,ARI,RB,4,2019
15.0,Kerryon Johnson,26.0,125.0,4.8,14.0,0.0,0.0,2.0,3.0,32.0,16.0,0.0,1.0,1.0,13.7,13.7,0.1,DET,RB,4,2019
16.0,Dalvin Cook,14.0,35.0,2.5,9.0,0.0,1.0,6.0,8.0,35.0,5.8,0.0,0.0,1.0,13.0,13.0,100.0,MIN,RB,4,2019
17.0,Aaron Jones,13.0,21.0,1.6,7.0,0.0,1.0,6.0,7.0,37.0,6.2,0.0,0.0,1.0,11.8,11.8,98.9,GB,RB,4,2019
18.0,Dontrell Hilliard,6.0,27.0,4.5,11.0,0.0,1.0,2.0,3.0,27.0,13.5,0.0,0.0,1.0,11.4,11.4,27.5,CLE,RB,4,2019
19.0,Ryquell Armstead,8.0,42.0,5.3,16.0,0.0,0.0,1.0,1.0,7.0,7.0,1.0,0.0,1.0,10.9,10.9,0.0,JAC,RB,4,2019
20.0,Frank Gore,17.0,109.0,6.4,41.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,12.2,BUF,RB,4,2019
21.0,Derrick Henry,27.0,100.0,3.7,16.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,10.8,10.8,78.0,TEN,RB,4,2019
22.0,Josh Jacobs,17.0,79.0,4.6,16.0,0.0,0.0,2.0,2.0,29.0,14.5,0.0,0.0,1.0,10.8,10.8,98.0,OAK,RB,4,2019
23.0,Ezekiel Elliott,18.0,35.0,1.9,6.0,0.0,1.0,6.0,7.0,30.0,5.0,0.0,1.0,1.0,10.5,10.5,99.7,DAL,RB,4,2019
24.0,Devonta Freeman,12.0,28.0,2.3,8.0,0.0,0.0,8.0,9.0,72.0,9.0,0.0,0.0,1.0,10.0,10.0,74.2,ATL,RB,4,2019
25.0,Troymaine Pope,10.0,20.0,2.0,8.0,0.0,0.0,2.0,2.0,14.0,7.0,1.0,0.0,1.0,9.4,9.4,0.0,LAC,RB,4,2019
26.0,Ito Smith,2.0,11.0,5.5,10.0,0.0,1.0,2.0,4.0,20.0,10.0,0.0,0.0,1.0,9.1,9.1,0.0,ATL,RB,4,2019
27.0,Alvin Kamara,17.0,69.0,4.1,13.0,0.0,0.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,8.9,8.9,100.0,NO,RB,4,2019
28.0,Peyton Barber,9.0,19.0,2.1,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,1.2,TB,RB,4,2019
30.0,Tarik Cohen,5.0,11.0,2.2,6.0,0.0,0.0,2.0,5.0,7.0,3.5,1.0,0.0,1.0,7.8,7.8,3.0,CHI,RB,4,2019
31.0,Kenyan Drake,9.0,44.0,4.9,10.0,0.0,0.0,3.0,5.0,29.0,9.7,0.0,0.0,1.0,7.3,7.3,29.4,CIN,RB,4,2019
32.0,Miles Sanders,11.0,72.0,6.5,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,77.0,PHI,RB,4,2019
34.0,T.J. Yeldon,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,68.0,17.0,0.0,0.0,1.0,6.8,6.8,0.0,BUF,RB,4,2019
35.0,David Montgomery,21.0,53.0,2.5,7.0,0.0,0.0,3.0,5.0,14.0,4.7,0.0,0.0,1.0,6.7,6.7,98.7,CHI,RB,4,2019
36.0,C.J. Prosise,3.0,4.0,1.3,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,0.0,SEA,RB,4,2019
37.0,Carlos Hyde,12.0,58.0,4.8,25.0,1.0,0.0,4.0,5.0,6.0,1.5,0.0,0.0,1.0,6.4,6.4,6.9,HOU,RB,4,2019
38.0,Brandon Bolden,1.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.4,6.4,10.7,NE,RB,4,2019
39.0,Joe Mixon,15.0,62.0,4.1,15.0,0.0,0.0,4.0,5.0,1.0,0.3,0.0,0.0,1.0,6.3,6.3,98.1,CIN,RB,4,2019
40.0,Sony Michel,17.0,63.0,3.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,89.4,NE,RB,4,2019
41.0,Chris Thompson,4.0,4.0,1.0,3.0,0.0,0.0,4.0,5.0,56.0,14.0,0.0,0.0,1.0,6.0,6.0,0.0,WAS,RB,4,2019
42.0,Phillip Lindsay,9.0,53.0,5.9,28.0,1.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,6.0,6.0,9.0,DEN,RB,4,2019
43.0,James White,1.0,1.0,1.0,1.0,0.0,0.0,8.0,10.0,57.0,7.1,0.0,0.0,1.0,5.8,5.8,7.9,NE,RB,4,2019
44.0,Royce Freeman,6.0,16.0,2.7,5.0,0.0,0.0,4.0,6.0,34.0,8.5,0.0,0.0,1.0,5.0,5.0,5.2,DEN,RB,4,2019
45.0,Nyheim Hines,3.0,6.0,2.0,4.0,0.0,0.0,6.0,6.0,39.0,6.5,0.0,0.0,1.0,4.5,4.5,44.8,IND,RB,4,2019
46.0,J.D. McKissic,4.0,30.0,7.5,26.0,1.0,0.0,1.0,2.0,11.0,11.0,0.0,0.0,1.0,4.1,4.1,32.9,DET,RB,4,2019
47.0,Marlon Mack,11.0,39.0,3.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,1.6,IND,RB,4,2019
48.0,Chase Edmonds,6.0,37.0,6.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7,3.7,85.1,ARI,RB,4,2019
49.0,Gus Edwards,6.0,28.0,4.7,14.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,3.6,3.6,9.6,BAL,RB,4,2019
50.0,Mark Walton,6.0,23.0,3.8,11.0,0.0,0.0,2.0,2.0,11.0,5.5,0.0,0.0,1.0,3.4,3.4,2.0,MIA,RB,4,2019
51.0,Jordan Wilkins,4.0,17.0,4.3,6.0,0.0,0.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,2.8,2.8,0.0,IND,RB,4,2019
52.0,Adrian Peterson,11.0,28.0,2.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,4.9,WAS,RB,4,2019
53.0,DeAndre Washington,6.0,18.0,3.0,7.0,0.0,0.0,2.0,3.0,8.0,4.0,0.0,0.0,1.0,2.6,2.6,11.0,OAK,RB,4,2019
54.0,Derek Watt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0,1.0,2.1,2.1,0.1,LAC,RB,4,2019
55.0,Dion Lewis,4.0,16.0,4.0,7.0,0.0,0.0,4.0,5.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,TEN,RB,4,2019
56.0,Latavius Murray,4.0,14.0,3.5,5.0,0.0,0.0,1.0,1.0,6.0,6.0,0.0,0.0,1.0,2.0,2.0,22.2,NO,RB,4,2019
57.0,Giovani Bernard,1.0,3.0,3.0,3.0,0.0,0.0,4.0,6.0,16.0,4.0,0.0,0.0,1.0,1.9,1.9,5.4,CIN,RB,4,2019
58.0,Jalen Richard,4.0,17.0,4.3,13.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.8,1.8,0.7,OAK,RB,4,2019
59.0,Danny Vitale,1.0,3.0,3.0,3.0,0.0,0.0,2.0,3.0,15.0,7.5,0.0,0.0,1.0,1.8,1.8,0.0,GB,RB,4,2019
60.0,Justice Hill,2.0,8.0,4.0,5.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,1.7,1.7,0.1,BAL,RB,4,2019
61.0,Dare Ogunbowale,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,16.0,5.3,0.0,0.0,1.0,1.6,1.6,31.1,TB,RB,4,2019
62.0,Ameer Abdullah,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,7.0,0.0,0.0,1.0,1.4,1.4,10.4,MIN,RB,4,2019
63.0,Wendell Smallwood,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,1.0,1.4,1.4,0.0,WAS,RB,4,2019
64.0,Ty Johnson,3.0,13.0,4.3,6.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.4,1.4,15.8,DET,RB,4,2019
65.0,Malcolm Brown,5.0,14.0,2.8,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,3.6,LAR,RB,4,2019
66.0,Alexander Mattison,2.0,5.0,2.5,3.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,1.0,1.3,1.3,75.0,MIN,RB,4,2019
67.0,Jon Hilliman,10.0,33.0,3.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.3,1.3,0.1,NYG,RB,4,2019
68.0,Elijhaa Penny,3.0,12.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.1,NYG,RB,4,2019
69.0,C.J. Ham,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,10.0,3.3,0.0,0.0,1.0,1.0,1.0,0.1,MIN,RB,4,2019
70.0,Kalen Ballage,2.0,7.0,3.5,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7,0.7,0.1,MIA,RB,4,2019
71.0,Rex Burkhead,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,1.0,0.7,0.7,31.5,NE,RB,4,2019
72.0,Darren Sproles,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.4,0.1,PHI,RB,4,2019
73.0,Nick Bawden,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.4,0.4,0.0,DET,RB,4,2019
74.0,Zach Line,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.3,0.3,0.0,NO,RB,4,2019
76.0,Alec Ingold,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,OAK,RB,4,2019
114.0,Reggie Bonnafon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,4,2019
115.0,Patrick Laird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,MIA,RB,4,2019
129.0,Mike Boone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,MIN,RB,4,2019
130.0,Buddy Howell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,4,2019
136.0,D'Ernest Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.7,CLE,RB,4,2019
157.0,Darwin Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,4,2019
160.0,Travis Homer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,SEA,RB,4,2019
162.0,Jordan Scarlett,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CAR,RB,4,2019
168.0,Andrew Beck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,DEN,RB,4,2019
171.0,Tony Pollard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,75.3,DAL,RB,4,2019
174.0,Jakob Johnson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NE,RB,4,2019
200.0,Anthony Sherman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,KC,RB,4,2019
201.0,Taiwan Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,HOU,RB,4,2019
203.0,Nick Bellore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SEA,RB,4,2019
224.0,Andy Janovich,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,DEN,RB,4,2019
225.0,Tyler Ervin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,CIN,RB,4,2019
227.0,Devontae Booker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.3,DEN,RB,4,2019
229.0,Dwayne Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,NO,RB,4,2019
240.0,Samaje Perine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.2,CIN,RB,4,2019
244.0,Jamaal Williams,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,58.2,GB,RB,4,2019
246.0,T.J. Logan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TB,RB,4,2019
247.0,Brian Hill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,ATL,RB,4,2019
256.0,Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,BUF,RB,4,2019
262.0,Keith Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ATL,RB,4,2019
1.0,Aaron Jones,19.0,107.0,5.6,18.0,0.0,4.0,7.0,8.0,75.0,10.7,0.0,0.0,1.0,42.2,42.2,98.9,GB,RB,5,2019
2.0,Christian McCaffrey,19.0,176.0,9.3,84.0,1.0,2.0,6.0,8.0,61.0,10.2,1.0,0.0,1.0,41.7,41.7,47.2,CAR,RB,5,2019
3.0,Josh Jacobs,26.0,123.0,4.7,21.0,1.0,2.0,3.0,3.0,20.0,6.7,0.0,0.0,1.0,26.3,26.3,98.0,OAK,RB,5,2019
4.0,Matt Breida,11.0,114.0,10.4,83.0,1.0,1.0,3.0,3.0,15.0,5.0,1.0,0.0,1.0,24.9,24.9,8.2,SF,RB,5,2019
5.0,Phillip Lindsay,15.0,114.0,7.6,32.0,2.0,1.0,4.0,4.0,33.0,8.3,0.0,0.0,1.0,20.7,20.7,9.0,DEN,RB,5,2019
6.0,Dalvin Cook,21.0,132.0,6.3,41.0,1.0,0.0,6.0,6.0,86.0,14.3,0.0,1.0,1.0,19.8,19.8,100.0,MIN,RB,5,2019
7.0,Leonard Fournette,23.0,108.0,4.7,48.0,1.0,1.0,4.0,7.0,29.0,7.3,0.0,0.0,1.0,19.7,19.7,74.8,JAC,RB,5,2019
8.0,Sony Michel,16.0,91.0,5.7,25.0,1.0,1.0,3.0,3.0,32.0,10.7,0.0,0.0,1.0,18.3,18.3,89.4,NE,RB,5,2019
9.0,Chris Carson,27.0,118.0,4.4,14.0,0.0,0.0,1.0,2.0,5.0,5.0,1.0,0.0,1.0,18.3,18.3,31.7,SEA,RB,5,2019
11.0,Tevin Coleman,16.0,97.0,6.1,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.7,15.7,18.5,SF,RB,5,2019
12.0,David Johnson,17.0,91.0,5.4,17.0,0.0,0.0,3.0,5.0,65.0,21.7,0.0,0.0,1.0,15.6,15.6,35.4,ARI,RB,5,2019
13.0,Ezekiel Elliott,12.0,62.0,5.2,14.0,0.0,1.0,2.0,3.0,29.0,14.5,0.0,0.0,1.0,15.1,15.1,99.7,DAL,RB,5,2019
14.0,Marlon Mack,29.0,132.0,4.6,30.0,1.0,0.0,3.0,3.0,16.0,5.3,0.0,0.0,1.0,14.8,14.8,1.6,IND,RB,5,2019
15.0,Chase Edmonds,8.0,68.0,8.5,37.0,1.0,1.0,3.0,4.0,18.0,6.0,0.0,0.0,1.0,14.6,14.6,85.1,ARI,RB,5,2019
16.0,Reggie Bonnafon,5.0,80.0,16.0,59.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.0,CAR,RB,5,2019
17.0,Derrick Henry,20.0,78.0,3.9,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.8,13.8,78.0,TEN,RB,5,2019
18.0,Devonta Freeman,11.0,30.0,2.7,21.0,1.0,0.0,5.0,5.0,40.0,8.0,1.0,0.0,1.0,13.0,13.0,74.2,ATL,RB,5,2019
19.0,Jordan Howard,13.0,62.0,4.8,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.2,12.2,18.7,PHI,RB,5,2019
20.0,Carlos Hyde,21.0,60.0,2.9,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,6.9,HOU,RB,5,2019
21.0,James Conner,14.0,55.0,3.9,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,94.6,PIT,RB,5,2019
22.0,Joe Mixon,19.0,93.0,4.9,18.0,0.0,0.0,1.0,1.0,16.0,16.0,0.0,0.0,1.0,10.9,10.9,98.1,CIN,RB,5,2019
24.0,Alvin Kamara,16.0,62.0,3.9,16.0,0.0,0.0,6.0,7.0,42.0,7.0,0.0,0.0,1.0,10.9,10.9,100.0,NO,RB,5,2019
25.0,Brandon Bolden,5.0,13.0,2.6,5.0,0.0,0.0,1.0,1.0,29.0,29.0,1.0,0.0,1.0,10.2,10.2,10.7,NE,RB,5,2019
26.0,Nick Chubb,16.0,87.0,5.4,37.0,1.0,0.0,1.0,1.0,12.0,12.0,0.0,0.0,1.0,9.9,9.9,99.8,CLE,RB,5,2019
27.0,DeAndre Washington,6.0,17.0,2.8,5.0,0.0,1.0,3.0,3.0,19.0,6.3,0.0,0.0,1.0,9.6,9.6,11.0,OAK,RB,5,2019
28.0,David Montgomery,11.0,25.0,2.3,6.0,0.0,1.0,1.0,1.0,11.0,11.0,0.0,0.0,1.0,9.6,9.6,98.7,CHI,RB,5,2019
29.0,Peyton Barber,8.0,32.0,4.0,8.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,9.1,9.1,1.2,TB,RB,5,2019
30.0,Le'Veon Bell,15.0,43.0,2.9,13.0,0.0,0.0,7.0,9.0,45.0,6.4,0.0,0.0,1.0,8.8,8.8,5.4,NYJ,RB,5,2019
31.0,Austin Ekeler,3.0,7.0,2.3,4.0,0.0,0.0,15.0,16.0,86.0,5.7,0.0,1.0,1.0,7.3,7.3,99.9,LAC,RB,5,2019
32.0,James White,6.0,26.0,4.3,7.0,0.0,0.0,6.0,9.0,46.0,7.7,0.0,0.0,1.0,7.2,7.2,7.9,NE,RB,5,2019
33.0,Frank Gore,14.0,60.0,4.3,19.0,0.0,0.0,2.0,2.0,9.0,4.5,0.0,0.0,1.0,6.9,6.9,12.2,BUF,RB,5,2019
34.0,Royce Freeman,13.0,61.0,4.7,11.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,6.7,6.7,5.2,DEN,RB,5,2019
36.0,Ito Smith,5.0,19.0,3.8,11.0,0.0,0.0,6.0,6.0,45.0,7.5,0.0,0.0,1.0,6.4,6.4,0.0,ATL,RB,5,2019
37.0,Miles Sanders,9.0,15.0,1.7,8.0,0.0,0.0,4.0,5.0,49.0,12.3,0.0,0.0,1.0,6.4,6.4,77.0,PHI,RB,5,2019
39.0,Alexander Mattison,7.0,52.0,7.4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,75.0,MIN,RB,5,2019
40.0,Rashaad Penny,6.0,18.0,3.0,8.0,0.0,0.0,2.0,2.0,31.0,15.5,0.0,0.0,1.0,4.9,4.9,78.9,SEA,RB,5,2019
41.0,Tarik Cohen,4.0,10.0,2.5,4.0,0.0,0.0,6.0,7.0,39.0,6.5,0.0,0.0,1.0,4.9,4.9,3.0,CHI,RB,5,2019
42.0,Nyheim Hines,2.0,-1.0,-0.5,3.0,0.0,0.0,4.0,5.0,46.0,11.5,0.0,0.0,1.0,4.5,4.5,44.8,IND,RB,5,2019
44.0,Damien Williams,9.0,23.0,2.6,6.0,0.0,0.0,3.0,4.0,15.0,5.0,0.0,0.0,1.0,3.8,3.8,4.4,KC,RB,5,2019
45.0,Chris Thompson,4.0,21.0,5.3,12.0,0.0,0.0,5.0,7.0,17.0,3.4,0.0,0.0,1.0,3.8,3.8,0.0,WAS,RB,5,2019
46.0,Raheem Mostert,7.0,34.0,4.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,13.0,SF,RB,5,2019
47.0,Latavius Murray,7.0,28.0,4.0,12.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,3.4,3.4,22.2,NO,RB,5,2019
48.0,Tra Carson,6.0,14.0,2.3,7.0,0.0,0.0,4.0,4.0,18.0,4.5,0.0,0.0,1.0,3.2,3.2,0.0,CIN,RB,5,2019
49.0,Jalen Richard,2.0,14.0,7.0,9.0,0.0,0.0,2.0,2.0,18.0,9.0,0.0,0.0,1.0,3.2,3.2,0.7,OAK,RB,5,2019
50.0,Dion Lewis,2.0,11.0,5.5,9.0,0.0,0.0,2.0,4.0,19.0,9.5,0.0,0.0,1.0,3.0,3.0,2.0,TEN,RB,5,2019
51.0,Jordan Wilkins,7.0,28.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,0.0,IND,RB,5,2019
